,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
216,,Recruiter,,,AppleOne,HR Consulting,North York,Glassdoor,Recruiter,"$45,000 /yr (est.)",2022-04-01,,,,"AppleOne is searching for a dynamic and motivated junior recruiter to join our team!

We offer:
Work from Home (Flex options)
Base salary + BEST commission structure in the industry
Great training & development opportunity
Benefits & RRSP Matching
Flexible & results oriented environment
The opportunity to join a top performing team in the GTA and learn from the best

Key Responsibilities:
accuracy of the job descriptions presented to them.
openings.
candidates on open positions.
gathering process.

Skills/Qualifications
urgency.
telephone or in person."
217,,Junior Recruitment Consultant,,,COREcruitment,HR Consulting,Vancouver,Glassdoor,Recruiter,"$41,115 /yr (est.)",2022-04-01,,,,"Salary: Market related
Reference: CS994471361
Junior Recruitment Consultant
Competitive Salary + Comission + Bonus + Benefits

We are CORE. We are the hospitality, retail and service talent experts. We’re passionate about people and the hospitality and service sectors.
We’re a different kind of placement agency, putting relationships at the forefront of our processes and committed to accelerating ambitions for both our clients and candidates.
It’s a fast paced, fun, and non-corporate vibe at CORE. We’re dedicated to building a dynamic, engaging, and inclusive workplace. We value individuality and reward hard work."
218,,Recruitment Consultant - Vancouver,,,COREcruitment,HR Consulting,Vancouver,Glassdoor,Recruiter,"$41,115 /yr (est.)",2022-04-01,,,,"Salary: Market related
Reference: CS991398685
Recruitment Consultant
Competitive Salary + Comission + Bonus + Benefits

We are CORE. We are the hospitality, retail and service talent experts. We’re passionate about people and the hospitality and service sectors.
We’re a different kind of placement agency, putting relationships at the forefront of our processes and committed to accelerating ambitions for both our clients and candidates.
It’s a fast paced, fun, and non-corporate vibe at CORE. We’re dedicated to building a dynamic, engaging, and inclusive workplace. We value individuality and reward hard work."
219,,Corporate HR Recruiter/Coordinator,,,Fuze HR Solutions Inc,HR Consulting,Mississauga,Glassdoor,Recruiter,"$55,000 /yr (est.)",2022-04-01,,,,"Fuze HR is currently hiring for a HR Coordinator for one of our leading and highly reputable clients in the mortgage industry! 100% fully remote work opportunity! Please send over your resume at ekattan@fuzehr.com

100% Virtual/Remote - Can work from anywhere!

Duties:
Recruitment
Onboarding and orientation of new hires
Time attendance management"
220,,Junior Recruiter,,,AppleOne,HR Consulting,Burlington,Glassdoor,Recruiter,"$50,000 /yr (est.)",2022-04-01,,,,"AppleOne is looking for our next Junior Recruiter for our Burlington team
City
Salary
Remote or In-office role

Benefits of working with the APPLEONE TEAM

? Full benefits including dental, medical and health
? Bonuses and incentives
? Room for growth and advancements
? 3 Weeks’ Vacation
? Your Birthday off every year
? 4 Mandatory Wellness Days per year
? RRSP Matching

Responsibilities:

? Sourcing and screening candidates
? Liaising with clients and candidates to arrange for interviews
? Candidate follow up and references

Assets:

? Excellent communication and computer skills
? Ability and eagerness to be on the phone talking with people daily
? Excellent multi-tasking skills
? Passionate, positive and results driven
? Previous background in customer service, retail management, HR or sales

Get HIRED with AppleOne"
221,,Technical Recruiter,,,Affinity Staffing,,Vancouver,Glassdoor,Recruiter,"$47,335 /yr (est.)",2022-04-01,,,,"Technical Recruiter
Information Technology


Job Description:
Grow your career with one of Canada's fastest growing IT consulting and staffing companies! Affinity is looking to add to our team of technical recruiters to support growing client demand.

Affinity believes that if we can create an industry-leading workplace, we can attract the best workforce in the market, which will ultimately provide our customers with the experience possible.

No experience in recruitment? no worries. Our comprehensive training program will give you the tools that you need to turn your hard work into success."
222,,Recruiter (Work From Home),,,Workforce Inc.,HR Consulting,Timmins,Glassdoor,Recruiter,$36.00 /hr (est.),2022-04-01,,,,"MUST HAVE CLEAN CANADIAN CRIMINAL RECORD
Key Responsibilities:
Active participation in recruitment
Create and update job postings with input from the hiring department
Develop and maintain an inventory of candidates for various roles;
Contact candidates to schedule interviews
Develop shortlists of resumes for various positions
Administrator of all relevant checks, including background checks, references and pre-employment medicals with third parties"
223,,Virtual IT Recruiter,,,Randstad Canada,HR Consulting,Halifax,Glassdoor,Recruiter,,2022-04-01,,,,"Are you an IT Recruitment Consultant with an entrepreneurial spirit, drive and ambition?
We’re looking for someone to work with us on a full-time, permanent basis to report into our Technologies Regional Manager in Halifax.
While this position reports into Halifax, it is a work from home opportunity, if you can work within the Atlantic time zone. We are open to candidates that can work from anywhere in Canada!
What will the leader ask of you if you join our team?
Sourcing and finding great IT Professionals
Develop, connect and foster relationships with candidates"
224,,Recruiter and Lead Hand Recruiter - Remote - Top Compensation,,,Human Capital Department,,Saint John,Glassdoor,Recruiter,"$43,732 /yr (est.)",2022-04-01,,,,"We are presently looking to fill 2 roles:
Recruiter
and
Recruiter Lead Hand
We are seeking aggressive talented recruiters who can fill any type of position including Skilled Trades including Truck and Automotive techs , IT, Truck Drivers, Sales People engineers, managers etc.
For the Lead Hand Recruiter role you need the ability to manage and lead a team of 3-4+ screeners and recruiters."
225,,Human Resources Recruitment Assistant,,,Arlyn Recruiting,,White Rock,Glassdoor,Recruiter,"$45,000 /yr (est.)",2022-04-01,,,,"About
Our client, a recruitment agency in the White Rock area is currently looking to add a Human Resources and Recruitment Assistant to their fantastic team! This is a great opportunity for those who are looking to kick start their career in Human Resources with a warm, friendly team!
The successful candidate will be ‘hands-on', have a proactive and dynamic approach, and offer excellent organizational skills. You will be responsible for a myriad of duties pertaining to HRIS maintenance, benefits administration, coordination and other duties as requested!
Role and Responsibilities
Record Maintenance and Professional Development – Maintains HRIS database, tracks and records temporary and permanent employees’ vacation/sick days and accruals, maintains HR files, personnel files and databases."
226,,Talent Acquisition Specialist,,,David Aplin Group,HR Consulting,Mississauga,Glassdoor,Recruiter,"$80,000 /yr (est.)",2022-04-01,,,,"David Aplin Group, one of Canada's Best Managed Companies, has partnered with our client to recruit a hybrid Talent Acquisition Specialist based in Mississauga, Ontario.

Compensation: 80K base

We have partnered with a global supply chain management client in the food industry. This is a fantastic opportunity to join a world-class leader!

The Talent Acquisition Specialist works closely with Business and Human Resources Leaders to drive recruitment strategies and manage the identification and selection of talent from internal and external candidate pools and helps manage the overall recruiting cycle.

The Role:

If you are interested in this position and meet the above criteria, please click the Apply button to send your resume in confidence directly to Aleksandra Popadyniec, Recruiter, Human Resources. Visit our website at www.aplin.com to view our job opportunities, career tips, and tools. We thank all applicants; however, only those selected for an interview will be contacted.

WE APPRECIATE YOUR INTEREST IN DAVID APLIN GROUP.

If this is your first introduction to us, we invite you to become one of our satisfied candidates. David Aplin Group has been Canadian-owned since 1975. Our professional consultants are passionate about helping you find a fulfilling job or career and ensuring your complete satisfaction with our process. Our proven track record, over four decades long, is largely due to our team of highly skilled and successful specialists. Through superior service and a commitment to long-term relationships, we provide deep specialization in core areas for complete recruiting and HR solutions across Canada - all from one source. We look forward to exceeding your expectations!

Learn more about David Aplin Group and view all of our current job opportunities, career tips, and tools at www.aplin.com."
227,,Talent Acquisition Specialist,,,Impact Recruitment,HR Consulting,Calgary,Glassdoor,Recruiter,"$115,000 /yr (est.)",2022-04-01,,,,"On behalf of our tech client in Calgary, we are hiring a Talent Acquisition Specialist! This role will be a hybrid of working from the office and working from home. Prior experience in the tech industry is desired. You will have to go into the office on occasion, therefore you must be in the Calgary area and vicinity.



ABOUT OUR CLIENT
Our client is a SaaS company that provides an entity management cloud platform that is used by hundreds of top law firms. Our established Series A funding client is looking for a Talent Acquisition Specialist to join their fast-growing team and help them continue to expand."
228,,2022 Recruiter Intern (Canada),,,"Amazon.com.ca, Inc.",Internet & Web Services,Toronto,Glassdoor,Recruiter,,2022-04-01,,,,"Graduating between December 2022 to August 2023.
Currently enrolled in a Bachelor’s Degree Program.
Able to work 40 hours a week throughout the course of the 12-week summer internship.
Job summary
Note: By applying to this position, your application will be considered for all locations we hire in Canada.

At Amazon, we are excited to offer undergraduate students the opportunity to launch into big careers with limitless possibilities. We know searching for a full-time role is as much about finding a company where you can picture yourself being successful as it is about finding the right role. We look forward to meeting you and your classmates this year. As we get to know you more, we invite you to get to know us better.


Amazon’s Recruiter opportunity is focused on people operations and preserving Amazon’s culture in the way we attract, hire, and develop talented people. You will learn about the business, how talent needs are assessed, and be a critical part of driving the recruiting process from beginning to end as Amazon’s Talent Acquisition team works to acquire the world’s best talent. You will use data to inform decision making, and are comfortable identifying areas of opportunity and working with others to create solutions. You are driven, eager, and able to use your creative skills to develop lasting relationships with both candidates and hiring managers. From day 1, you will receive training and focused skill development to arm you with a broad set of skills and experiences. You will learn how to manage the full-cycle recruiting process, how to create innovative sourcing strategies, and what it takes to build a collaborative approach to working with business partners and hiring managers. You will learn about managing pipeline activity reporting, how to use Boolean logic and how to analyze requirements to determine target profile needs. You will also work closely with recruiting team members to innovate on current research strategies for talent pooling, market mapping, and competitor analysis which will allow you to make an immediate impact.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected status. If you would like to request an accommodation, please notify your Recruiter."
229,,staffing co-ordinator,,,MatchaCaring Ltd.,,Vancouver,Glassdoor,Recruiter,$28.85 /hr (est.),2022-04-01,,,,"Specific Skills
Advise managers and employees on staffing policies and procedures
Review candidate inventories
Contact potential applicants to arrange interviews
Identify current and prospective staffing requirements
Prepare and post notices and advertisements
Advise job applicants on employment requirements and terms and conditions of employment
Notify applicants of results of selection process and prepare job offers"
230,,International Student Recruiter,,,Pacific Institute of Culinary Arts,,Vancouver,Glassdoor,Recruiter,"$55,000 /yr (est.)",2022-04-01,,,,"International Student Recruiter
Vancouver’s Premier Culinary Education Training Centre
About Us
Welcome to Pacific Institute of Culinary Arts. Founded in 1997 and conveniently located at Granville Island, we are one of Canada’s oldest, private, award-winning culinary institutes offering professional diploma programs in the Culinary Arts and the Baking & Pastry Arts. Apart from our professional programs we also teach cooking classes to home chefs and wine certification programs featuring the prestigious Wine & Spirit Education Trust (WSET) from London, England. We are also known for our popular on-site Blue Hat Bakery-Café which’s frequented by locals and visitors from around the world."
231,,Recruitment Specialist,,,College of Physicians and Surgeons of British Columbia,Healthcare Services & Hospitals,Vancouver,Glassdoor,Recruiter,,2022-04-01,,,,"Job No: CPSBC416
Location: Vancouver, BC
POSITION SUMMARY
The recruitment specialist reports to the director, human resources, and assists the human resources team in providing a professional and efficient recruitment and onboarding service to applicants and hiring departments. The recruitment specialist will provide full-cycle recruitment focusing on sourcing and hiring qualified candidates to fill a variety of positions.
This full-time position can work from home up to 3 days per week if desired.
DUTIES AND RESPONSIBILITIES"
232,,Senior Recruiter,,,Electronic Arts,Video Game Publishing,Vancouver,Glassdoor,Recruiter,,2022-04-01,,,,"Senior Recruiter
Location: Remote
We are looking for a Senior Recruiter to join our Talent Acquisition team supporting the recruiting efforts within our Corporate Functions - Finance and Legal teams within EA.
Electronic Art’s Talent Acquisition (TA) team sets the vision, strategy, and the roadmap for successful, inclusive hiring that supports our business leaders in building teams across our company. If you pride yourself on being curious and strategic, then this might be the role for you. Our team includes a global employee base of experienced experts in their field who have earned the respect of their client groups. It's a collaborative and fun team that strives to be the gold standard in the talent acquisition field. This role will be reporting into the TA Manager, who supports recruiting for Corporate Functions - Finance and Legal teams.

Electronic Arts Inc. is a leading global interactive entertainment software company. EA delivers games, content and online services for Internet-connected consoles, personal computers, mobile phones and tablets."
233,,Talent Acquisition Specialist,,,The Mobile Shop,Other Retail Shops,Remote,Glassdoor,Recruiter,,2022-04-01,,,,"We are currently looking for a Talent Acquisition Specialist to support our Western Canada Regions.
COMPANY SUMMARY:
The Mobile Shop is located in over 180 Loblaw and Loblaw-affiliated stores across the country and they are 100% Loblaw owned. They offer a fresh and convenient way to shop for wireless. The Mobile Shop is one of Canada's largest, full-service, multicarrier retailers. They offer 7 leading wireless providers and pride themselves on their full service and unbiased advice. By offering customers more choice from Canada's biggest and best mobile providers in a comfortable and convenient shopping environment, The Mobile Shop has quickly become a recognized leader in this exciting and dynamic category.

What You'll Do:"
234,,Recruiter,,,BLACKBIRD SECURITY INC.,,Toronto,Glassdoor,Recruiter,"$55,000 /yr (est.)",2022-04-01,,,,"Blackbird Security Inc. is a quickly growing company and has built a reputation for excellence by setting the standards for superior performance and excellent customer service. We are looking to hire a GTA-based Recruiter that will help us continue to build and grow at this standard in one of our newest regions.
As a Recruiter, you will be working in our Etobicoke office, supporting out local teams and their hiring needs.
The successful candidate will possess very strong organizational and time-management skills, will have experience in Talent Acquisition/Recruiting, and is a very self-motivated person. To succeed in this role, the individual must have demonstrable experience in recruiting, preferably in the security industry. We’re all young professionals, and are looking for an energetic, motivated, forward thinking, and driven Recruiter who will be very involved in the sustained growth of our business."
235,,HR Recruiter (Co-op Position) – 4 Months,,,JUSTWIN IT Solutions,,Remote,Glassdoor,Recruiter,,2022-04-01,,,,"If you have finished your Human Resources education program and are looking to complete co-op hours to graduate, we are looking for you.
RESPONSIBILITIES:
Prepare HR papers such as employment contracts and new employee guides
Strong verbal and written communication skills
Computer literate including MS Word and Excel, basic Photoshop
Assist with writing and editing content
JOB REQUIREMENTS:
Must have the understanding of and keen interest in social media: Facebook, Twitter, YouTube, Pinterest etc."
236,,STUDENT RECRUITER - POST-SECONDARY EDUCATION,,,Douglas College,Colleges & Universities,New Westminster,Glassdoor,Recruiter,"$51,468 /yr (est.)",2022-04-01,,,,"JOB REQUIREMENTS
Education
Bachelor's degree
Experience
2 years to less than 3 years
Health benefits
Health care plan
Disability benefits"
237,,Recruitment Specialist (Remote),,,Cincopa,,Vancouver,Glassdoor,Recruiter,"$58,356 /yr (est.)",2022-04-01,,,,"Recruitment Specialist
Type: Part-time
Job Function: Recruitment Specialist
Reports To: Chief Revenue Officer
Compensation Package: Salary |Extended Health Care | Quarterly Bonuses
Branch: Delta, British Columbia - Canada (Remote)
Job location: This is a 100% remote position. Work from home and be located anywhere in Canada/USA."
238,,Coordinator- Recruiting,,,Westjet Airlines,"Airlines, Airports & Air Transportation",Remote,Glassdoor,Recruiter,,2022-04-01,,,,"Why WestJet:

Every WestJet journey has the potential to enrich lives; a career with us is no exception.

WestJet arrived on the Canadian airline scene in 1996 and changed the industry for the better. We made air travel more affordable for Canadians and now we're going global.

Join us and love where you’re going."
239,,"Recruiting Coordinator (Vancouver, Canada)",,,TCap Private Equity,Business Consulting,Vancouver,Glassdoor,Recruiter,"$58,880 /yr (est.)",2022-04-01,,,,"We bring out the best in business. From early-stage startups to seasoned companies, we work hard to give businesses a brighter future. Working with entrepreneurs and companies to fund, evaluate, validate, build and scale startups and ventures.
TCap is growing, and we're looking for self-starters to join our team. Based in Vancouver, Canada, we are founders at heart and look for people with the same entrepreneurial drive to support TCap's portfolio of exciting startups and companies.
Do you like to take the initiative, serve and connect with others, thrive when there are multiple things on the go, and put your ideas into action in a collaborative environment? Join our team!
Recruiting Coordinator"
240,,Recruiter/HR Assistant,,,Geotech Drilling Services,,Prince George,Glassdoor,Recruiter,,2022-04-01,,,,"Founded 25 years ago in Prince George, BC, Geotech Drilling Services Ltd. is a mid-sized drilling contractor offering services to many industries both locally and abroad. Our primary focus is on geotechnical, environmental, hydrogeological and exploration drilling services. We currently operate in Western Canada, the Yukon, Northwest Territories and Nunavut. Historically, Geotech has operated internationally with programs in the USA, Chile, Greenland, Suriname, and Burkina Faso. In recent years we formed new business entities through First Nations partnerships as well as created a new CPT Partner company, Gregg Drilling & Testing Canada Ltd.

We're a team focused on continually implementing the most technologically advanced drilling techniques in order to constantly increase the efficiency and accuracy of field data. To maintain our success, we welcome highly motivated, ambitious and dedicated people to explore the challenging career."
241,,Executive Recruiter,,,Peak Sales Recruiting,,Remote,Glassdoor,Recruiter,"$70,000 /yr (est.)",2022-04-01,,,,"Peak Sales Recruiting is a fast-paced organization that values teamwork and lifelong learning. We are passionate about placing people in their dream jobs. We are currently looking for a Recruiter to join our growing team. If you have a passion for service and are looking to work with like-minded people, read on.
Why work for Peak?
We offer the opportunity to work with first-class companies across the globe.
We headhunt talent for the world’s most innovative and disruptive companies.
We provide the tools and support needed to grow your career and develop new skills.
We offer flexible work-from-home arrangements.
We are purpose-driven, values-based."
242,,Recruiter,,,Integrity Post Structures,,Okotoks,Glassdoor,Recruiter,"$70,000 /yr (est.)",2022-04-01,,,,"Position Overview
Integrity Group of Companies specializes in the construction of highly efficient post frame buildings across Western Canada and the supply of building products to homebuilders and customers in the Calgary and area market.
This position will be reporting to the Human Resources Manager and will drive the talent attraction activities across all divisions of Integrity. The ideal candidate will have a passion for attracting quality talent with an ability to deliver results at a high volume. In addition he/she must possess good organizational and communication skills combined with a strong customer service orientation.
Roles and Responsibilities"
243,,Recruiter,,,AppleOne,HR Consulting,North York,Glassdoor,Recruiter,"$45,000 /yr (est.)",2022-04-01,,,,"AppleOne is searching for a dynamic and motivated junior recruiter to join our team!

We offer:
Work from Home (Flex options)
Base salary + BEST commission structure in the industry
Great training & development opportunity
Benefits & RRSP Matching
Flexible & results oriented environment
The opportunity to join a top performing team in the GTA and learn from the best

Key Responsibilities:
accuracy of the job descriptions presented to them.
openings.
candidates on open positions.
gathering process.

Skills/Qualifications
urgency.
telephone or in person."
244,,Junior Recruiter,,,AppleOne,HR Consulting,Burlington,Glassdoor,Recruiter,"$50,000 /yr (est.)",2022-04-01,,,,"AppleOne is looking for our next Junior Recruiter for our Burlington team
City
Salary
Remote or In-office role

Benefits of working with the APPLEONE TEAM

? Full benefits including dental, medical and health
? Bonuses and incentives
? Room for growth and advancements
? 3 Weeks’ Vacation
? Your Birthday off every year
? 4 Mandatory Wellness Days per year
? RRSP Matching

Responsibilities:

? Sourcing and screening candidates
? Liaising with clients and candidates to arrange for interviews
? Candidate follow up and references

Assets:

? Excellent communication and computer skills
? Ability and eagerness to be on the phone talking with people daily
? Excellent multi-tasking skills
? Passionate, positive and results driven
? Previous background in customer service, retail management, HR or sales

Get HIRED with AppleOne"
245,,Junior Recruitment Consultant,,,COREcruitment,HR Consulting,Vancouver,Glassdoor,Recruiter,"$41,115 /yr (est.)",2022-04-01,,,,"Salary: Market related
Reference: CS994471361
Junior Recruitment Consultant
Competitive Salary + Comission + Bonus + Benefits

We are CORE. We are the hospitality, retail and service talent experts. We’re passionate about people and the hospitality and service sectors.
We’re a different kind of placement agency, putting relationships at the forefront of our processes and committed to accelerating ambitions for both our clients and candidates.
It’s a fast paced, fun, and non-corporate vibe at CORE. We’re dedicated to building a dynamic, engaging, and inclusive workplace. We value individuality and reward hard work."
246,,Recruitment Consultant - Vancouver,,,COREcruitment,HR Consulting,Vancouver,Glassdoor,Recruiter,"$41,115 /yr (est.)",2022-04-01,,,,"Salary: Market related
Reference: CS991398685
Recruitment Consultant
Competitive Salary + Comission + Bonus + Benefits

We are CORE. We are the hospitality, retail and service talent experts. We’re passionate about people and the hospitality and service sectors.
We’re a different kind of placement agency, putting relationships at the forefront of our processes and committed to accelerating ambitions for both our clients and candidates.
It’s a fast paced, fun, and non-corporate vibe at CORE. We’re dedicated to building a dynamic, engaging, and inclusive workplace. We value individuality and reward hard work."
247,,Recruiter (Work From Home),,,Workforce Inc.,HR Consulting,Timmins,Glassdoor,Recruiter,$36.00 /hr (est.),2022-04-01,,,,"MUST HAVE CLEAN CANADIAN CRIMINAL RECORD
Key Responsibilities:
Active participation in recruitment
Create and update job postings with input from the hiring department
Develop and maintain an inventory of candidates for various roles;
Contact candidates to schedule interviews
Develop shortlists of resumes for various positions
Administrator of all relevant checks, including background checks, references and pre-employment medicals with third parties"
248,,Technical Recruiter,,,Affinity Staffing,,Vancouver,Glassdoor,Recruiter,"$47,335 /yr (est.)",2022-04-01,,,,"Technical Recruiter
Information Technology


Job Description:
Grow your career with one of Canada's fastest growing IT consulting and staffing companies! Affinity is looking to add to our team of technical recruiters to support growing client demand.

Affinity believes that if we can create an industry-leading workplace, we can attract the best workforce in the market, which will ultimately provide our customers with the experience possible.

No experience in recruitment? no worries. Our comprehensive training program will give you the tools that you need to turn your hard work into success."
249,,Corporate HR Recruiter/Coordinator,,,Fuze HR Solutions Inc,HR Consulting,Mississauga,Glassdoor,Recruiter,"$55,000 /yr (est.)",2022-04-01,,,,"Fuze HR is currently hiring for a HR Coordinator for one of our leading and highly reputable clients in the mortgage industry! 100% fully remote work opportunity! Please send over your resume at ekattan@fuzehr.com

100% Virtual/Remote - Can work from anywhere!

Duties:
Recruitment
Onboarding and orientation of new hires
Time attendance management"
250,,Recruiter,,,COREcruitment,HR Consulting,Vancouver,Glassdoor,Recruiter,"$40,631 /yr (est.)",2022-04-01,,,,"Salary: Market related
Reference: CS994471397
Recruitment Consultant – Hospitality-Focused Recruitment Agency
Vancouver, B.C.
Competitive base salary plus uncapped individual commission and group commission + 18 days annual leave (plus your birthday!) + Friday drinks
COREcruitment is an international recruitment agency and due to our expansion across the US and Canada, we are now looking for a superstar to join our growing team! This will be a varied recruitment role including managing candidates and bringing on new clients. This is an excellent opportunity for a dynamic and forward-thinking recruitment professional to join the North American leg of our busy London-based agency. Our Vancouver office is located in the heart of the city (Gastown) and guess what, we’ve just put a new desk in with your name on it!"
251,,Talent Acquisition Specialist,,,David Aplin Group,HR Consulting,Mississauga,Glassdoor,Recruiter,"$80,000 /yr (est.)",2022-04-01,,,,"David Aplin Group, one of Canada's Best Managed Companies, has partnered with our client to recruit a hybrid Talent Acquisition Specialist based in Mississauga, Ontario.

Compensation: 80K base

We have partnered with a global supply chain management client in the food industry. This is a fantastic opportunity to join a world-class leader!

The Talent Acquisition Specialist works closely with Business and Human Resources Leaders to drive recruitment strategies and manage the identification and selection of talent from internal and external candidate pools and helps manage the overall recruiting cycle.

The Role:

If you are interested in this position and meet the above criteria, please click the Apply button to send your resume in confidence directly to Aleksandra Popadyniec, Recruiter, Human Resources. Visit our website at www.aplin.com to view our job opportunities, career tips, and tools. We thank all applicants; however, only those selected for an interview will be contacted.

WE APPRECIATE YOUR INTEREST IN DAVID APLIN GROUP.

If this is your first introduction to us, we invite you to become one of our satisfied candidates. David Aplin Group has been Canadian-owned since 1975. Our professional consultants are passionate about helping you find a fulfilling job or career and ensuring your complete satisfaction with our process. Our proven track record, over four decades long, is largely due to our team of highly skilled and successful specialists. Through superior service and a commitment to long-term relationships, we provide deep specialization in core areas for complete recruiting and HR solutions across Canada - all from one source. We look forward to exceeding your expectations!

Learn more about David Aplin Group and view all of our current job opportunities, career tips, and tools at www.aplin.com."
252,,2022 Recruiter Intern (Canada),,,"Amazon.com.ca, Inc.",Internet & Web Services,Toronto,Glassdoor,Recruiter,,2022-04-01,,,,"Graduating between December 2022 to August 2023.
Currently enrolled in a Bachelor’s Degree Program.
Able to work 40 hours a week throughout the course of the 12-week summer internship.
Job summary
Note: By applying to this position, your application will be considered for all locations we hire in Canada.

At Amazon, we are excited to offer undergraduate students the opportunity to launch into big careers with limitless possibilities. We know searching for a full-time role is as much about finding a company where you can picture yourself being successful as it is about finding the right role. We look forward to meeting you and your classmates this year. As we get to know you more, we invite you to get to know us better.


Amazon’s Recruiter opportunity is focused on people operations and preserving Amazon’s culture in the way we attract, hire, and develop talented people. You will learn about the business, how talent needs are assessed, and be a critical part of driving the recruiting process from beginning to end as Amazon’s Talent Acquisition team works to acquire the world’s best talent. You will use data to inform decision making, and are comfortable identifying areas of opportunity and working with others to create solutions. You are driven, eager, and able to use your creative skills to develop lasting relationships with both candidates and hiring managers. From day 1, you will receive training and focused skill development to arm you with a broad set of skills and experiences. You will learn how to manage the full-cycle recruiting process, how to create innovative sourcing strategies, and what it takes to build a collaborative approach to working with business partners and hiring managers. You will learn about managing pipeline activity reporting, how to use Boolean logic and how to analyze requirements to determine target profile needs. You will also work closely with recruiting team members to innovate on current research strategies for talent pooling, market mapping, and competitor analysis which will allow you to make an immediate impact.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected status. If you would like to request an accommodation, please notify your Recruiter."
253,,staffing co-ordinator,,,MatchaCaring Ltd.,,Vancouver,Glassdoor,Recruiter,$28.85 /hr (est.),2022-04-01,,,,"Specific Skills
Advise managers and employees on staffing policies and procedures
Review candidate inventories
Contact potential applicants to arrange interviews
Identify current and prospective staffing requirements
Prepare and post notices and advertisements
Advise job applicants on employment requirements and terms and conditions of employment
Notify applicants of results of selection process and prepare job offers"
254,,Senior Recruiter,,,Electronic Arts,Video Game Publishing,Vancouver,Glassdoor,Recruiter,,2022-04-01,,,,"Senior Recruiter
Location: Remote
We are looking for a Senior Recruiter to join our Talent Acquisition team supporting the recruiting efforts within our Corporate Functions - Finance and Legal teams within EA.
Electronic Art’s Talent Acquisition (TA) team sets the vision, strategy, and the roadmap for successful, inclusive hiring that supports our business leaders in building teams across our company. If you pride yourself on being curious and strategic, then this might be the role for you. Our team includes a global employee base of experienced experts in their field who have earned the respect of their client groups. It's a collaborative and fun team that strives to be the gold standard in the talent acquisition field. This role will be reporting into the TA Manager, who supports recruiting for Corporate Functions - Finance and Legal teams.

Electronic Arts Inc. is a leading global interactive entertainment software company. EA delivers games, content and online services for Internet-connected consoles, personal computers, mobile phones and tablets."
255,,Recruitment Specialist,,,College of Physicians and Surgeons of British Columbia,Healthcare Services & Hospitals,Vancouver,Glassdoor,Recruiter,,2022-04-01,,,,"Job No: CPSBC416
Location: Vancouver, BC
POSITION SUMMARY
The recruitment specialist reports to the director, human resources, and assists the human resources team in providing a professional and efficient recruitment and onboarding service to applicants and hiring departments. The recruitment specialist will provide full-cycle recruitment focusing on sourcing and hiring qualified candidates to fill a variety of positions.
This full-time position can work from home up to 3 days per week if desired.
DUTIES AND RESPONSIBILITIES"
256,,International Student Recruiter,,,Pacific Institute of Culinary Arts,,Vancouver,Glassdoor,Recruiter,"$55,000 /yr (est.)",2022-04-01,,,,"International Student Recruiter
Vancouver’s Premier Culinary Education Training Centre
About Us
Welcome to Pacific Institute of Culinary Arts. Founded in 1997 and conveniently located at Granville Island, we are one of Canada’s oldest, private, award-winning culinary institutes offering professional diploma programs in the Culinary Arts and the Baking & Pastry Arts. Apart from our professional programs we also teach cooking classes to home chefs and wine certification programs featuring the prestigious Wine & Spirit Education Trust (WSET) from London, England. We are also known for our popular on-site Blue Hat Bakery-Café which’s frequented by locals and visitors from around the world."
257,,Talent Acquisition Specialist,,,The Mobile Shop,Other Retail Shops,Remote,Glassdoor,Recruiter,,2022-04-01,,,,"We are currently looking for a Talent Acquisition Specialist to support our Western Canada Regions.
COMPANY SUMMARY:
The Mobile Shop is located in over 180 Loblaw and Loblaw-affiliated stores across the country and they are 100% Loblaw owned. They offer a fresh and convenient way to shop for wireless. The Mobile Shop is one of Canada's largest, full-service, multicarrier retailers. They offer 7 leading wireless providers and pride themselves on their full service and unbiased advice. By offering customers more choice from Canada's biggest and best mobile providers in a comfortable and convenient shopping environment, The Mobile Shop has quickly become a recognized leader in this exciting and dynamic category.

What You'll Do:"
258,,STUDENT RECRUITER - POST-SECONDARY EDUCATION,,,Douglas College,Colleges & Universities,New Westminster,Glassdoor,Recruiter,"$51,468 /yr (est.)",2022-04-01,,,,"JOB REQUIREMENTS
Education
Bachelor's degree
Experience
2 years to less than 3 years
Health benefits
Health care plan
Disability benefits"
