,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
71,,"Project Coordinator, CST Human Resources",,,Vancouver Coastal Health,Healthcare Services & Hospitals,Vancouver,Glassdoor,Human Resources Coordinator,$33.90 /hr (est.),2022-03-05,,,,"Job Description:
Job Title:
Project Coordinator, CST Human Resources

Work Site:
CST - 590 W. 8th

Status:
Start Date:
Hours

Regular Full Time
As soon as possible
0830-1630"
72,,"Coordinator, Human Resources",,,Nutrien Ltd.,Farm Support,Remote,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"Job Description:
Coordinator, Human Resources - (This is a 5 month short term assignment) - Remote
At Nutrien, our Purpose is to grow our world from the ground up and we do so with safety and integrity as our core values. Nothing is more important than sending our people home safe, every day.
Nutrien is a leading provider of agricultural products, services, and solutions. With approximately 23,000 employees world-wide, we are the largest producer of potash (by capacity) and one of the world’s largest producers of nitrogen and phosphate. We also operate a leading agriculture retail network that services over 500,000 growers.
We harvest the best. Diverse views and experience make us strong. We look for people who have a safety-first mindset, who are collaborative team players, who deliver on their commitments, who are innovators in search of a better way, and who believe in inclusion."
73,,Human Resources Coordinator,,,BLACKBIRD SECURITY INC.,,Vancouver,Glassdoor,Human Resources Coordinator,"$46,250 /yr (est.)",2022-03-05,,,,"Blackbird Security Inc. is a national security services company, headquartered in Vancouver, BC.
As the Human Resources Coordinator, you will be working in our Vancouver, BC office and reporting to the National Human Resources Manager, as well as providing support as needed to our management and leadership teams as required.
The incumbent of this role is expected to be able to self-regulate their work and coordinator or perform tasks without specific direction or assignments from the National Human Resources Manager. This role will also provide guidance and training to the Human Resources Assistant.
The Human Resources Coordinator will be the main point of contact in the event of the National Human Resources Manager’s absence."
74,,"Human Resources Coordinator, BCEHS",,,PHSA,Healthcare Services & Hospitals,Vancouver,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"As per the current Public Health Order, full vaccination against COVID-19 is a condition of employment with PHSA as of October 26, 2021.

The Human Resources Coordinator reports to the Manager, HR, works in a matrixed human resources environment, and is accountable for participating as a member of the HR Services team to support a cross-functional team of Human Resources (HR) professionals in providing service to operational partners and ultimately patients. Functions as a junior-level Business Partner with assigned straightforward grievances and union-related issues such as those pertaining to payroll and timekeeping and casual call-out; identifies issues that are complex, non-routine and/or with significant risk and consults/refers issue to the appropriate party for handling. The Coordinator researches, conducts analysis and presents potential solutions, and assists with planning and implementation of decisions/outcomes that are approved and finalized. Builds effective and respectful partnerships and develops an understanding of health sector unionized environment and operational group structures, needs, initiatives and HR-related issues to effectively respond to queries from operational partners and employees and to ensure the consistent application of relevant policies, standards, legislation, collective agreements and terms and conditions of employment."
75,,Human Resources Coordinator,,,PHSA,Healthcare Services & Hospitals,Vancouver,Glassdoor,Human Resources Coordinator,"$61,351 /yr (est.)",2022-03-05,,,,"Human Resources Coordinator

You are an organized and analytical person with a keen interest and background in HR. Work in a fast paced environment where you can create an impact.

What you’ll do
Develop, maintain, and evaluate administrative processes and systems for effective and efficient human resource activities
Evaluate procedures, make recommendations and implement revised methods to improve HR administration
Efficiently coordinate projects, achieving goals and meeting timelines and prepare minutes, agendas, logistics, project deliverables, and other documentation"
76,,Recruiting Coordinator,,,Unity Technologies,Computer Hardware Development,Vancouver,Glassdoor,Human Resources Coordinator,"$70,217 /yr (est.)",2022-03-05,,,,"The opportunity
As a Recruiting Coordinator at Unity, you will be an integral partner in recruiting amazing talent to our teams. Each day you'll be able to work with recruiters and hiring managers on coordinating interviews, interacting with candidates, managing headcount and job postings, and processing offers. You'll also have the opportunity to assist the Recruiting Operations team with projects around employer branding, candidate experience, process improvement, and more.
At the moment our team is working from home, but you'll still have about 20 global teammates just a Slack message or Zoom call away if you ever need help solving an interesting challenge, or even if you just have a funny story to tell.
If you're somebody who is passionate about providing an awesome candidate experience, takes pride in their organizational skills, and enjoys collaborating with others- we want to hear from you!"
77,,"Coordinator, Learning and Development",,,Croix Rouge Canadienne,,Canada,Glassdoor,Human Resources Coordinator,"$53,593 /yr (est.)",2022-03-05,,,,"Title: Training Coordinator , Learning and Development
Location: Canada - Remote
Type of contract: Temporary (12 months), Full Time
Salary range: $47,360- $59,825
An iconic brand and one of the most inspirational not-for-profit organization on this planet – The Canadian Red Cross (CRC), is seeking a Training Coordinator, Learning and Development to join our Learning Solutions Delivery and training delivery team.
You want to be part of the world’s largest humanitarian network? You have a passion for helping others, and want to work with other dedicated individuals? By applying, you are taking a big first step to be part of an exciting organization that makes a huge difference in the lives of Canadians here at home and abroad. What are you waiting for?"
78,,Human Resources Coordinator,,,Jealous Fruits Ltd,,Kelowna,Glassdoor,Human Resources Coordinator,"$55,000 /yr (est.)",2022-03-05,,,,"Jealous Fruits is the northernmost large scale cherry producer in North America. We grow premium cherries along the shores of Okanagan Lake in the renowned Okanagan Valley of British Columbia, Canada. Our cherries are all hand packed in our state-of-the-art facility, located right on our farm, and shipped to our customers worldwide.
Job Description
Reporting to the Human Resources Director, the Human Resources Coordinator will be responsible for supporting the Human Resources Department with various projects and administrative tasks. Moreover, the successful candidate will support managers in the areas of recruitment, on-boarding, policy and procedure compliance, attendance and more.
The HR Coordinator owns the high-volume recruitment process for staff across all locations/departments. They are responsible for formulating engagement activities and hiring initiatives and maintaining a candidate pool of staff (specifically seasonal cherry pickers/packing plant staff)."
79,,People Coordinator,,,Bench Accounting,Accounting & Tax,Vancouver,Glassdoor,Human Resources Coordinator,"$49,770 /yr (est.)",2022-03-05,,,,"What's Bench? Check us out in Medium, Betakit, Financial Post, Perkins + Will, our Instagram, and our Blog.
We acknowledge that Bench headquarters is located on the traditional, ancestral, and unceded territory of the Coast Salish Peoples, including the territories of the xʷməθkwəy̓əm (Musqueam), Skwxwú7mesh (Squamish), and Səl̓ílwətaʔ/Selilwitulh (Tsleil-Waututh) Nations.
Businesses need to understand their financial performance, but for many smaller ones, this means a trade-off between managing their books and running their businesses.
Our mission is to make a profound difference in the quality of life of one million people. From creatives to chiropractors, Bench helps thousands of small business owners and entrepreneurs master their financial lives. Because understanding your finances should be three things: simple, effortless, and affordable.
We're growing fast, and we're looking for exceptional people to join us on this incredible journey. Check out our culture guide to learn more about what it's like to work at Bench and read more about our business here!"
80,,human resources co-ordinator,,,CANADA NEST IMMIGRATION CONSULTING LTD.,,Vancouver,Glassdoor,Human Resources Coordinator,$41.00 /hr (est.),2022-03-05,,,,"Specific Skills
Research and prepare occupational classifications, job descriptions and salary scales
Research employee benefits and health and safety practices and recommend changes
Mediate labour disputes and grievances
Co-ordinate employee performance and appraisal programs
Plan, develop, implement and evaluate human resources policies and programs
Hire, train and supervise staff
Advise managers and employees on the interpretation of human resources policies, benefit programs and collective agreements"
81,,Human Resources Coordinator,,,QuadReal Property Group,Real Estate,Vancouver,Glassdoor,Human Resources Coordinator,"$56,420 /yr (est.)",2022-03-05,,,,"About QuadReal Property Group
QuadReal Property Group is a global real estate company headquartered in Vancouver, British Columbia. Assets under management are $61.2 billion. From its foundation in Canada as a full-service real estate operating company, QuadReal has evolved its capabilities to invest in public and private debt and equity markets. QuadReal invests directly, via programmatic partnerships and through operating companies in which it holds an ownership interest.
QuadReal seeks to deliver strong investment returns while creating sustainable environments that bring value to the people and communities it serves. Now and for generations to come.
QuadReal: Excellence lives here.

Reporting to the HR Business Advisor, the HR Coordinator is responsible for providing an exceptional level of support to employees and managers at QuadReal across Canada and in our international offices. The HR Coordinator plays a key role in the management of documentation and data for most HR business processes including onboarding, offboarding, employee changes and recruitment. The ideal candidate is passionate about HR and delivering a valuable service to the business. You will enjoy proactively identifying opportunities for improvement, have an eye for detail and a flare for innovative thinking!
QuadReal Property Group will provide reasonable accommodation at any time throughout the hiring process for applicants with disabilities or for those needing job postings in an alternate format. If you require accommodation, please advise the Talent Acquisition team member you are working with and include the following: Job posting #, your name and your preferred method of contact."
82,,Coordinator- Recruiting,,,Westjet Airlines,"Airlines, Airports & Air Transportation",Remote,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"Why WestJet:

Every WestJet journey has the potential to enrich lives; a career with us is no exception.

WestJet arrived on the Canadian airline scene in 1996 and changed the industry for the better. We made air travel more affordable for Canadians and now we're going global.

Join us and love where you’re going."
83,,Human Resources Coordinator,,,Metro Vancouver,Government Agencies,Burnaby,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"Department: Human Resources and Corporate Services
Employee Group: Exempt
Location: 4515 Central Boulevard, Burnaby
Our Human Resources & Corporate Services Department is seeking an experienced and detail oriented Human Resources Coordinator to join our HR team at our Metrotown office. The ideal candidate will work as part of a team of four HR Coordinators responsible for supporting full cycle recruitment activities. The successful candidate will have HRIS experience (preferably PeopleSoft) entering and maintaining information in support of the employee lifecycle, supporting recruitment processes and providing information and assistance to internal and external contacts. Experience with an applicant tracking system is preferred as well as experience working in a unionized environment.
The Human Resources Coordinator reports to the Senior Human Resources Coordinator and falls within our Professional / Technical, Level 1 job family."
84,,Human Resources Coordinator,,,La Cage Brasserie Sportive,Casual Restaurants,Quebec,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"The Sportscene Group is a pioneer and a leader in the niche of ambience catering in Quebec, operating since 1984 a chain of restaurants effective on sportsmanship and with an offer of fresh and local products: La Cage Brasserie Sportive.

We are currently looking for a Human Resources Coordinator.

You would like be responsible for several varied projects? Work in hybrid mode? This position is for you!

Your daily life will lead you to touch several facets of human resources, to work with colleagues for whom the team is of great importance and above all you will contribute to the success of an employer brand that stands out.

Every day you will have to...

You are passionate about HR, …and passionate about many other things.

You could give us the benefit of your valuable past experiences having worked for at least 3 years in a similar role.

You have a training in human resources, your expertise will be invaluable to us.

You are resourceful, that's good, you have a sense of initiative, that's even better.

You place great importance on customer service, so do we.

You have an ease to manage volume and several files at the same time while not losing sight of the priorities.

You know how to stand out as an autonomous and proactive person.

Your DNA shows that you have rigor and attention to detail.

We thank each candidate for their interest; however, please note that only selected candidates will be contacted.

Please note that the masculine is used without any discrimination and only for the purpose of lightening the text."
85,,COORDINATOR HUMAN SERVICES & OPERATIONAL SUPPORT,,,City of Toronto,Government Agencies,Toronto,Glassdoor,Human Resources Coordinator,"$83,411 /yr (est.)",2022-03-05,,,,"Job Category: Finance, Accounting & Purchasing
Division & Section: Revenue Services, Operational Support
Work Location: North York Civic Centre, 5100 Yonge Street, Toronto, Ontario, M2N 5V7
Job Type & Duration: Full-time, Permanent
Salary: $76,694.80 - $90,126.40 (2021 rate), TX0038, Wage Grade 5.5
Shift Information: Monday to Friday, 35 Hours per Week
Affiliation: Non-Union
Number of Positions Open: 1
Posting Period: Apr-1-2022 to Apr-14-2022

As the Coordinator Human Services & Operational Support, you will report to the Supervisor, Operational Support Services and work within a team to coordinate and deliver operational support services within the Revenue Services Division. This diverse role is responsible for supporting various areas including complement management, finance, purchasing, payroll and human services support."
86,,HR Coordinator,,,Louis Brier Home and Hospital,,Vancouver,Glassdoor,Human Resources Coordinator,"$60,000 /yr (est.)",2022-03-05,,,,"Reporting to the Manager, Human Resources, the HR Coordinator is a critical member of the Human Resources team and provides support to various HR functions including high volume, full cycle recruitment, internal selection, records and data management, compliance, benefits administration and internal customer service. The HR Coordinator provides administrative support in the delivery of key services such as recruitment, data management and optimization and supporting general administrative HR initiatives and objectives within LBHH/WR.
Responsibilities
Recruitment:
1. Coordinates recruitment processes by posting vacancies as directed, internally and externally. Confirms information such as status and shift schedules, produces posting, and obtains authorizing signature, where required."
87,,Human Resources Coordinator,,,Maersk,Transportation Management,Delta,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"Summary:
· Provide administrative support to the employees of Performance Team and to the HR Department in a variety of tasks and responsibilities.
Responsibilities:
· Record employee information in database such as personal data, compensation, benefit deductions, tax data, transfers, performance reviews or evaluations, and termination date and reason.
· Ensure that all promotions and pay increases are properly entered and processed.
· Coordinate set up of new hires including paperwork and entering employee into HRIS system and time keeping system."
88,,Human Resources Coordinator,,,HUB International,Insurance Agencies & Brokerages,Burnaby,Glassdoor,Human Resources Coordinator,"$62,485 /yr (est.)",2022-03-05,,,,"HUB International is continuously GROWING, and we are looking for individuals with an ENTREPRENEUR mindset to join our team!

We are BC’s largest insurance broker, growing 15% year over year! We offer stability, career development opportunities, and a strong teamworking environment. Whether you’re just starting out in insurance, or a seasoned veteran, HUB can take you to your next career goal.

We are Proud to Offer

Competitive compensation

Comprehensive tuition financing and career-related training and development

Company matching RRSP contributions

Customizable flexible benefits options for you and your family

We promote work-life balance through flexible scheduling and hours

A progressive employee assistance program through LifeWorks

Mental and physical wellness initiatives

we are a company that gives back and is active in the community

The Opportunity

Our Human Resources Division is seeking a client-focused Human Resources Coordinator . We want someone who thrives in a fast-paced and ever-changing environment.

Our Burnaby location is our head office and is centrally located in the Willingdon Business Park. This location is easily accessible by the Gilmore sky train station with many shops, restaurants and other amenities nearby.

The Responsibilities

First things first, you’ll collaborate with our Canadian corporate payroll team to administer local payroll processes

You’ll oversee and audit the bi-weekly Kronos time and attendance system for payroll processing

You’ll liaison with HUB’s corporate Canadian benefits team to administer benefit changes and be the SME during annual open enrollment

You’ll be part of ensuring employees are successfully onboarded and coordinate HR orientation sessions

You’ll support and administer company-wide HR initiatives around education & tuition financing, service awards, employee recognition program, employee appreciation day etc.

You’ll assist with the recruitment process by posting jobs, manage the candidate pool, conduct phone screens and coordinate interviews

You’ll create the well-read weekly HR Update newsletter

You’ll maintain the HR filing system and manage incoming mail

You’ll build positive employee, manager and external relationships by handling and resolving general HR inquiries in a proactive manner

You’ll ensure compliance with Privacy Act rules and regulations

You’ll jump in to assist with ad hoc projects. We work as a team!

At the end of the day, we represent HUB. You’ll need to ensure that you understand and live up to our HUB values, mission, and vision

The Requirements

1+ years of previous payroll administration and entry level HR experience

You’re a people person and have great interpersonal skills

You’re client service focused and provide exceptional service

You’re super organized with extreme attention to detail

You’re self-driven with the ability to work independently and collaboratively as a team

You’re proficient in Microsoft Word, Excel, and Outlook


Previous experience with Kronos or Workday

You have or are working towards your CPHR designation

Our Culture Starts with You

We are looking for SELF-STARTERS with an ENTREPRENEURIAL mindset who will take OWNERSHIP of their business

We want you to be INNOVATIVE and open to sharing your ideas

You work with URGENCY while providing a high level of PROFESSIONAL SERVICE towards our customers, communities, & colleagues.

You are a TEAM PLAYER who positively impact those around them; We MOTIVATE each other to GROW TOGETHER

You work with a high degree of INTEGRITY and ACCOUNTABILITY

To find associated positions at our HUB simply search myHUBbc as a keyword in the search bar on our careers page!

Department Human Resources

1-2 years of relevant experience

No Travel Required

High school or equivalent

Hi, we’re HUB.

In a rapidly changing world, we advise businesses and individuals on how to prepare for the unexpected.

When you partner with us, you're at the center of a vast network of experts who will help you reach your goals through risk services, claims management, and compliance support.

And this gives you the peace of mind that what matters most to you will be protected — through unrelenting advocacy and tailored insurance solutions that put you in control.

About HUB International

Headquartered in Chicago, Illinois, HUB International Limited (HUB) is a leading full-service global insurance broker providing property and casualty, life and health, employee benefits, investment and risk management products and services. From offices located throughout North America, HUB’s vast network of specialists provides peace of mind on what matters most by protecting clients through unrelenting advocacy and tailored insurance solutions. For more information, please visit hubinternational.com."
89,,People & Culture Coordinator (Remote),,,Koho,Real Estate,Canada,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"About KOHO
KOHO is a quickly scaling FinTech company backed by leading investors and advisors from around the world. We started KOHO because we believe in doing two things:

Democratizing access to the best financial products and giving everyone a great financial foundation.

Since our journey began 6 years ago, we’ve raised more than $340M, grown the KOHO Collective to over 250 employees, and created accounts for more than 600,000 Canadians.

Can you keep track of dozens of moving pieces and effortlessly pivot when priorities shift? Are you an expert time manager, with a healthy balance of structured thinking and innovative energy?

We’re looking for a People & Culture Coordinator to support our growing team and you’ll be supporting both our People Partners and Learning and Development teams. You will administer, support, and benefit from a wide-range of career growth across all pillars of P&C. If you’re eager to roll up your sleeve and dive into a rapidly-scaling start-up, then we want to hear from you!"
90,,Human Resources Coordinator,,,Uline,Logistics & Supply Chain,Milton,Glassdoor,Human Resources Coordinator,$28.00 /hr (est.),2022-03-05,,,,"Human Resources Coordinator
From $26 to $30 per hour
Toronto Branch
3333 James Snow Parkway North, Milton, ON L9T 8L1
Uline's Human Resources team works hard to find and retain the best talent. We match quality candidates with a job they'll enjoy while continuing to support all employees throughout their career here.
Better together than apart. This position is in-office, and we are looking for good people who share our passion."
91,,Human Resources Coordinator,,,Paper Excellence,Machinery Manufacturing,Crofton,Glassdoor,Human Resources Coordinator,"$59,025 /yr (est.)",2022-03-05,,,,"Reporting to the Human Resources Manager, the Human Resources Coordinator is responsible for providing confidential support to the Human Resources Department. This position will assist in maintaining up-to-date employee files, policies, preparing correspondence and supporting benefits administration.
Responsibilities:
Compensation and Benefits
Communicate timely and recommend benefits changes to key stakeholders.
Audit benefits and prepared reconciliations.
Ensure disability management policies and procedures are followed while improving attendance."
92,,Human Resources Coordinator,,,PRIMED Medical Products Inc,,Cambridge,Glassdoor,Human Resources Coordinator,"$55,000 /yr (est.)",2022-03-05,,,,"Position Title: Human Resources Coordinator
Position Type: Full-time, permanent, salary
Division: Human Resources
Location: Cambridge, ON
Start Date: April 2022
Protecting 6 million people per day from harmful and infectious disease.
PRIMED Medical Products in Cambridge is seeking a Human Resources Coordinator to join our Human Resources team. Reporting to the HR Advisor with a dotted line to the Director, Human Resources, you will support our team members with their Human Resources needs. You will need to use exceptional written and verbal communication skills to develop and maintain strong relationships within the Plant. We are looking for a motivated individual who has a willingness to grow and develop with PRIMED."
93,,Human Resources Coordinator,,,PCL Construction,Building & Construction,Richmond,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"The future you want is within reach.

At PCL, we build the places where life happens and find camaraderie in the process. We're a community of builders committed to building better communities. That's why we're always looking ahead, and not just to the next project or what's next in our industry.

We're also looking at what's next for you and how we can help you build a career you're proud of. You will be part of a dynamic HR team where your contributions to the business will be valued and celebrated.

Here's how a Human Resources Coordinator for our BC Region office contributes to our team:"
94,,"Coordinator, Talent Development",,,Compugen Inc,Information Technology Support Services,Canada,Glassdoor,Human Resources Coordinator,"$59,500 /yr (est.)",2022-03-05,,,,"About Compugen

Compugen is one of Canada's largest privately-owned Information Technology (IT) Solution Providers. We help customers design, acquire, integrate and operate technology. Our mission is to help organizations realize new possibilities. Every day, our dedicated staff across North America focus on providing extraordinary customer service and support experiences to private and public sector organizations. We combine breadth of skill, depth of expertise, and commitment to operational excellence at scale to deliver exceptional, customer-focused experiences.

If you are driven to make a difference, relentlessly curious and collaborative at the core, we’d love to talk to you. Join us and help us make a difference.

The Role
The Coordinator, Talent Development is a key member of the Talent Development team, responsible for the coordination of talent and learning strategies designed to strengthen the organization’s capabilities and support the achievement of business goals and objectives. This position supports all members of the Talent Development team. The Coordinator, Talent Development is part of an evolving People & Culture structure and supports with enterprise wide initiatives. This includes coordination on, key talent development and performance management programs, foundational skills development, employee and leadership development planning and learning, employee engagement initiatives, and diversity, equity and inclusion strategy."
95,,Human Resources Coordinator,,,Robert Half,HR Consulting,Vancouver,Glassdoor,Human Resources Coordinator,"$60,000 /yr (est.)",2022-03-05,,,,"Robert Half is looking for a Human Resources Coordinator for our Vancouver client. This role is within the healthcare space. The successful candidate will be responsible for full-cycle recruiting, onboarding, organizing orientation, and onboarding. This role is for someone who is truly passionate about recruitment, empathic yet a people person who builds rapport easily.

Responsibilities will include but are not limited to:
Full-cycle recruitment
Implementation of an effective sourcing strategy
Delivering an exceptional candidate experience throughout the recruitment process
Work with hiring managers to thoroughly understand their positions, teams, and recruitment needs, to build and draft job descriptions and interview guides
Data management

What’s in it for you?
The opportunity to work with an organization that truly makes a difference to people and empowers people. This opportunity comes with a competitive salary and benefits. Future growth opportunities.

If this sounds like the exciting and dynamic role you have been looking for, please apply today.

Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.

Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.

Questions? Call your local office at 1.888.490.5461. All applicants applying for Canadian job openings must be authorized to work in Canada.

© 2021 Robert Half. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use ."
96,,Human Resources Coordinator,,,University of British Columbia,Colleges & Universities,Vancouver,Glassdoor,Human Resources Coordinator,"$68,656 /mo (est.)",2022-03-05,,,,"Staff - Non Union
Job Category
M&P - AAPS
Job Profile
AAPS Salaried - Human Resources, Level A
Job Title
Human Resources Coordinator
Administrative Staff | Department of Electrical and Computer Engineering | Faculty of Applied Science
4,688.67 - $6,754.00 CAD Monthly
April 11, 2022"
97,,"Human Resources Coordinator, Employee Relations",,,Vancouver Coastal Health,Healthcare Services & Hospitals,Vancouver,Glassdoor,Human Resources Coordinator,$36.96 /hr (est.),2022-03-05,,,,"Job Description:
Job Title:
Human Resources Coordinator, Employee Relations

Work Site:
VGH 12th & Oak

Status:
Temporary Full Time - Term Specific Position (1.00 FTE)

Salary:
$30.33 - $43.60 per hour

Reference#:"
98,,"Project Coordinator, CST Human Resources",,,Vancouver Coastal Health,Healthcare Services & Hospitals,Vancouver,Glassdoor,Human Resources Coordinator,$33.90 /hr (est.),2022-03-05,,,,"Job Description:
Job Title:
Project Coordinator, CST Human Resources

Work Site:
CST - 590 W. 8th

Status:
Start Date:
Hours

Regular Full Time
As soon as possible
0830-1630"
99,,Human Resources Coordinator,,,BLACKBIRD SECURITY INC.,,Vancouver,Glassdoor,Human Resources Coordinator,"$46,250 /yr (est.)",2022-03-05,,,,"Blackbird Security Inc. is a national security services company, headquartered in Vancouver, BC.
As the Human Resources Coordinator, you will be working in our Vancouver, BC office and reporting to the National Human Resources Manager, as well as providing support as needed to our management and leadership teams as required.
The incumbent of this role is expected to be able to self-regulate their work and coordinator or perform tasks without specific direction or assignments from the National Human Resources Manager. This role will also provide guidance and training to the Human Resources Assistant.
The Human Resources Coordinator will be the main point of contact in the event of the National Human Resources Manager’s absence."
100,,Recruiting Coordinator,,,Unity Technologies,Computer Hardware Development,Vancouver,Glassdoor,Human Resources Coordinator,"$70,217 /yr (est.)",2022-03-05,,,,"The opportunity
As a Recruiting Coordinator at Unity, you will be an integral partner in recruiting amazing talent to our teams. Each day you'll be able to work with recruiters and hiring managers on coordinating interviews, interacting with candidates, managing headcount and job postings, and processing offers. You'll also have the opportunity to assist the Recruiting Operations team with projects around employer branding, candidate experience, process improvement, and more.
At the moment our team is working from home, but you'll still have about 20 global teammates just a Slack message or Zoom call away if you ever need help solving an interesting challenge, or even if you just have a funny story to tell.
If you're somebody who is passionate about providing an awesome candidate experience, takes pride in their organizational skills, and enjoys collaborating with others- we want to hear from you!"
101,,"Coordinator, Learning and Development",,,Croix Rouge Canadienne,,Canada,Glassdoor,Human Resources Coordinator,"$53,593 /yr (est.)",2022-03-05,,,,"Title: Training Coordinator , Learning and Development
Location: Canada - Remote
Type of contract: Temporary (12 months), Full Time
Salary range: $47,360- $59,825
An iconic brand and one of the most inspirational not-for-profit organization on this planet – The Canadian Red Cross (CRC), is seeking a Training Coordinator, Learning and Development to join our Learning Solutions Delivery and training delivery team.
You want to be part of the world’s largest humanitarian network? You have a passion for helping others, and want to work with other dedicated individuals? By applying, you are taking a big first step to be part of an exciting organization that makes a huge difference in the lives of Canadians here at home and abroad. What are you waiting for?"
102,,"Human Resources Coordinator, BCEHS",,,PHSA,Healthcare Services & Hospitals,Vancouver,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"As per the current Public Health Order, full vaccination against COVID-19 is a condition of employment with PHSA as of October 26, 2021.

The Human Resources Coordinator reports to the Manager, HR, works in a matrixed human resources environment, and is accountable for participating as a member of the HR Services team to support a cross-functional team of Human Resources (HR) professionals in providing service to operational partners and ultimately patients. Functions as a junior-level Business Partner with assigned straightforward grievances and union-related issues such as those pertaining to payroll and timekeeping and casual call-out; identifies issues that are complex, non-routine and/or with significant risk and consults/refers issue to the appropriate party for handling. The Coordinator researches, conducts analysis and presents potential solutions, and assists with planning and implementation of decisions/outcomes that are approved and finalized. Builds effective and respectful partnerships and develops an understanding of health sector unionized environment and operational group structures, needs, initiatives and HR-related issues to effectively respond to queries from operational partners and employees and to ensure the consistent application of relevant policies, standards, legislation, collective agreements and terms and conditions of employment."
103,,Human Resources Coordinator,,,PHSA,Healthcare Services & Hospitals,Vancouver,Glassdoor,Human Resources Coordinator,"$61,351 /yr (est.)",2022-03-05,,,,"Human Resources Coordinator

You are an organized and analytical person with a keen interest and background in HR. Work in a fast paced environment where you can create an impact.

What you’ll do
Develop, maintain, and evaluate administrative processes and systems for effective and efficient human resource activities
Evaluate procedures, make recommendations and implement revised methods to improve HR administration
Efficiently coordinate projects, achieving goals and meeting timelines and prepare minutes, agendas, logistics, project deliverables, and other documentation"
104,,"Coordinator, Human Resources",,,Nutrien Ltd.,Farm Support,Remote,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"Job Description:
Coordinator, Human Resources - (This is a 5 month short term assignment) - Remote
At Nutrien, our Purpose is to grow our world from the ground up and we do so with safety and integrity as our core values. Nothing is more important than sending our people home safe, every day.
Nutrien is a leading provider of agricultural products, services, and solutions. With approximately 23,000 employees world-wide, we are the largest producer of potash (by capacity) and one of the world’s largest producers of nitrogen and phosphate. We also operate a leading agriculture retail network that services over 500,000 growers.
We harvest the best. Diverse views and experience make us strong. We look for people who have a safety-first mindset, who are collaborative team players, who deliver on their commitments, who are innovators in search of a better way, and who believe in inclusion."
105,,Human Resources Coordinator,,,La Cage Brasserie Sportive,Casual Restaurants,Quebec,Glassdoor,Human Resources Coordinator,,2022-03-05,,,,"The Sportscene Group is a pioneer and a leader in the niche of ambience catering in Quebec, operating since 1984 a chain of restaurants effective on sportsmanship and with an offer of fresh and local products: La Cage Brasserie Sportive.

We are currently looking for a Human Resources Coordinator.

You would like be responsible for several varied projects? Work in hybrid mode? This position is for you!

Your daily life will lead you to touch several facets of human resources, to work with colleagues for whom the team is of great importance and above all you will contribute to the success of an employer brand that stands out.

Every day you will have to...

You are passionate about HR, …and passionate about many other things.

You could give us the benefit of your valuable past experiences having worked for at least 3 years in a similar role.

You have a training in human resources, your expertise will be invaluable to us.

You are resourceful, that's good, you have a sense of initiative, that's even better.

You place great importance on customer service, so do we.

You have an ease to manage volume and several files at the same time while not losing sight of the priorities.

You know how to stand out as an autonomous and proactive person.

Your DNA shows that you have rigor and attention to detail.

We thank each candidate for their interest; however, please note that only selected candidates will be contacted.

Please note that the masculine is used without any discrimination and only for the purpose of lightening the text."
106,,Human Resources Coordinator,,,QuadReal Property Group,Real Estate,Vancouver,Glassdoor,Human Resources Coordinator,"$56,420 /yr (est.)",2022-03-05,,,,"About QuadReal Property Group
QuadReal Property Group is a global real estate company headquartered in Vancouver, British Columbia. Assets under management are $61.2 billion. From its foundation in Canada as a full-service real estate operating company, QuadReal has evolved its capabilities to invest in public and private debt and equity markets. QuadReal invests directly, via programmatic partnerships and through operating companies in which it holds an ownership interest.
QuadReal seeks to deliver strong investment returns while creating sustainable environments that bring value to the people and communities it serves. Now and for generations to come.
QuadReal: Excellence lives here.

Reporting to the HR Business Advisor, the HR Coordinator is responsible for providing an exceptional level of support to employees and managers at QuadReal across Canada and in our international offices. The HR Coordinator plays a key role in the management of documentation and data for most HR business processes including onboarding, offboarding, employee changes and recruitment. The ideal candidate is passionate about HR and delivering a valuable service to the business. You will enjoy proactively identifying opportunities for improvement, have an eye for detail and a flare for innovative thinking!
QuadReal Property Group will provide reasonable accommodation at any time throughout the hiring process for applicants with disabilities or for those needing job postings in an alternate format. If you require accommodation, please advise the Talent Acquisition team member you are working with and include the following: Job posting #, your name and your preferred method of contact."
