,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
270,,Automotive Sales Manager,,,Confidential,,Alliston,Glassdoor,Sales Manager,,2022-03-15,,,,"Our domestic brand dealer is looking to hire a sales manager to join our team!!
Are you interested in cars? Are you craving a positive work environment where your sales skills are highly valued? Do you get excited when you close deals? Do you do everything in your power to succeed in what you do? .... If this is you, this position was made for you!
Here is what we are looking for:
Experienced Sales Manager
Excellent customer service skills and great communicator (in person, phone, text, email, etc)
Strong closer who is willing to engage customers"
271,,GENERAL SALES MANAGER,,,Bannister Automotive Group,Motor Vehicle Parts & Accessories Shops,Edson,Glassdoor,Sales Manager,,2022-03-15,,,,"Bannister Ford Edson is looking for a DRIVEN, dynamic, team player to join our team as General Sales Manager: If you are looking for an exciting, challenging, and rewarding opportunity look no further. Bannister Ford Edson is looking for an experienced leader to join our already successful Sales team. At Bannister Edson, we look for positive leaders who are committed to the growth and development of our Sales team. Mentoring, coaching, and assisting the team in meeting goals as well as creating the best buying experience for our clients are additional key functions of this role.
At Bannister Ford Edson, we offer a competitive wage and benefit package as well as growth opportunities throughout the Bannister Automotive Groups.
If you are an experienced General Sales Manager with at least 2 years of new or used Sales management experience, are driven to performance excellence, and looking to join a winning team, this is the place for you. Although a candidate with General Sales Manager experience would be ideal, we are willing to train a more junior sales manager who has a proven track record of success in previous roles."
272,,Sales Manager,,,Systèmes Sous-sol Québec,,Laval,Glassdoor,Sales Manager,"$75,000 /yr (est.)",2022-03-15,,,,"Job description
Systèmes Sous-sol Québec is looking for a Sales Manager to join its team!
We are recommended by: CAA-Quebec, APCHQ and ACQ. We were voted #1 Canadian Dealer at the Contractor Nation 2018 and 2020 annual convention and we are the recipient of the 2019, 2020 and 2021 Consumer Choice Awards.
Systemes Sous-sol Québec is a regional leader in the foundation repair, waterproofing basements, crawlspaces, basement finishing and much more!
What are you waiting for? Lets build something extraordinary together. Apply now to join our team!
The opportunity:"
273,,Sales Account Manager,,,Uline,Logistics & Supply Chain,North York,Glassdoor,Sales Manager,"$90,000 /yr (est.)",2022-03-15,,,,"Toronto, Ontario
Sales Account Manager
From $80,000 to $100,000 per year
Spend your work week in the field, not at your desk. As a member of Uline’s sales team, you’ll meet with customers on-site and help them grow their business with products you’re proud to deliver. With territories across North America, grow your sales career with Uline.
Position Responsibilities
Actively manage and grow accounts in a unique outside sales territory as a sales account manager. This will include a large, pre-existing customer base."
274,,Sales Manager,,,Stubbe's BrandSource Home Furnishings,,Tillsonburg,Glassdoor,Sales Manager,,2022-03-15,,,,"We are looking for a Sales Manager
The Sales Manager is responsible for:
Develop an Annual Sales Plan that is aligned with the annual Sales Budget/Forecast and includes specific Action Plans to achieve the required sales and gross profit targets
Recruit, hire and manage the Sales Team such that their individual sales and gross profit targets and corporate targets are achieved
Accommodate training for Sales Staff
Develop and fine tune the sales process
Lead weekly Sales Meetings with the Sales Staff
Review performance individually with the Sales Staff members"
275,,Sales Manager,,,Confidential,,Toronto,Glassdoor,Sales Manager,"$125,000 /yr (est.)",2022-03-15,,,,"ABOUT US
Through innovation and a relentless commitment to deliver products and services that set the standard for reliability and durability, ABC Company is a recognized leader within the manufacturing, commercial, residential, and industrial construction market specializing in aluminum and glass railings.
As a result of continued growth, ABC Company has an opportunity for a Sales Manager join our team in Toronto, ON.
POSITION SUMMARY
The Sales Manager will be responsible for contracts across the Greater Toronto Area. The successful candidate will predominantly be on the road conducting site visits, developing relationships with key stakeholders, bidding on projects, and hosting visits for showroom tours and qualification. The role involves working with clients conceptualizing, planning, and preparing estimations and creative design proposals for presentation. In addition, you will work with the executive team in finding new opportunities that align with the corporate strategy, identify sales leads, and maintain relationships with current and new contacts. This role will provide you with support to obtain new leads and drive new sales. You are innovative, creative and a team player who is able to lead by example in a fast-paced, deadline-driven environment."
276,,Account Manager (Outside Sales),,,Magneto Electric Service Co. Ltd,,Mississauga,Glassdoor,Sales Manager,"$105,000 /yr (est.)",2022-03-15,,,,"Manage all assigned accounts and be the key contact for all activities
Develop and execute an annual sales/business plan for your assigned accounts. This will be done via CRM and account planning.
Identify and target sales opportunities within your assigned geographical area. Work primarily with Partners, Manufacturers
Follow up on opportunities/quotes/proposals to the customer and actively seek feedback that will lead to a successful outcome
Submit call reports and update CRM
Capable of understanding client applications in various industries and identifying sales opportunities within.
Conduct follow up with customers on orders, quotes and service requested; undertake activities to ensure the sale, such as sourcing of competitor information and analysis of competitor product offerings, application and pricing in order to overcome client objections."
277,,Sales Manager,,,Niagara Roof Masters,,St. Catharines,Glassdoor,Sales Manager,"$187,500 /yr (est.)",2022-03-15,,,,"D'Angelo & Sons is a well-established roofing and exteriors company, based in Hamilton. We are a trendy company searching for a lead sales manager to help support its growth. With 30 years in the business, our family run company pride ourselves on customer service, hard work, and fun.
Job Requirements Include:
Strong motivational and leadership skills
Providing detailed product quotes as required to multiple customers a day
Results driven / Ability to close
Providing solutions to customers’ problems
Ability to create and maintain professional relationships within all levels of the organization (peers, work groups, customers, supervisors)"
278,,Territory Sales Manager,,,Trinity Biotech,,Burlington,Glassdoor,Sales Manager,"$75,000 /yr (est.)",2022-03-15,,,,"Trinity Biotech - Nova Century Scientific Location in Burlington, ON is searching for a Territory Sales Manager for the Greater Toronto area to join our growing company.
You would have the ability to consistently demonstrate sales territory growth year over year with the ability to understand clinical products. You would require minimal support in developing and closing new business as well as meet specific position requirements of productivity and compliance with sales documentation.
Responsibilities include, but are not limited to:
Ability to follow expectations and requirements set by sales goals
Effectively manage territory by establishing a weekly schedule of customer visits averaging 3 days per week visiting 2-4 customer facilities to prospect and to close new business while maintaining existing customer business"
279,,Sales Manager,,,Dangelo and sons roofing,,Hamilton,Glassdoor,Sales Manager,"$175,000 /yr (est.)",2022-03-15,,,,"D'Angelo & Sons is a well-established roofing and exteriors company, based in Hamilton. We are a trendy company searching for a lead sales manager to help support its growth. With 30 years in the business, our family run company pride ourselves on customer service, hard work, and fun.
Job Requirements Include:
Strong motivational and leadership skills
Providing detailed product quotes as required to multiple customers a day
Results driven / Ability to close
Providing solutions to customers’ problems
Ability to create and maintain professional relationships within all levels of the organization (peers, work groups, customers, supervisors)"
280,,Territory Manager,,,Liftex Equipment Rentals Inc,,Kelowna,Glassdoor,Sales Manager,"$92,085 /yr (est.)",2022-03-15,,,,"THE OPPORTUNITY:
Take your career to new heights!
Liftex Equipment Rentals is looking for a Territory Manager to join our team in Kelowna, BC. This individual will be key to the Burnaby Branch success by prospecting and acquiring new business while ensuring quality support to our current valued customers.
Develop a career track
Leverage your current skills while developing new skills
Work with an incredible team of people
Responsibilities:"
281,,National Sales Account Manager,,,Koolatron Corporation,,Brantford,Glassdoor,Sales Manager,"$77,500 /yr (est.)",2022-03-15,,,,"Koolatron is growing and looking to expand our North American sales team.
We are seeking a National Sales Account Manager, who will be responsible for the business development and account management of key customer accounts. Responsibilities include managing and developing the Retail & Online business at national and regional retailers (US/Canada), and acquiring new customers.
Essential Duties & Responsibilities
· Obtain, develop and create sustainable, profitable sales programs
· Management and growth of sales at key regional and national retail and e-commerce accounts identified in Canada/USA
· Searching out and acquiring new sales accounts"
282,,Automotive Sales Manager,,,Rallye Motors Auto Group,,Moncton,Glassdoor,Sales Manager,"$138,284 /yr (est.)",2022-03-15,,,,"We are looking for a Sales Manager to join our ever-growing company.
Rallye Motors Auto Group, currently with 7 locations in New Brunswick, Rallye Motors Chevrolet Buick GMC, Rallye Motors Chrysler, Rallye Motors Hyundai, Rallye Motors Infiniti, Rallye Motors Mitsubishi, Rallye Motors Nissan and Rallye Motoplex has been in operation since 1994. Our 230 employees operate in a fast-paced environment dedicated to achieving the highest levels of customer satisfaction while at the same time maintaining above average sales and service levels.
We offer various benefits such as:
Competitive Wages
Training and Advancement Opportunities
Health, Dental and Life Insurance"
283,,Productivity & Sales Manager,,,Keller Williams Realty,,Milton,Glassdoor,Sales Manager,"$77,500 /yr (est.)",2022-03-15,,,,"We're looking for a dedicated leader with the ability & desire to drive others. This sales manger is a top producer and has a track record of leadership. They naturally lead in every area of their business, career, and personal life. This person is a problem solver, business consultant, highly assertive, passionate, people-oriented individual who operates with urgency.
This person is aligned with the Market Centre vision to grow and achieve set goals. They leverage existing resources to perform the activities necessary to achieve the expectations and to consult with productive agents to set their goals and direct them to productivity solutions.
They have at least 2–3 years of real estate sales experience and are in the top 5 percent of their office.
What will you do?
The core activities of your role include:"
284,,Sales Manager,,,Stinson ITS Inc,,Woodbridge,Glassdoor,Sales Manager,"$95,000 /yr (est.)",2022-03-15,,,,"Stinson ITS is a Manufacturer, Distributor, and System Integrator of Intelligent Transportation Systems (ITS) with a focus on providing Turn-Key Solutions. With a diverse and talented team, we have the expertise to assist with every aspect of a project, from early design consultations to implementation to long term operation and maintenance. We believe in always being accountable for our work and as such have been a strong advocate of the Infrastructure as a Service (IaaS) model. This model involves the inclusion of minimum service levels and long-term maintenance warranties into contracts in order to ensure that systems are designed to work as intended and to last for many years to come.
The Company:
Stinson ITS is a technology firm focused on Intelligent Transportation Systems. We are technology designers, suppliers, installers, and system integrators with access to a very diverse line of products. We offer a wide range of video, radar, and LiDAR based sensors which provide detection, tracking, and identification functions for a variety of applications."
285,,Automotive Sales Manager,,,AutoCanada Inc.,Motor Vehicle Parts & Accessories Shops,Calgary,Glassdoor,Sales Manager,,2022-03-15,,,,"Automotive Sales Manager
Hyatt Infiniti
Calgary, Alberta

Craving a positive & lasting career change? Join our family at Hyatt Infiniti & bring your unbridled passion for cars with you!

Hyatt Infiniti is looking for an experienced full time Automotive Sales Manager to join our growing team! You will be responsible for customer retention, sales team member growth, & profitability by hiring/training/measuring the performance of Sales Consultants & establishing customer-focused sales standards.

Hyatt Infiniti Offers You:"
286,,General Sales Manager,,,MBS Radio,,Charlottetown,Glassdoor,Sales Manager,"$65,000 /yr (est.)",2022-03-15,,,,"Are you the next General Sales Manager for two of Prince Edward Islands iconic radio stations?
MBS Radio has an opportunity waiting for the right kind of person. It is here you find that the table is set for the next, big win in your career.
Here are just a few reasons you need to consider this amazing opportunity:
Radio is a trusted source of local music, entertainment and information. As the GM/GSM, you are a passionate leader with proven success in leading, inspiring, coaching and building teams to excel. You have the ability to develop and execute business strategies and can easily adapt in an ever-changing environment for performance and revenue growth.
What you bring -"
287,,Regional Sales Manager - Western Canada,,,SRP Companies,,Alberta,Glassdoor,Sales Manager,"$90,000 /yr (est.)",2022-03-15,,,,"SRP Canada
SRP Canada is Canada’s leading marketer and distributor of quality, on-trend mobile phone accessory & electronics, sunglasses and general merchandise products to the Gas and Convenience Retail channel. Our impulse product lines consistently generate top 10 POS results for our customers. We are seeking a dynamic and passionate Western Canada Sales and Service Manager to lead our sales and service team in the West.
Based in your home office in Alberta, the right candidate will possess extensive leadership and field management experience, as well as excellent organizational vision. You will be asked to oversee all activities related to the growth of the field team. This will include but not limited to the team’s sales performance, goals and the continuous training of the team.
Nature of Employment: Permanent, full-time position."
288,,"Manager, Territory Sales",,,Samsung Electronics,Computer Hardware Development,Mississauga,Glassdoor,Sales Manager,,2022-03-15,,,,"Position Summary
At Samsung Electronics Canada, we take pride in the creativity and diversity of our talented people – they are at the forefront of everything we do. Their skillset and mindset drive our continued success. We want the best of the best at Samsung to join our team, not just those who fit into our Culture but those who will ADD to our Culture and make Samsung an even better place to work.

Did we catch your attention yet?

If you want to work for one of the most recognized brands in the world and one of the Top 100 Employers in Canada...and have a ton of fun…. then please keep reading!

Our Perks:

The Regional Sales Manager will be responsible for driving and generating distinct revenue within assigned accounts. To meet this objective, the incumbent will be required to develop and maintain multi-level cross-departmental Customer relationships. This individual will continuously develop and bring to fruition an opportunity pipeline that identifies Customer requirements as well as how Samsung will meet them. Regular meetings with Customers will serve to establish the Regional manager as a trusted advisor who can effectively communicate Samsung’s vision. A particular emphasis will be placed on knowledge of and the effective communication of Digital Appliance industry trends in relation to Samsung’s product portfolio. Success in this role will be measured on attainment of revenue and profit targets and overall creation of sales demand."
289,,National Sales Operations Manager,,,Cox Automotive,Information Technology Support Services,Milton,Glassdoor,Sales Manager,,2022-03-15,,,,"Primary Location: 8277 Lawson Rd, Milton, ON, CAN
Division: Cox Automotive
Job Level: Individual Contributor
Travel: Yes, 5 % of the Time
Schedule: Full-time
Shift: Day Job
Requisition Number: 221929
The National Sales Operations Manager assists the sales teams with operational tasks, such as data analysis, policy execution, and negotiation with managers. Provide ad hoc analyses to understand sales performance and competitor impact."
290,,Territory Manager Newfoundland,,,Peter Mielzynski Agencies,,St. John's,Glassdoor,Sales Manager,"$55,590 /yr (est.)",2022-03-15,,,,"Overview:
To meet or exceed pre-determined service expectations while promoting product and fulfilling route management objectives. Activate programming and brand concepts. Achieve volume, market share, consumer trial and brand equity as per the market plan. Grow brand distribution with the right brands in the right accounts. This position requires a true passion for consultative selling and specific knowledge on how to sell.

Department: Sales

Reports To: District Manager

Responsibilities:

Qualifications:"
291,,CPG Sales Manager Position,,,INABUGGY.com,Express Delivery Services,Toronto,Glassdoor,Sales Manager,"$80,000 /yr (est.)",2022-03-15,,,,"Job description
Since launching in 2015, INABUGGY has been an industry leader in Canadian online grocery delivery space. Our company has allowed Canadians from coast to coast to shop thousands of items from their favourite grocery, alcohol & specialty stores online via the Inabuggy app - and have them delivered to their doorsteps in as little as one hour.
Our Head Office is stationed in Toronto, where we pride ourselves in the workspace setting - a mix of thoughtful, inventive, and neighborly employees who work together to deliver our common goal: To make grocery shopping effortless, and give valuable time back to our customers. We believe that just as meals are best shared together, success is best shared together. If this excites you, then INABUGGY is the right place for you!
As we continue growing and expanding, we are looking to add to our Business Development team by hiring a CPG Sales Manager to help develop and lead strategic expansion initiatives across Canada. In this role, you will be a voice for CPG/advertisers with responsibilities including, but not limited to, heading, and identifying solutions, leading service expansion opportunities for INABUGGY’s CPG Vertical. The ideal candidate is a self-starter with an entrepreneurial mindset and can work independently and within a team setting in a fast-paced dynamic environment with extended experience in ad sales."
292,,Sales Manager (Work From Home),,,One Janitorial,,Toronto,Glassdoor,Sales Manager,"$102,000 /yr (est.)",2022-03-15,,,,"At One Janitorial we value ** Massive Action ** 100%countability ** Client-first policy *** Quick Response *** Solution-Oriented Reactions *** Transparent Working Processes.
For over 10 years, One Janitorial is the number one Janitorial Company when it comes to consistency, dominating its industry and continuing to grow across North America. With the strong culture and eagerness to expand, One Janitorial is seeking a motivated Sales Manager to help our Sales Team reach our Sales Goals.
Job Description:
- Hire, train and manage every team member of the Sales team
- Establish the sales team’s goals and be able to achieve them 100%
- Develop annual sales quotas and targets"
293,,Territory Manager - GTA (Hamilton/Niagara),,,Imperial Tobacco Canada,Consumer Products Manufacturing,Toronto,Glassdoor,Sales Manager,"$68,612 /yr (est.)",2022-03-15,,,,"Imperial Tobacco Canada is evolving at pace - truly like no other organisation.

To achieve the ambition, we have set for ourselves, we are looking for colleagues who are ready to live our ethos every day. Come be a part of this journey!

WE ARE LOOKING FOR A TERRITORY MANAGER
SENIORITY LEVEL: G33= Experienced Non-Mgmt
FUNCTION: Marketing"
294,,Sales Manager,,,Neilson Financial Services,Insurance Agencies & Brokerages,Toronto,Glassdoor,Sales Manager,"$62,500 /yr (est.)",2022-03-15,,,,"Are you a highly motivated and determined Team Manager? Then this is your opportunity to join our growing sales team in our Call Centre, located in Toronto
Neilson Financial Services are looking for a Strong Team Manager to join our team and lead a team of fantastic Sales Agents selling life insurance products via outbound and inbound calls.
Who we are?
An internationally tried and tested model of Life Insurance Sales with an ambition to revolutionize Canada’s Customer experience with easy-access, straight forward product offerings via TV and Digital Marketing.
Neilson Financial Services is a multi-national Life Insurance intermediary, specializing in product development and customer experience, making the purchase of Life Insurance as simple as our customers demand it to be."
295,,"Manager, Sales Strategy & Planning",,,UNFI Canada,Logistics & Supply Chain,Toronto,Glassdoor,Sales Manager,"$90,000 /yr (est.)",2022-03-15,,,,"Who are we?
UNFI is the leading distributor of natural, organic, and specialty foods! We transform the world of food for our associates, customers, suppliers, and the families we serve every day. We are committed to providing healthier food choices to people everywhere as part of our ongoing mission to provide Better Food for a Better Future!
Enjoy working behind the scenes? Interested in developing sales operations plans critical to the business? Do you LOVE food? If so, read on about our opportunity below!
SCHEDULE: Monday-Friday
JOB TYPE: Full Time Permanent"
296,,Automotive Assistant Sales Manager,,,Yorkdale Dufferin Mazda,,Toronto,Glassdoor,Sales Manager,"$82,286 /yr (est.)",2022-03-15,,,,"Yorkdale Dufferin Mazda is looking for an Assistant Sales Manager who is results-focused, highly driven and experienced.
Immediate opening for an Assistant Sales Manager. We are looking for an individual with a proven history of success in automotive sales with previous experience who is looking to take the next step in their career. We are looking for the individual who is open minded and willing to learn and who possess the flexibility to work both New and Pre-owned as required. The primary role will be working with our sales team daily to generate appointments and help close deals. This position reports to the Sales Manager and is responsible for managing the Sales Consultant and ensuring their success and dedicated to motivating their team in order to achieve monthly sales targets and ensuring that all members of the team have the training and resources necessary to be successful in their jobs. The successful candidate will have experience in retail automotive sales of no less than 1 to 3 years. A valid and clean Ontario drivers license and OMVIC license are required. Process driven and training focused are key qualities we are seeking in a successful candidate."
297,,Finance Manager (Sales Position),,,Frontier Fine Cars,,Scarborough,Glassdoor,Sales Manager,"$150,000 /yr (est.)",2022-03-15,,,,"Frontier Fine Cars is looking for an experienced PRIME/SUB-PRIME FINANCE MANAGER for our rapidly growingsales team in the GTA area. Come provide clients with institutional finance solutions in a vibrant atmosphere and a supportive management team working with you. We have positions to fill immediately and are looking for serious, passionate, experienced, career minded individuals who have long term career goals. If your not happy where your currently working give us a call you won’t regret it. As part of a growing dealer group, our policy is to hire the best individuals to be placed in key positions as we grow.
We're looking for an energetic, positive and ambitious person who likes helping people with good, bad or difficult credit situations obtain automotive finance loans. We strive to recruit those who have a passion for not only helping people, but a willingness to learn and the maturity to deliver. Our focus is to advise our clients through a unique step by step process with the goal of helping them rebuild and re-establish their credit while at the same time putting them in the best situation possible. We offer you a career that you will most certainly find rewarding and financially attractive.Begin your dynamic, rewarding and fun career today with us and enjoy a well above average income."
298,,National Sales Manager (Canada),,,Emerson,Electronics Manufacturing,Richmond Hill,Glassdoor,Sales Manager,,2022-03-15,,,,"If you are a National Sales Manager professional looking for an opportunity to grow, Emerson has an exciting opportunity for you! Based in our Richmond Hill, Ontario location, for the right candidate this position can be remote to the Greater Toronto area. You will be responsible for sales and field execution of marketing activities of InSinkErator products in Canada.
About InSinkErator
With its global headquarters in Racine, Wisconsin (USA), InSinkErator, a business unit of Emerson Electric Co., is the world’s largest manufacturer of Food Waste Disposers (Garberator™) and Instant Hot Water Dispensers for home and commercial use.
For close to 90 years, the company has delivered on the promise of the InSinkErator brand: long lasting innovative products, superior grind and sound performance, trouble-free operation, fast, easy installation, and a We Come To You® In-Home Limited Warranty. Today, this brand promise still stands."
299,,National Sales Manager,,,Mala Collective,,Toronto,Glassdoor,Sales Manager,"$105,000 /yr (est.)",2022-03-15,,,,"About Mala Collective
At Mala Collective, we work to bring meditation and mindfulness to a new generation. We want to make it accessible, fun, and part of our everyday lives. Working with artisans in the developing world, we create authentic mala beads and other tools and practices that empower people to live with intention.
About the Role
As the National Sales Manager at Mala Collective, you will build brand partnerships and grow revenue through sales in a fast-paced, high-impact environment. You will create the sales strategy and will focus on identifying new clients, specifically in luxury and premium markets such as Nordstrom, Saks Fifth Avenue and Bloomingdales. You will also actively nurture existing relationships. Your team’s mission is to market Mala Collective’s products that meet customer needs and fuel growth for the company."
300,,Automotive Sales Manager,,,Confidential,,Alliston,Glassdoor,Sales Manager,,2022-03-15,,,,"Our domestic brand dealer is looking to hire a sales manager to join our team!!
Are you interested in cars? Are you craving a positive work environment where your sales skills are highly valued? Do you get excited when you close deals? Do you do everything in your power to succeed in what you do? .... If this is you, this position was made for you!
Here is what we are looking for:
Experienced Sales Manager
Excellent customer service skills and great communicator (in person, phone, text, email, etc)
Strong closer who is willing to engage customers"
301,,GENERAL SALES MANAGER,,,Bannister Automotive Group,Motor Vehicle Parts & Accessories Shops,Edson,Glassdoor,Sales Manager,,2022-03-15,,,,"Bannister Ford Edson is looking for a DRIVEN, dynamic, team player to join our team as General Sales Manager: If you are looking for an exciting, challenging, and rewarding opportunity look no further. Bannister Ford Edson is looking for an experienced leader to join our already successful Sales team. At Bannister Edson, we look for positive leaders who are committed to the growth and development of our Sales team. Mentoring, coaching, and assisting the team in meeting goals as well as creating the best buying experience for our clients are additional key functions of this role.
At Bannister Ford Edson, we offer a competitive wage and benefit package as well as growth opportunities throughout the Bannister Automotive Groups.
If you are an experienced General Sales Manager with at least 2 years of new or used Sales management experience, are driven to performance excellence, and looking to join a winning team, this is the place for you. Although a candidate with General Sales Manager experience would be ideal, we are willing to train a more junior sales manager who has a proven track record of success in previous roles."
302,,Sales Manager,,,Systèmes Sous-sol Québec,,Laval,Glassdoor,Sales Manager,"$75,000 /yr (est.)",2022-03-15,,,,"Job description
Systèmes Sous-sol Québec is looking for a Sales Manager to join its team!
We are recommended by: CAA-Quebec, APCHQ and ACQ. We were voted #1 Canadian Dealer at the Contractor Nation 2018 and 2020 annual convention and we are the recipient of the 2019, 2020 and 2021 Consumer Choice Awards.
Systemes Sous-sol Québec is a regional leader in the foundation repair, waterproofing basements, crawlspaces, basement finishing and much more!
What are you waiting for? Lets build something extraordinary together. Apply now to join our team!
The opportunity:"
303,,Sales Account Manager,,,Uline,Logistics & Supply Chain,North York,Glassdoor,Sales Manager,"$90,000 /yr (est.)",2022-03-15,,,,"Toronto, Ontario
Sales Account Manager
From $80,000 to $100,000 per year
Spend your work week in the field, not at your desk. As a member of Uline’s sales team, you’ll meet with customers on-site and help them grow their business with products you’re proud to deliver. With territories across North America, grow your sales career with Uline.
Position Responsibilities
Actively manage and grow accounts in a unique outside sales territory as a sales account manager. This will include a large, pre-existing customer base."
304,,Sales Manager,,,Confidential,,Toronto,Glassdoor,Sales Manager,"$125,000 /yr (est.)",2022-03-15,,,,"ABOUT US
Through innovation and a relentless commitment to deliver products and services that set the standard for reliability and durability, ABC Company is a recognized leader within the manufacturing, commercial, residential, and industrial construction market specializing in aluminum and glass railings.
As a result of continued growth, ABC Company has an opportunity for a Sales Manager join our team in Toronto, ON.
POSITION SUMMARY
The Sales Manager will be responsible for contracts across the Greater Toronto Area. The successful candidate will predominantly be on the road conducting site visits, developing relationships with key stakeholders, bidding on projects, and hosting visits for showroom tours and qualification. The role involves working with clients conceptualizing, planning, and preparing estimations and creative design proposals for presentation. In addition, you will work with the executive team in finding new opportunities that align with the corporate strategy, identify sales leads, and maintain relationships with current and new contacts. This role will provide you with support to obtain new leads and drive new sales. You are innovative, creative and a team player who is able to lead by example in a fast-paced, deadline-driven environment."
305,,Sales Manager,,,Niagara Roof Masters,,St. Catharines,Glassdoor,Sales Manager,"$187,500 /yr (est.)",2022-03-15,,,,"D'Angelo & Sons is a well-established roofing and exteriors company, based in Hamilton. We are a trendy company searching for a lead sales manager to help support its growth. With 30 years in the business, our family run company pride ourselves on customer service, hard work, and fun.
Job Requirements Include:
Strong motivational and leadership skills
Providing detailed product quotes as required to multiple customers a day
Results driven / Ability to close
Providing solutions to customers’ problems
Ability to create and maintain professional relationships within all levels of the organization (peers, work groups, customers, supervisors)"
306,,Territory Sales Manager,,,Trinity Biotech,,Burlington,Glassdoor,Sales Manager,"$75,000 /yr (est.)",2022-03-15,,,,"Trinity Biotech - Nova Century Scientific Location in Burlington, ON is searching for a Territory Sales Manager for the Greater Toronto area to join our growing company.
You would have the ability to consistently demonstrate sales territory growth year over year with the ability to understand clinical products. You would require minimal support in developing and closing new business as well as meet specific position requirements of productivity and compliance with sales documentation.
Responsibilities include, but are not limited to:
Ability to follow expectations and requirements set by sales goals
Effectively manage territory by establishing a weekly schedule of customer visits averaging 3 days per week visiting 2-4 customer facilities to prospect and to close new business while maintaining existing customer business"
307,,Territory Manager,,,Liftex Equipment Rentals Inc,,Kelowna,Glassdoor,Sales Manager,"$92,085 /yr (est.)",2022-03-15,,,,"THE OPPORTUNITY:
Take your career to new heights!
Liftex Equipment Rentals is looking for a Territory Manager to join our team in Kelowna, BC. This individual will be key to the Burnaby Branch success by prospecting and acquiring new business while ensuring quality support to our current valued customers.
Develop a career track
Leverage your current skills while developing new skills
Work with an incredible team of people
Responsibilities:"
308,,National Sales Account Manager,,,Koolatron Corporation,,Brantford,Glassdoor,Sales Manager,"$77,500 /yr (est.)",2022-03-15,,,,"Koolatron is growing and looking to expand our North American sales team.
We are seeking a National Sales Account Manager, who will be responsible for the business development and account management of key customer accounts. Responsibilities include managing and developing the Retail & Online business at national and regional retailers (US/Canada), and acquiring new customers.
Essential Duties & Responsibilities
· Obtain, develop and create sustainable, profitable sales programs
· Management and growth of sales at key regional and national retail and e-commerce accounts identified in Canada/USA
· Searching out and acquiring new sales accounts"
309,,Sales Manager,,,Dangelo and sons roofing,,Hamilton,Glassdoor,Sales Manager,"$175,000 /yr (est.)",2022-03-15,,,,"D'Angelo & Sons is a well-established roofing and exteriors company, based in Hamilton. We are a trendy company searching for a lead sales manager to help support its growth. With 30 years in the business, our family run company pride ourselves on customer service, hard work, and fun.
Job Requirements Include:
Strong motivational and leadership skills
Providing detailed product quotes as required to multiple customers a day
Results driven / Ability to close
Providing solutions to customers’ problems
Ability to create and maintain professional relationships within all levels of the organization (peers, work groups, customers, supervisors)"
310,,Automotive Sales Manager,,,Rallye Motors Auto Group,,Moncton,Glassdoor,Sales Manager,"$138,284 /yr (est.)",2022-03-15,,,,"We are looking for a Sales Manager to join our ever-growing company.
Rallye Motors Auto Group, currently with 7 locations in New Brunswick, Rallye Motors Chevrolet Buick GMC, Rallye Motors Chrysler, Rallye Motors Hyundai, Rallye Motors Infiniti, Rallye Motors Mitsubishi, Rallye Motors Nissan and Rallye Motoplex has been in operation since 1994. Our 230 employees operate in a fast-paced environment dedicated to achieving the highest levels of customer satisfaction while at the same time maintaining above average sales and service levels.
We offer various benefits such as:
Competitive Wages
Training and Advancement Opportunities
Health, Dental and Life Insurance"
311,,Productivity & Sales Manager,,,Keller Williams Realty,,Milton,Glassdoor,Sales Manager,"$77,500 /yr (est.)",2022-03-15,,,,"We're looking for a dedicated leader with the ability & desire to drive others. This sales manger is a top producer and has a track record of leadership. They naturally lead in every area of their business, career, and personal life. This person is a problem solver, business consultant, highly assertive, passionate, people-oriented individual who operates with urgency.
This person is aligned with the Market Centre vision to grow and achieve set goals. They leverage existing resources to perform the activities necessary to achieve the expectations and to consult with productive agents to set their goals and direct them to productivity solutions.
They have at least 2–3 years of real estate sales experience and are in the top 5 percent of their office.
What will you do?
The core activities of your role include:"
312,,General Sales Manager,,,MBS Radio,,Charlottetown,Glassdoor,Sales Manager,"$65,000 /yr (est.)",2022-03-15,,,,"Are you the next General Sales Manager for two of Prince Edward Islands iconic radio stations?
MBS Radio has an opportunity waiting for the right kind of person. It is here you find that the table is set for the next, big win in your career.
Here are just a few reasons you need to consider this amazing opportunity:
Radio is a trusted source of local music, entertainment and information. As the GM/GSM, you are a passionate leader with proven success in leading, inspiring, coaching and building teams to excel. You have the ability to develop and execute business strategies and can easily adapt in an ever-changing environment for performance and revenue growth.
What you bring -"
