,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
67,,Canada Work at Home Customer Service Representative,,,Concentrix,HR Consulting,Remote,Glassdoor,Healthcare Representative,$14.00 /hr (est.),2022-03-25,,,,"Job Type: Full-Time
Work at Home Customer Service Representatives
WHAT’S IN IT FOR YOU?
A diverse, global organization full of intelligent, friendly people to bounce ideas off, learn from and grow with
Endless career opportunities and clear paths for career development
A competitive salary
Inclusive perks and benefits
Opportunity for monthly performance incentives"
68,,Bilingual Customer Relations Representative - FRENCH or SPANISH,,,Sutherland,HR Consulting,Remote,Glassdoor,Healthcare Representative,,2022-03-25,,,,"Job Description:

Do you have experience in the restaurant or the fast food industry? Are you a natural communicator and a great listener who asks follow-up questions to resolve problems? Can you remain kind and supportive when customers share their frustrations? Do you thrive on a team that's focused on finding the best solutions for customers? Are you the ""go-to"" person who helps others understand products and services?

The Role:

As a Customer Service Consultant, you'd deliver exceptional support and solutions to customers through inbound calls in an energetic work from home environment. You'd work with top technologies and systems while having a dedicated team of leaders and peers to support you. Note: we are also seeking bilingual English/French and English/Spanish speakers.

At Sutherland, you can grow your own way, do interesting things, and be yourself. Our teams thrive in an environment of diversity of thought, experiences, and background - we celebrate and embrace our diversity, whole-heartedly.













As a digital transformation company, Sutherland rethinks and rebuilds processes for the digital age by combining the speed and insight of design thinking with the scale and accuracy of data analytics. We have been helping customers globally, across industries from financial services to healthcare, achieve greater agility through transformed and automated customer experiences for over 30 years.

#SP"
69,,Work from Home Technical Support Representative,,,Sutherland,HR Consulting,Remote,Glassdoor,Healthcare Representative,,2022-03-25,,,,"Job Description:

Do you have a great set of communication skills & a positive attitude to support clients?

Sutherland is seeking an action-oriented and self-motivated person to join us as a Technical Support Representatives and be part of our remote team. We are a group of forward-thinking and driven individuals. If you are looking to build a fulfilling career and are confident you have the skills and experience to help us succeed, we want to work with you!

The role:

Be the Point of Contact to exceed client and company expectations by answering inbound calls to provide outstanding customer service and technical support. Showcase your superior customer support and troubleshooting skills, while developing your expertise in all aspects of customer service and technology.

At Sutherland, you can grow your own way, do interesting things, and be yourself. Our teams thrive in an environment of diversity of thought, experiences, and background - we celebrate and embrace our diversity, whole-heartedly.
























As a digital transformation company, Sutherland rethinks and rebuilds processes for the digital age by combining the speed and insight of design thinking with the scale and accuracy of data analytics. We have been helping customers globally, across industries from financial services to healthcare, achieve greater agility through transformed and automated customer experiences for over 30 years.

#SP
Remote"
70,,TeleFundraising Representative,,,CAUSEWORX,Telecommunications Services,Canada,Glassdoor,Healthcare Representative,$20.00 /hr (est.),2022-03-25,,,,"NOW HIRING TeleFundraising Representatives
Have you ever thought, I want a career where I can give back to the world, and work with a team that is passionate about making the world a better place?
Are you passionate about making the world a more compassionate place for animals? A better future for child health? If the answer is YES, then come join the team at CAUSEWORX in our mission to inspire generosity all over the world!
CAUSEWORX is a boutique Tele-Fundraising organization that partners with the TOP Canadian and American non-profit organizations. Our TeleFundraising specialists connect with supporters over the phone to build long lasting relationships, in order to raise donations and spread the word for our incredible clients. Our passion, quality and professionalism have made us a world class TeleFundraising Organization."
71,,Canada Work at Home Sales Representative,,,Concentrix,HR Consulting,Canada,Glassdoor,Healthcare Representative,$16.50 /hr (est.),2022-03-25,,,,"Job Type: Full-Time
Work at Home Sales Representative
Different by Nature, Concentrix by Choice
WHAT’S IN IT FOR YOU?
A diverse, global organization full of intelligent, friendly people to bounce ideas off, learn from and grow with
Endless career opportunities and clear paths for career development
A competitive salary
Inclusive perks and benefits"
72,,Office Administrator - Remote,,,ClaimSecure,Advertising & Public Relations,Ontario,Glassdoor,Healthcare Representative,"$29,250 /yr (est.)",2022-03-25,,,,"Reporting to the Manager, Client Care, the Email Representative is responsible for answering e-mail inquiries received from ClaimSecure’s plan members, plan sponsors and various Healthcare Providers within ClaimSecure established turnaround times. The E-mail Representative is the primary contact and will be responsible for assisting them with their inquiries in an efficient and accurate manner in order to maintain the established service levels. A professional company image is to be projected in all customer interactions
Principal Responsibilities:
Answer e-mail inquiries related to claims or coverage that are received from plan sponsors, members, healthcare providers and ClaimSecure staff members within the established turnaround times. This includes troubleshooting applications and direct deposit issues
Research, identify and resolve customer inquiries using applicable software"
73,,Customer Service Representative,,,Best Personnel Inc,,Burnaby,Glassdoor,Healthcare Representative,"$55,000 /yr (est.)",2022-03-25,,,,"We have an exciting opportunity for an experienced bilingual (English/French) Customer Service Representative to join us in our waterfront head office in South Burnaby. Surrounded by parks and nature trails, we are only minutes from Vancouver and easily accessible by public transit.
This full-time position is suitable for a dedicated customer-oriented professional who wants to join a successful medium-sized, industry-leading manufacturing company with a small but dynamic team. Many of our team members have been with the company for 15 years or more.
Key Responsibilities:
· Provide superior customer service to Canadian & US customers, with primary support required for our Quebec business"
74,,Customer Service Representative ~ Medical Field,,,Concentrix,HR Consulting,Montreal,Glassdoor,Healthcare Representative,$16.50 /hr (est.),2022-03-25,,,,"Job description:
This role supports a HEALTHCARE client by providing assistance via phone or email, which includes direct contact with our client, its customers and their support partners.
If you are experienced in Customer Service and are looking for a new career opportunity, check us out.
WHAT’S IN IT FOR YOU?
A diverse, global organization full of intelligent, friendly people to bounce ideas off, learn from and grow with
Endless career opportunities and clear paths for career development"
75,,Medical Sales Representative - Ottawa,,,Randstad,HR Consulting,Ottawa,Glassdoor,Healthcare Representative,"$60,000 /yr (est.)",2022-03-25,,,,"Are you an experienced medical device or healthcare service salesperson or a pharmacy professional looking to enter the sales field? Do you have a passion for patient care and client service? Do you have experience developing new business opportunities, managing relationships within a defined sales territory, and influencing key decision-makers towards the purchase of equipment and services? This career opportunity may be for you!

We are seeking a sales representative with experience in a pharmacy or healthcare-related field who is passionate about pharmacy service to nurture and develop relationships with healthcare professionals and community contacts across their territory, which covers all of eastern Ontario and reaches as far as the eastern part of the GTA. This field Medical Device Sales Representative will meet with pharmacy representatives and contacts from related industries, with the goal of promoting sales of pharmacy supplies, equipment and automation for use in their facilities.

The field Medical Sales Representative will work with a Regional Manager to develop and implement a territory sales plan to connect with pharmacy professionals and expand the client portfolio and inform of the organization's service offerings. Sales visits, In-Service presentations, and the creation and send-out of marketing materials and related activities will support the promotion of this product/service to pharmacies and related organizations. In this role, you'll be a part of a great organization who values internal growth and offers the chance to establish a successful career in medical device and pharmacy sales. Apply today!


This permanent career opportunity involves full-time hours through the week with some schedule flexibility, but with the expectation that this representative would be able to attend meetings during regular business hours at pharmacies and corporate offices in addition to remote meetings when the opportunity arises.

This role offers a base salary of $50,000 per year plus bonus potential and uncapped commission on sales of specific items in your product portfolio. You will be supported by the Sales Management team in establishing a network of new and existing contacts to help build up your sales base, and will then be responsible for engaging with these contacts on an on-going basis to see your sales and earnings potential increase as you establish your network. There are also comprehensive benefits offered, paid vacation, and a monthly allowance to cover travel and vehicle expenses. All elements of the compensation and benefits package will be discussed in confidence between the hiring manager and the successful candidate. As this is a fully-remote position (with access to a working space in the company office if desired), successful candidates will be provided with the necessary technology required in order to perform effectively in their role.

This is a direct-hire, permanent career opportunity, meaning the successful candidate will be on our client's payroll from day one.






Qualified, available and interested candidates are encouraged click ""apply"" on this page and submit an application via Randstad Canada's confidential career portal. We thank all applicants, but only those selected for interviews will be contacted immediately.

Randstad Canada and the organizations we recruit for value diversity and are equal opportunity employers. We are committed to providing accommodations for applicants, upon request, at any stage of the recruitment process in accordance with relevant provincial accessibility legislation and Human Rights Code(s). All applicants must make their requirements known when contacted.

We appreciate your application and thank you for your interest!

-

Meet Randstad Healthcare:

Randstad Canada's Healthcare Division recruits for administrative, patient support, clinical, supervisory and managerial talent on behalf of healthcare facilities and settings. Administrative and patient support roles may be temporary or permanent in nature, whereas the majority of clinical, supervisory and management roles our division recruits for are full-time and permanent in nature. Clinical and management roles are supported by our Central (Ontario) Clinical & Management team. Administrative and patient support roles in the GTA are supported by our Non-Clinical Healthcare recruitment experts based out of Mississauga.

The types of healthcare settings we support include, but are not limited to, hospitals, clinics of various types (including allied health clinics and medical/surgical clinics), digital health companies, specialty and retail pharmacies, health and medical devices companies, NFPs and health charities, senior living facilities and related. We support progressive employers in a variety of professional healthcare practice settings who are looking for fantastic healthcare-educated and experienced candidates like you!

All communication is strictly confidential - we treat your personal information, and your confidential job search overall, with a great deal of respect.

There is absolutely no cost whatsoever for job seekers to use our services. We are hired by companies to help facilitate the recruitment and selection process and support candidates as they look to find rewarding work that can carry them forward - human forward. Watch this video to learn what we mean by ""human forward:"" https://www.youtube.com/watch?v=1cObQpA9sA0

Our involvement in the direct-hire recruitment process does not affect candidate compensation in any way.

Why apply for this opportunity via Randstad Canada – what is the process?

When you apply for a career opportunity via Randstad Healthcare and you are selected to move ahead in the selection process, we will discuss the role with you prior to presenting your information to our client, to determine whether or not the role suits your needs on various levels. If there is a good fit between our client’s requirements and your background, and your career path/company culture ‘likes,’ then we will professionally represent your profile directly to the hiring manager. We help manage the recruitment process. We will get you timely feedback concerning your application so you know where you stand. If hired, you are our client’s employee from day one. Our involvement does not affect compensation in any way.

Thank you for your interest in this opportunity, and for taking the time to learn about Randstad Healthcare's professional recruitment services! We look forward to reviewing your application.

We ask that you kindly submit any resumes/applications through the career portal exclusively, however, questions about our Healthcare Service offerings are welcome to be directed to Jennifer Andrew, Director, Health Services at jennifer.andrew@randstad.ca

Thank you!"
76,,Patient Experience Representative,,,PocketHealth,Internet & Web Services,Remote,Glassdoor,Healthcare Representative,,2022-03-25,,,,"What if you could personally impact the future of healthcare? We’re looking for an independent, self-motivated, and ambitious Patient Experience Representative with a sincere passion for healthcare to help us grow and directly support patients in their care journey.
This isn’t your average Customer Support role. Empathetic and timely support for our patient population is at the heart of what we do and we view it as fundamental to our continued success. That means we’re looking for an ambitious self-starter who is comfortable in a fast-paced startup environment.

Understanding how our patients interact with our platform lays a great foundation for growth into any role in the company, so this position is ideal for someone who wants to grow into a leadership role over time and take on new challenges as PocketHealth grows globally. Previous Patient Experience Reps have moved onto high-impact roles in Customer Success, UI/UX and Engineering within the company.

Your job duties will vary at times, but will typically include:"
77,,COVID-19 Surge Support - Anticipatory,,,Indigenous Services Canada,,Ontario,Glassdoor,Healthcare Representative,,2022-03-25,,,,"Indigenous Services Canada - First Nations Inuit Health Branch
Various locations - Dependent on regional needs and resource availability
Casual employment on an as and when required basis
Compensation will vary based on position classification
For further information on the organization, please visit Indigenous Services Canada
Closing date: 1 June 2022 - 23:59, Pacific Time
Who can apply: Persons residing in Canada and Canadian citizens residing abroad.
Apply online
Update: Update: An addition has been made to the Conditions of Employment and Other information to reflect the new Vaccination Requirements."
78,,Support Worker,,,Yukon Hospital Corporation,Healthcare Services & Hospitals,Whitehorse,Glassdoor,Healthcare Representative,$42.20 /hr (est.),2022-03-25,,,,"Department:
First Nation Health Programs
Location:
Whitehorse General Hospital
Competition No.:
2022-183-185
Closing Date:
Wednesday, April 13, 2022
Classification/Level:
L08/PSAC Bargaining Unit"
79,,Health Unit Worker,,,Vancouver Coastal Health,Healthcare Services & Hospitals,Vancouver,Glassdoor,Healthcare Representative,$22.28 /hr (est.),2022-03-25,,,,"Job Description:
Job Title:
Health Unit Worker

Work Site:
Program Support, Raven Song Community Health Centre - Vancouver, BC

Status:
Regular Full Time

Start Date:
As soon as possible

Salary:"
80,,Employee Health Coordinator,,,Vancouver Coastal Health,Healthcare Services & Hospitals,Vancouver,Glassdoor,Healthcare Representative,$33.90 /hr (est.),2022-03-25,,,,"Job Description:
Job Title:
Employee Health Coordinator

Work Site:
Corporate - VGH EE

Status:
Start Date:
Hours:

Regular Full Time
As soon as possible
0800-1600"
81,,LTD Case Manager,,,Manulife,Investment Banking & Asset Management,Remote,Glassdoor,Healthcare Representative,,2022-03-25,,,,"Are you looking for a supportive, collaborative workplace with great teams and inspiring leaders? You’ve come to the right place. We’re looking for ambitious people who share our values and want to make every day better for people around the world. If this sounds like you, and the career below sounds exciting, we’d like to hear from you.
Working Arrangement
At Home
Job Description
What motivates you?
• You obsess about customers, listen, engage and act for their benefit"
82,,Healthcare Policy Reporting Specialist,,,Policy Reporter,Enterprise Software & Network Solutions,Vancouver,Glassdoor,Healthcare Representative,,2022-03-25,,,,"About Us
This is a dynamic opportunity to join a rapidly growing company, with industry leading software and services in the healthcare space. Policy Reporter provides a portfolio of offerings designed to redefine the way medical manufacturing companies receive and react to relevant information in the market. Our core offerings include a SaaS based platform hosting a database of the latest medical information, as well as custom projects to suit our client’s needs leveraging our industry experience with private medical and government institutions.
Our clients include Fortune 10 companies in the healthcare field, as well as an array of Fortune 500 companies within the pharmaceutical and biotechnology firm internationally. Learn more at www.policyreporter.com.
We are looking for a highly motivated individual with an interest in data analysis, database maintenance, and research to join us in the role of Research & Reporting Analyst.

We’re a team of engaged Healthcare Policy Reporting Specialists who prioritize excellent data quality, client satisfaction and team cohesion. We value our supportive community and often find ourselves working collaboratively with one another and engaging in open communication.

The Reporting Team conducts research into the US Healthcare landscape to help clients analyze healthcare policy data that impacts market access strategies. We deliver insights to our clients through the quality of our data synthesis as well as the presentation of our findings. The Reporting Team values: comprehensive and thorough research; attention to detail and high data accuracy; and solution focused problem-solving skills.

While we work hard to meet competing deadlines and ensure high quality deliverables, we also prioritize fun. We have had many (now virtual) team events including monthly team lunches, and other virtual social activities. We strive to maintain a positive community where everyone is welcome."
83,,Sales Representative (Medical Solutions Division) - Hamilton/Niagara,,,3M,Consumer Product Manufacturing,Milton,Glassdoor,Healthcare Representative,,2022-03-25,,,,"3M has a long-standing reputation as a company committed to innovation. We provide the freedom to explore and encourage curiosity and creativity. We gain new insight from diverse thinking, and take risks on new ideas. Here, you can apply your talent in bold ways that matter.
Job Description:
3M’s Medical Solutions Division is seeking an experienced Sales Representative for its Hamilton/Niagara territory. The successful candidate will make an impact by working with clinicians, procurement, key stakeholders, and cross functional teams. The candidate will develop value-based initiatives within the territory, implementing key platforms for various healthcare providers with a primary focus in acute and homecare settings. Medical solutions experience is an asset.
Main Responsibilities:

Learn more about 3M’s creative solutions to the world’s problems at www.3M.com or on Twitter @3M_Canada or @3MNewsroom.
3M Canada welcomes and encourages applications from people with disabilities. Accommodations are available on request for candidates taking part in all aspects of the selection process.
Our approach to flexibility is called Work Your Way, which puts employees first and drives well-being in ways that enable 3M’s business and performance goals. You have flexibility in where and when work gets done. It all depends on where and when you can do your best work."
84,,Customer Development Representative,,,Properly (Canada),,Vancouver,Glassdoor,Healthcare Representative,,2022-03-25,,,,"We are looking for a Customer Development Representative to support our West Coast hours. In this role, you'll earn our customers' trust and help manage their experience from the first touchpoint to close.
About Properly:
At Properly, we are on a mission to make real estate customer-centric. We envision a future in which real estate transactions involve dramatically less friction and surprising simplicity and where Properly is the first choice of all Canadians throughout the entire experience of buying, selling and owning a home. Check out our CEO's note (https://bit.ly/Properlynorms) on the culture we are trying to craft at Properly. Properly is headquartered in Toronto. We have a foundation of experienced operators on our team (Uber, Wealthsimple, Bench, Tophat, Wave, Shopify, Ritual, Blackberry, Bain).
We have raised $160 million in funding from investors like Bain Capital Ventures, Intact Ventures, FJ Labs, Prudence, Golden Ventures, AlleyCorp (Kevin Ryan), Silicon Valley Bank and many prominent angel investors including Mike Katchen (co-founder and CEO of Wealthsimple), Spencer Rascoff (co-founder and former CEO of Zillow), and Eric Wu (co-founder and CEO of Opendoor).
Recently, Drew & Jonathan Scott, as seen on the Property Brothers, have also joined Properly as both partners and investors. (https://bit.ly/TheScottBrothers)
We are a company that values and celebrates diverse experiences and perspectives because they make our team more successful. If some of the below doesn't line up perfectly with your experiences, however this role really speaks to you or you feel like you strongly demonstrate our cultural norms, we definitely want to hear from you!"
85,,Health Care Support Worker - Long Term Care - Training Opportunity,,,Vancouver Coastal Health,Healthcare Services & Hospitals,Vancouver,Glassdoor,Healthcare Representative,$21.37 /hr (est.),2022-03-25,,,,"Job Description:
Job Title:
Health Care Support Worker - Long Term Care - Training Opportunity

Work Site:
Health Career Access Program (HCAP)
Long Term Care - Richmond, North & West Vancouver, Vancouver, Powell River, Bella Bella & Sechelt, BC

Status:
Casual/Temporary Full Time

Start Date:
As soon as possible"
86,,"Healthcare Policy Reporting Specialist, Policy Reporter",,,TrialCard,Advertising & Public Relations,Canada,Glassdoor,Healthcare Representative,,2022-03-25,,,,"Overview:
This is a dynamic opportunity to join a rapidly growing company, with industry leading software and services in the healthcare space. Policy Reporter provides a portfolio of offerings designed to redefine the way medical manufacturing companies receive and react to relevant information in the market. Our core offerings include a SaaS based platform hosting a database of the latest medical information, as well as custom projects to suit our client’s needs leveraging our industry experience with private medical and government institutions.

Our clients include Fortune 10 companies in the healthcare field, as well as an array of Fortune 500 companies within the pharmaceutical and biotechnology firms internationally.
Learn more at www.policyreporter.com.

We are looking for a highly motivated individual with an interest in data analysis, database maintenance, and research to join us in the role of Healthcare Policy Reporting Specialist.




Responsibilities:
Qualifications:"
87,,Sales Representative Pharma,,,FGC Health,,Toronto,Glassdoor,Healthcare Representative,"$76,500 /yr (est.)",2022-03-25,,,,"Specialty Sales Representative, Pharmaceuticals
Location: Toronto, ON
We are searching for a connected pharmaceutical sales representative to augment our growing team of expert staff. The Specialty Sales Representative (Pharma) will be required to forge relationships with current and prospective clients, using these connections as opportunities to drive sales and promote well-being. You will also perform ongoing competitor analysis to ensure FGC Health can proactively stay one step ahead of the competition.
To be successful as a pharmaceutical sales representative, you should be attuned to prevailing health concerns and the ways in which our products negate or ameliorate these. Ultimately, a successful Specialty Sales Representative (Pharma) will demonstrate an interest in wellness that transcends preoccupations with material wealth."
88,,Sales representative in Mental Health - R308,,,Lundbeck,Biotech & Pharmaceuticals,Vancouver,Glassdoor,Healthcare Representative,,2022-03-25,,,,"We are currently looking for a qualified Sales Representative specialized in mental health for the Territory R308 of Vancouver South, Vancouver Island. This is a permanent full-time job, reporting to the Regional Business Manager, Mood Disorders. Lundbeck Canada offers comprehensive benefits to its employees, including health and dental benefits and contributions to a pension plan as of day 1.
The Mental Health Specialist is part of a regional team that is highly effective, motivated, innovative and enthusiastic to achieve sales objectives for Lundbeck Canada. The Mental Health Specialist reports to a Regional Business Manager, Mood Disorders.

The safety of our patients: You are expected to immediately forward any reports of adverse events or special situations on our products as well as any product complaints and counterfeit or suspected counterfeit medicine to Medical Information and Pharmacovigilance (canadamedicalinformation@lundbeck.com) as per training on current procedures."
89,,Health Care Support Worker - Home Support - Training Opportunity,,,Vancouver Coastal Health,Healthcare Services & Hospitals,Vancouver,Glassdoor,Healthcare Representative,$21.37 /hr (est.),2022-03-25,,,,"Job Description:
Job Title:
Health Care Support Worker - Home Support - Training Opportunity

Work Site:
Health Career Access Program (HCAP)
Home Support - Vancouver, Richmond, North & West Vancouver, Powell River, Bella Coola, Sea to Sky & Sechelt, BC

Status:
Casual/Temporary Full Time

Start Date:
As soon as possible"
90,,Community & Support Representative,,,Archon Systems Inc,Computer Hardware Development,Toronto,Glassdoor,Healthcare Representative,,2022-03-05,,,,"Community & Support Representative
Enjoy making people’s lives easier by teaching them how to use software?
Want to lead a multi-country team at a growing tech company?
Yes and yes? Read on!
What’s most important to you? A great place to work? A stable, successful tech company? Or making a meaningful impact?
How about all of the above?
We are a rapidly growing tech company helping small businesses outcompete the giants; we improve their inventory management (an underappreciated problem!) with our powerful yet easy-to-use software and hardware."
91,,"Sales, Field Sales Representative - Oral Healthcare (Toronto Downtown)",,,Philips,Healthcare Services & Hospitals,Toronto,Glassdoor,Healthcare Representative,,2022-03-05,,,,"Job Title
Sales, Field Sales Representative - Oral Healthcare (Toronto Downtown)
Job Description
In this role, you have the opportunity to
Handle all account management activities for the Dental Professionals within your assigned geographic territory. As a product expert, your primary responsibilities include driving professional product usage and brand recommendations while meeting and/or exceeding sales targets. Through office visits, the FSR details the latest innovation of the Philips product portfolio to key dental professionals including Dentists, Dental Hygienists, Dental Assistants and Dental Team Members. By building strong, strategic sales partnerships, the FSR drives Sonicare as the #1 MOR (Most Often Recommended) Power Toothbrush and solidifies the Zoom brand as the #1 patient-requested professional whitening system. The FSR also consults on our full-line of Oral Care brands to build a healthy Oral Care plan for our Dental Practices."
92,,"Patient Service Representative, Vancouver (#14659891)",,,"Ashfield, part of UDG Healthcare plc",Healthcare Services & Hospitals,Vancouver,Glassdoor,Healthcare Representative,,2022-03-05,,,,"At Ashfield, we care about our people!
Are you a person who wants to make a difference?
Are you someone with strong interpersonal skills?
Ashfield Engage is looking for a Service Team Representative to see physicians and nurses everyday, focusing on how to help improve the lives of patients. This new opportunity will introduce you to the world of pharmaceuticals with no previous field experience required. Connect with various Health Care professionals by bringing them and their patients the medicines, knowledge and support they need. Ashfield Engage success is built on a team based environment and is looking for you to join the team!
This position is a hybrid position, consisting of face-to-face and telephone interactions. Temporarily remote due to Covid-19."
93,,Healthcare Marketing Representative,,,BioAro Inc,,Delta,Glassdoor,Healthcare Representative,$21.00 /hr (est.),2022-03-05,,,,"The Healthcare Marketing Representative create and implement marketing plans for hospitals and medical facilities. In addition to plan programs and events that build relationships between physicians, Healthcare facility and BioAro Health clinic.
Key Responsibilities
Scheduling meetings with potential which includes doctors, nurses, and other health care professionals.
Healthcare Marketing Representative develops marketing strategies and implements marketing campaigns that enhance the organization’s brand and increase community awareness.
Sell laboratory testing services to professionals in a variety of medical fields
Ability to act as a liaison between internal departments to ensure that client needs are effectively filled."
94,,Clinical Sales Representative,,,Fempro Consumer Products ULC,,Vancouver,Glassdoor,Healthcare Representative,,2022-03-05,,,,"First Quality was founded in 1989 and, in nearly three decades, has grown to be a global privately held company with over 4,000 employees. Its corporate offices are located in Great Neck, New York, with manufacturing facilities and offices in Pennsylvania, South Carolina, Georgia, and Canada. First Quality is a diversified family of companies manufacturing consumer products ranging from Absorbent Hygiene (adult incontinence, feminine care, and baby care), Tissue (bath and towel), and Industrial (print and packaging materials), serving institutional and retail markets throughout the world. First Quality focuses on private label and branded product lines.
Our core business philosophy is built on a proud culture driven by safety and quality, respect, humility, integrity, customer focus, and teamwork. With leading edge manufacturing technologies and processes and visionary leadership, First Quality is positioned to continue significant growth in the coming years.
FQ is seeking a Clinical Sales Representative for our Canadian-based Fempro division."
95,,Customer Relations Representative,,,Sutherland,HR Consulting,Remote,Glassdoor,Healthcare Representative,,2022-03-05,,,,"Job Description:

Customer Relations Representative

Do you have experience in the restaurant or fast food industry and thrive on a team committed to delivering exceptional customer experiences? Are you a natural communicator and a great listener who asks follow-up questions to resolve problems? Can you remain kind and supportive when customers share their frustrations? Are you the ""go-to"" person who helps others understand products and services?

The Role:

As a Customer Relations Representative, you'll work from home and deliver exceptional support and solutions to customers calling in for assistance. You'll work with top technologies and systems while having a dedicated team of leaders and peers to support you.

At Sutherland, you can grow your own way, do interesting things, and be yourself. Our teams thrive in an environment of diversity of thought, experiences, and background - we celebrate and embrace our diversity, whole-heartedly.











As a digital transformation company, Sutherland rethinks and rebuilds processes for the digital age by combining the speed and insight of design thinking with the scale and accuracy of data analytics. We have been helping customers globally, across industries from financial services to healthcare, achieve greater agility through transformed and automated customer experiences for over 30 years.

#SP"
96,,Canada Work at Home Customer Service Representative,,,Concentrix,HR Consulting,Remote,Glassdoor,Healthcare Representative,$14.00 /hr (est.),2022-03-05,,,,"Job Type: Full-Time
Work at Home Customer Service Representatives
WHAT’S IN IT FOR YOU?
A diverse, global organization full of intelligent, friendly people to bounce ideas off, learn from and grow with
Endless career opportunities and clear paths for career development
A competitive salary
Inclusive perks and benefits
Opportunity for monthly performance incentives"
97,,Collections representative (Bilingual & Full Time),,,Rogers Communications,Telecommunications Services,Montreal,Glassdoor,Healthcare Representative,,2022-03-05,,,,"This is a remote position which means you get to work from home!

At Rogers, we connect Canadians to a world of possibilities and the memorable moments that matter most in their lives. Every day we wake up with one purpose in mind. To bring loved ones together from across the globe. To connect people to each other and the world around them. To help an entrepreneur realize their dream. A sports fan celebrate a special moment.

Because we believe connections unite us, possibilities fuels us, and moments define us.

Wondering what it takes to join our team? Click here to try our interactive experience. We recommend that you use Chrome, Safari, Firefox or Internet Explorer 11.37 or above. You can also try it on your mobile device!"
98,,Canada Work at Home Sales Representative,,,Concentrix,HR Consulting,Canada,Glassdoor,Healthcare Representative,$16.50 /hr (est.),2022-03-05,,,,"Job Type: Full-Time
Work at Home Sales Representative
Different by Nature, Concentrix by Choice
WHAT’S IN IT FOR YOU?
A diverse, global organization full of intelligent, friendly people to bounce ideas off, learn from and grow with
Endless career opportunities and clear paths for career development
A competitive salary
Inclusive perks and benefits"
99,,TeleFundraising Representative,,,CAUSEWORX,Telecommunications Services,Canada,Glassdoor,Healthcare Representative,$20.00 /hr (est.),2022-03-05,,,,"NOW HIRING TeleFundraising Representatives
Have you ever thought, I want a career where I can give back to the world, and work with a team that is passionate about making the world a better place?
Are you passionate about making the world a more compassionate place for animals? A better future for child health? If the answer is YES, then come join the team at CAUSEWORX in our mission to inspire generosity all over the world!
CAUSEWORX is a boutique Tele-Fundraising organization that partners with the TOP Canadian and American non-profit organizations. Our TeleFundraising specialists connect with supporters over the phone to build long lasting relationships, in order to raise donations and spread the word for our incredible clients. Our passion, quality and professionalism have made us a world class TeleFundraising Organization."
100,,Work from Home Technical Support Representative,,,Sutherland,HR Consulting,Remote,Glassdoor,Healthcare Representative,,2022-03-05,,,,"Job Description:

Do you have a great set of communication skills & a positive attitude to support clients?

Sutherland is seeking an action-oriented and self-motivated person to join us as a Technical Support Representatives and be part of our remote team. We are a group of forward-thinking and driven individuals. If you are looking to build a fulfilling career and are confident you have the skills and experience to help us succeed, we want to work with you!

The role:

Be the Point of Contact to exceed client and company expectations by answering inbound calls to provide outstanding customer service and technical support. Showcase your superior customer support and troubleshooting skills, while developing your expertise in all aspects of customer service and technology.

At Sutherland, you can grow your own way, do interesting things, and be yourself. Our teams thrive in an environment of diversity of thought, experiences, and background - we celebrate and embrace our diversity, whole-heartedly.
























As a digital transformation company, Sutherland rethinks and rebuilds processes for the digital age by combining the speed and insight of design thinking with the scale and accuracy of data analytics. We have been helping customers globally, across industries from financial services to healthcare, achieve greater agility through transformed and automated customer experiences for over 30 years.

#SP
Remote"
101,,Customer Service Representative - Track & Trace,,,Charger Logistics Inc,Transportation Management,Brampton,Glassdoor,Healthcare Representative,,2022-03-05,,,,"Charger logistics Inc. is a world- class asset-based carrier with locations across North America. With over 20 years of experience providing the best logistics solutions, Charger logistics has transformed into a world-class transport provider and continue to grow.
We are looking for dynamic individuals with a passion for helping people to join our fast-paced Customer Service team. We are entrepreneurial-minded organization that welcomes and support individual ideas and strategies.
Responsibilities:
Communicating with customers and responding to their queries (via phone, email or fax) in a professional and timely manner.
Track and Trace large volume of customer orders"
102,,RN or LPN,,,Occucheck Clinic Inc.,,Qualicum Beach,Glassdoor,Healthcare Representative,$45.00 /hr (est.),2022-03-05,,,,"If you are looking for rewarding assignment in one senior living facility, then you have come to the right place!
Occucheck Clinic Inc. is a healthcare employment agency. We are currently seeking Registered Nurses or Licensed Practical Nurses for a temporary assignment in a long term care facility starting immediately for 1-3 months.
Shifts: Full-time or part-time, 8-hour shifts. Rotation: 4 on 2 off. Days, Evenings, Nights available.
Description:
With a focus on senior living, the Registered Nurse or Licensed Practical Nurse performs duties in accordance within his or her scope of practice set out by the BCCNM as well as company (senior living facilities) policies and procedures."
103,,Customer Service Representative,,,Best Personnel Inc,,Burnaby,Glassdoor,Healthcare Representative,"$55,000 /yr (est.)",2022-03-05,,,,"We have an exciting opportunity for an experienced bilingual (English/French) Customer Service Representative to join us in our waterfront head office in South Burnaby. Surrounded by parks and nature trails, we are only minutes from Vancouver and easily accessible by public transit.
This full-time position is suitable for a dedicated customer-oriented professional who wants to join a successful medium-sized, industry-leading manufacturing company with a small but dynamic team. Many of our team members have been with the company for 15 years or more.
Key Responsibilities:
· Provide superior customer service to Canadian & US customers, with primary support required for our Quebec business"
