,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
211,,Sales Account Representative,,,Uline,Logistics & Supply Chain,Vancouver,Glassdoor,Sales Representative,"$75,000 /yr (est.)",2022-03-05,,,,"Sales Account Representative
From $70,000 to $80,000 per year


8255 N. Fraser Way, Unit 109, Burnaby, BC V3N 0B9

Curiosity meets passion! As an outside sales account representative with Uline, help our customers realize their business goals with product solutions you're proud to deliver.

Relocation opportunities across the country.

Position Responsibilities"
212,,Technical Sales Representative,,,Bigfoot Crane Company Inc.,,Vancouver,Glassdoor,Sales Representative,,2022-03-05,,,,"Due to growth in our company, we are looking to add another member to our sales team located in Abbotsford. If you are hardworking, motivated, and service driven, we want to hear from you!
At Bigfoot Crane Company, we believe our success begins with the team we build. As a small, diverse non-union company, we need agile and versatile team members keen to grow and work in various aspects of our service business. Our business includes rentals, sales and service for Self-Erecting Tower Cranes, Traditional Tower Cranes, Construction Hoists and Rooftop Derrick Cranes. We are a ""roll up your sleeves"" and ""pitch in"" kind of place, cultivating a united team environment. We actively promote a culture of honesty, integrity and preciseness.
JOB DESCRIPTION
The Technical Sales Representative is responsible for successful day to day rental and sales of the company's equipment and services; including self-erecting tower cranes, tower cranes, construction elevators, generators, and mobilizing and servicing customer owned equipment. The ability to maintain current customer account relationships as well as building new customer relationships is a key requirement of the position. The Sales Representative is responsible for meeting or exceeding sales targets on a monthly and annual basis."
213,,Maintenance Sales Representative,,,Trotter & Morton Group of Companies,Building & Construction,Burnaby,Glassdoor,Sales Representative,,2022-03-05,,,,"Trotter & Morton Facility Services provides 24/7 preventive and predictive mechanical system maintenance and repair to condominiums, commercial, and institutional buildings.
Trotter & Morton Facility Services is recruiting a sales professional with proven success closing solution-based sales by meeting or exceeding targets on a year-by-year basis for our growing business in Burnaby, BC. We are looking to hire an individual who can adhere to a disciplined and structured sales process to generate results that contribute to our business growth.
Continual client research and committed prospecting for new opportunities is necessary for success in this position. The ideal candidate will possess strong business acumen, tenacity, and a proven ability to influence an organization’s top decision-makers. Additional skills necessary to succeed in this role include: computer competency, negotiation skills, and writing and presentation skills.
Roles and Responsibilities"
214,,Automotive Sales Representative - Squamish,,,GREG GARDNER GM,,Vancouver,Glassdoor,Sales Representative,"$85,000 /yr (est.)",2022-03-05,,,,"Sales Career Opportunity
Opportunity: The opportunity is to build a career in the rapidly evolving automotive business which will allow you to earn above average performance-based income in a stimulating and supportive work environment.
Training: You will be trained under a Sales Manager with over 20 years of experience who is a consummate professional. In addition to one-on-one training, you will be required to complete technical knowledge and customer relationship management courses and obtain a valid VSA license. You will then be assisted with putting into place processes and building relationships to allow you to grow your customer base and business.
Company: Greg Gardner GM is a Chevrolet, Buick, GMC, Corvette and Bolt EV Dealer located in the young, vibrant and growing community of Squamish. We have been operating under the same local family ownership for 26 years. We are proud to represent G.M. and its innovative and high quality products such as the Bolt EV, Chevrolet Colorado and Silverado, GMC Canyon and Sierra trucks and a full lineup of sport utility vehicles."
215,,Outside Sales Representative,,,Bond Reproductions Inc,Commercial Printing,Vancouver,Glassdoor,Sales Representative,"$105,000 /yr (est.)",2022-03-05,,,,"We are seeking an Outside Sales Representative to join our printing team.
Our family-owned company has been servicing British Columbia and beyond for over 25 years with exceptional custom printing and service.
The chosen candidate will possess a successful sales background and will be responsible for meeting and or exceeding sales targets. This sales professional will be both a hunter and farmer but will thrive on landing the new account.
The candidate will have solid work ethics which involve excellent time management, attention to detail, sense of urgency and understands the importance of the sales process.
Job responsibilities include: (but not limited to )
- Establishing, developing and maintaining business with current and prospective customers.
- Contacting customers by phone, visits to present to existing and prospective customers.
- Updating company database.
- Completing paperwork accurately and on a timely basis.
- Communicate effectively ( both written and verbal ) with both internal and external customers.
- Maintaining an active and full sales pipeline."
216,,Regional Sales Representative,,,FlexiForce North America,,Abbotsford,Glassdoor,Sales Representative,"$72,500 /yr (est.)",2022-03-05,,,,"When you join FlexiForce, we open doors for you! FlexiForce, established in 1980, is specialized in offering hardware parts, automation, panels and hardware systems for residential and industrial overhead doors. We value your skills, knowledge, experience and innovative spirit and believe that every one of us has value to add.
Through challenging tasks, good development opportunities, a safe and sound work environment and delegated responsibilities, we support you to achieve your ambitions and potential, and continue to grow through training activities. As we welcome new people on board, it’s important to us to have diverse, inclusive teams, and we value different perspectives and experiences. We believe that safety is everyone’s responsibility and can only be achieved through the active participation of everyone within the organization. We have values. We make quality products, we deliver them on time and we partner with our customers and our suppliers to support mutual success. To do that, we rely on having the best and most capable people on our team.
Position Overview"
217,,Clinical Sales Representative,,,Fempro Consumer Products ULC,,Vancouver,Glassdoor,Sales Representative,,2022-03-05,,,,"First Quality was founded in 1989 and, in nearly three decades, has grown to be a global privately held company with over 4,000 employees. Its corporate offices are located in Great Neck, New York, with manufacturing facilities and offices in Pennsylvania, South Carolina, Georgia, and Canada. First Quality is a diversified family of companies manufacturing consumer products ranging from Absorbent Hygiene (adult incontinence, feminine care, and baby care), Tissue (bath and towel), and Industrial (print and packaging materials), serving institutional and retail markets throughout the world. First Quality focuses on private label and branded product lines.
Our core business philosophy is built on a proud culture driven by safety and quality, respect, humility, integrity, customer focus, and teamwork. With leading edge manufacturing technologies and processes and visionary leadership, First Quality is positioned to continue significant growth in the coming years.
FQ is seeking a Clinical Sales Representative for our Canadian-based Fempro division."
218,,Sales Representative,,,Spring Financial Inc.,Lending,Vancouver,Glassdoor,Sales Representative,"$65,000 /yr (est.)",2022-03-05,,,,"Founded in 2014, Spring Financial has spent the last 6 years simplifying the lending process for millions of Canadians facing all types of financial circumstances. Spring offers a growing range of financial products and services which currently include personal loans, mortgages, credit cards and secured loans - all of which are made available to Canadians without having to visit a branch! Spring is part of the Canada Drives Group of Companies. Together, the Group provides services to over 1 million Canadians each year.

We are high-energy entrepreneurs who operate with a real sense of urgency. We have created some of the best in market products and sales processes allowing millions of Canadians to get access to financing online, via text or over the phone – all from the comfort of their own home! To learn more about our products please visit our website here: www.springfinancial.ca.

This is an office-based job, please do not apply if you are unable to commute to downtown Vancouver."
219,,Outside Sales Representative,,,The Greenspan Co./Adjusters International,,Vancouver,Glassdoor,Sales Representative,"$250,000 /yr (est.)",2022-03-05,,,,"Disaster Recovery Sales Professionals Needed
Every day, Public Adjusters help residential and commercial business owners navigate the often complex and tedious insurance claims process. Clients have suffered financial loss due to fire, earthquake, or anything else that might trigger a claim against an insurance policy. Our goal rests exclusively around making our clients financially whole again after a disaster. We employ decades of knowledge and claims-handling experience to maximize the financial outcome and minimize the headache for our valued clients.
If you'd like to be part of our team, we are seeking an Outside Sales Rep to call on potential clients, educate them about available options, and engage them to allow our experts to represent/advocate for them during the claims process.
Hiring Firm: Financial/Commercial Construction/Insurance/Legal Services. Nationally recognized, industry leader with A rating with BBB, Bay Area Business."
220,,TELUS Outside Sales Representative,,,Go Sales,,Vancouver,Glassdoor,Sales Representative,,2022-03-05,,,,"Hey Go Getters ! Are you looking for an exciting and challenging opportunity in a fast-paced, and rewarding organization? If so, you could have a future at Go Sales representing TELUS. The Field Sales Representative role is a great opportunity to start building and growing your career in sales.
We have Summer employment available that runs from May- September.
The Opportunity
This is a direct sales opportunity that allows you to be a part of the Go Sales team while representing TELUS, one of Canada's largest Telecommunication corporations.
As a Field Sales Representative, you will be proactively selling TELUS Mobility, TELUS Security (ADT) and TELUS home services (Internet, TV) to residential customers. You will be working with a team led by an experienced Field Manager and like-minded individuals."
221,,Junior Outside Sales Representative,,,Ply Gem Canada,Wood & Paper Manufacturing,Vancouver,Glassdoor,Sales Representative,"$60,000 /yr (est.)",2022-03-05,,,,"Who We Are
One Company. Hundreds of Products. Endless Possibilities. Ply Gem is North America's leading manufacturer of exterior building materials, including windows, siding, stone, and 40 other categories. At Ply Gem, we provide the nation's residential builders, remodelers and architects with access to a comprehensive range of building products. From new construction to repair, remodel and replacement, our full line of building products provide quality and value for all types of projects.
Ply Gem Canada is a growing company in the building products industry backed by Cornerstone Building Brands, providing us with stability and strength in the North American market. Cornerstone Building Brands is the largest manufacturer of vinyl windows in North America with brands you’ve come to know and trust. We have endless building product options from standard to specialty to customized to whatever you’re looking for. But it’s our service capabilities that sets us apart."
222,,Outside Sales Representative - Custom Sauna Sales,,,Saunacore,,Bolton,Glassdoor,Sales Representative,"$140,000 /yr (est.)",2022-03-05,,,,"About us
We are in the business of delivering health through heat. We manufacture world class Traditional Finnish Sauna's, Infrared Sauna's, Dual Sauna's (Traditional and Infrared), Sauna Heaters, and Steam Bath Generators. All made in CANADA. We have big plans to dominate the industry and make the world's finest Sauna products!
Saunacore has an immediate opening for a Outside Sales Representative at our Bolton, Ontario Sauna manufacturing plant. This position is responsible for calling on custom home builders, general contractors, architects, end users, or others that influence the specification of the sauna or steam room. The sales process will include design, estimating, quoting, responding to tenders, project management, and customer service.
Saunacore employees are committed to working hard to ensure client satisfaction and maintaining excellent quality. The successful candidate will be accountable for all facets of the custom sauna sales and report directly to the President/CEO."
223,,Sales Representative,,,Oliveira Equipment,,Wyoming,Glassdoor,Sales Representative,"$95,000 /yr (est.)",2022-03-05,,,,"Looking for a great opportunity to work with Ontario's #1 tractor dealer? Interested in developing or advancing your career?
˙
Oliveira Equipment is Ontario's #1 tractor dealer, ranking Top Dealer for many of the brands we carry. We move inventory! Serving our customers in Southwestern Ontario, we sell and service multiple brands.
˙
We are looking for a highly motivated, enthusiastic team player to join our Sales Department at our WYOMING location as a Sales Consultant. This is a Full-Time, Permanent position.
˙
The Sales Consultant's role is dynamic and operates in a fast-paced environment. It requires an aptitude for analysis, investigating errors, and providing solutions to our dealership. Teamwork, respect, integrity, and a great attitude are necessary to succeed in this role."
224,,Route Sales Representative,,,ColdHaus Distribution,,Vancouver,Glassdoor,Sales Representative,,2022-03-05,,,,"You're Looking. We're hiring. Join our team.
Work with People You Like and Respect Make Money Have Fun Doing It.
We are a beverage and packaged goods distribution business in partnership with multiple food and beverage suppliers. Our goal is to provide our customers with an excellent experience while meeting all their needs.
What does it mean to join our team?
· We are passionate about people - our customers, our communities, and our team
· Gain customer service and sales experience
· Autonomy and high degree of independence to drive for successful results"
225,,Inbound Sales Representative,,,Spring Financial Inc.,Lending,Vancouver,Glassdoor,Sales Representative,"$65,000 /yr (est.)",2022-03-05,,,,"Founded in 2014, Spring Financial has spent the last 6 years simplifying the lending process for millions of Canadians facing all types of financial circumstances. Spring offers a growing range of financial products and services which currently include personal loans, mortgages, credit cards and secured loans - all of which are made available to Canadians without having to visit a branch! Spring is part of the Canada Drives Group of Companies. Together, the Group provides services to over 1 million Canadians each year.

We are high-energy entrepreneurs who operate with a real sense of urgency. We have created some of the best in market products and sales processes allowing millions of Canadians to get access to financing online, via text or over the phone – all from the comfort of their own home! To learn more about our products please visit our website here: www.springfinancial.ca.

This is an office-based job, please do not apply if you are unable to commute to downtown Vancouver."
226,,B2B Inside Sales Representative,,,RefundPros,,Vancouver,Glassdoor,Sales Representative,"$70,000 /yr (est.)",2022-03-05,,,,"Propel your career, develop your skills, and establish yourself in a growing company.
RefundPros is a software-based service that helps eCommerce businesses across North America recover the funds they are owed from national shipping carriers and the Amazon marketplace. We provide a set and forget solution that automates the complex process of recovering refunds, saving businesses thousands of dollars - all our clients pay is a commission on the money they get back (refundpros.com)
Feel great about the work you do to help businesses - stand up for the little guy and hold the big players accountable!
You’d be a vital part of a small sales team, working closely with the wider team (of 15 people) in a fast paced, creative environment with a startup mindset.
Work on-site at our Kelowna office, remotely, or with a hybrid arrangement."
227,,Inside Sales Representative,,,Spring Financial Inc.,Lending,Vancouver,Glassdoor,Sales Representative,"$40,000 /yr (est.)",2022-03-05,,,,"Founded in 2014, Spring Financial has spent the last 7 years simplifying the lending process for millions of Canadians facing all types of financial circumstances. Spring offers a growing range of financial products and services which currently include personal loans, mortgages, credit cards and secured loans - all of which are made available to Canadians without having to visit a branch! Spring is part of the Canada Drives Group of Companies. Together, the Group provides services to over 1 million Canadians each year.

We are high-energy entrepreneurs who operate with a real sense of urgency. We have created some of the best in market products and sales processes allowing millions of Canadians to get access to financing online, via text or over the phone – all from the comfort of their own home! To learn more about our products please visit our website here: www.springfinancial.ca.

This is an office-based job, please do not apply if you are unable to commute to downtown Vancouver."
228,,Sales Representative,,,Team Glasser,,London,Glassdoor,Sales Representative,"$225,000 /yr (est.)",2022-03-05,,,,"Dear Indeed-ee:
Team Glasser are Realtors serving London, Ontario and surrounding areas.
Let's start with the obvious: Is it a good time to become a Realtor®?
Real estate in Canada is booming. London, Ontario has one of the hottest markets nationwide.
“Not every part of the economy was affected equally by the pandemic-induced crash in the jobs market, and not every sector is rebounding in the same way either.” - CTV News
With solid economic growth and a vibrant housing market, Canada's housing market shattered records. The principal residence property is easily one of the best investments for most Canadians."
229,,Territory Sales Representative- GTA West,,,PepsiCo,Food & Drink Manufacturing,Mississauga,Glassdoor,Sales Representative,,2022-03-05,,,,"Auto req ID: 271340BR
Job Description
The Role:
Territory Sales Representatives are the first-line contact with customers responsible for driving and delivering large format sales volume of Quaker brands through compliance of specific customer agreements, execution of monthly priorities as well as permanent and temporary in-store development.

The Company
PepsiCo Canada is recognized as one of Canada’s top 100 employers. PepsiCo products are enjoyed by consumers more than one billion times a day in more than 200 countries and territories around the world. Our product portfolio includes 22 world-famous, billion-dollar brands; from Gatorade to Quaker, Tropicana to Lay’s and more. We make hundreds of enjoyable foods and beverages that are loved throughout the world. PepsiCo's effort to help build a more sustainable food system represents a key element of the company's broader vision of accelerated, sustainable growth known as Winning with Purpose. As part of this vision, PepsiCo is striving to be a better company by further integrating purpose into the core of its business and brands and doing even more for people and the planet. Our purpose efforts include fostering a diverse and inclusive work environment, supporting the communities where we live and work, and improving choices in our portfolio through reformulations and new products.

At PepsiCo Canada, we are focused on delighting our consumers by delivering high-quality products and exciting brand campaigns. Our people are critical to our success and by supporting their personal growth and development and providing them with the tools they need to succeed, PepsiCo Canada is a company you’ll be proud to join!

What you’ll be working on:


Not Applicable
Regular"
230,,Inside Sales Representative / Appointment Setter,,,Acorn Stairlifts (Canada) Inc.,Healthcare Product Manufacturing,Vancouver,Glassdoor,Sales Representative,"$65,000 /yr (est.)",2022-03-05,,,,"Inside Sales Representative / Appointment Setter
WE ARE SEEKING
We are seeking a qualified Appointment Setter Representative to promote products and services with new and existing clients. This candidate will also ensure bookings for in-home survey appointments for the Field Sales Representatives.
WHO WE ARE
Acorn is a fun and friendly environment where your work here matters. We pride ourselves in the care we give to support all of our customer’s needs!
Acorn Stairlifts Canada Inc., has become the leader in our industry. We are the largest supplier of stairlifts sold directly to our clients, and are the largest independent straight stairlifts manufacturer of the world. The key to our success is simple. We utilize Hi-tech systems and processes to ensure a simple to use; yet high quality product is produced."
231,,Relief Sales Representatives for Red Bull Energy Drink,,,PUR BRANDS INC.,Wholesale,Vancouver,Glassdoor,Sales Representative,,2022-03-05,,,,"You're Looking. We're hiring. Join our team.
Work with People You Like and Respect Make Money Have Fun Doing It.
We are a beverage and packaged goods distribution business with exclusive partnership with Red Bull Canada for British Columbia. Our goal is to provide our customers with an excellent experience and meeting all their needs.
What does it mean to join our team?
· We are passionate about people - our customers, our communities, and our team
· Gain customer service and sales experience"
232,,Remote-Sales Representative,,,Yellow Pages Digital & Media Solutions Limited,,Vancouver,Glassdoor,Sales Representative,"$74,996 /yr (est.)",2022-03-05,,,,"Job description
Work from home! Media Account Consultant
Want to get a jump start in our interview process for the next class? We are starting the interview process immediately for this class and invite you to apply if you meet the criteria!
Our next class starts April 19th, 2022.
Although this is a remote job, only candidates living in BC will be considered.
Your base salary: 35 000$
Your potential compensation when you reach 100% of your target: 72 000$"
233,,Route Sales Representative for Red Bull Energy Drink,,,PUR BRANDS INC.,Wholesale,Kelowna,Glassdoor,Sales Representative,,2022-03-05,,,,"You're Looking. We're hiring. Join our team.
Work with People You Like and Respect Make Money Have Fun Doing It.
We are a beverage and packaged goods distribution business with exclusive partnership with Red Bull Canada for British Columbia. Our goal is to provide our customers with an excellent experience and meeting all their needs.
What does it mean to join our team?
· We are passionate about people - our customers, our communities, and our team
· Gain customer service and sales experience"
234,,Sales Representative (B2B),,,iT Dot Communications Inc.,,Vaughan,Glassdoor,Sales Representative,"$75,000 /yr (est.)",2022-03-05,,,,"About us
IT Dot Communications Inc. www.it-communications.ca
We are seeking a Enthusiastic Business Sales Consultant. Ideal Candidate will be responsible for developing sales opportunities and generating new revenue in the SMB market in Ontario. Working within industry verticals, the successful candidate will be responsible for prospecting, developing and nurturing relationships with prospects and existing customers. The goal is to enable businesses bring savings, efficiencies and value to organizations through our multi carrier/vendor wireline, wireless, Data Centre & Cloud, Business Productivity & IoT solutions. Great opportunity for someone who would like to grow as a team with the organization.
Job description:
Proactively pursue sales/business development opportunities over the phone or through social engagement."
235,,Outside Sales Representative,,,LIVING YONGE DESIGN INC,,Richmond Hill,Glassdoor,Sales Representative,"$65,000 /yr (est.)",2022-03-05,,,,"About us
LIVING YONGE DESIGN INC is a licensed Benjamin Moore dealer and home improvement store. We offer products such tiles, engineered hardwood, laminate and vinyl flooring, wallpaper, garage organization solutions and more. We work with our customers to get the job done together.
Outside sales representatives are responsible for attaining strategic growth targets through end-user accounts, with an emphasis on painting contractors, institutions and commercial users.
Responsibilities include developing business plans that focus on contractors, institutions and commercial paint purchases, developing leads through strong communications with store managers and employees and projecting new potential growth opportunities.
Responsibilities:"
236,,Sales Representative,,,Global Marketing Solutions,,Vaughan,Glassdoor,Sales Representative,"$125,000 /yr (est.)",2022-03-05,,,,"NO EXPERIENCE NEEDED!!!
FULLY PAID TRAINING!
Global Marketing Solutions is expanding to a brand new location in Vaughan!
We have been able to expand our operations during the current COVID-19 pandemic and are excited to begin our brand new operation in Vaughan!
Global Marketing Solutions is Canada’s #1 Marketing company exclusively in the NGO sector. We do B2B, Events and B2C Fundraising for some of Canada’s biggest charities!
We're looking for people who are money HUNGRY, Hard working! People who want to venture a career in sales and grow immediately!"
237,,Outside Sales Representative,,,JOHNVINCE FOODS,Catering & Food Service Contractors,Midtown Toronto,Glassdoor,Sales Representative,"$63,221 /yr (est.)",2022-03-05,,,,"Join the Johnvince Foods team
Johnvince Foods is a family owned and operated Canadian business, with more than 45 years of experience processing, manufacturing and distributing bulk and packaged products across North America. Our nut products, confections and other food products include many of the most recognizable brands enjoyed in households every day, including Planters Peanuts. Our proud team is 800+ strong and growing every day.
Johnvince Foods is proud to be recognized as a Platinum member of Canada’s 50 Best Managed Companies for over 10 years.
We are currently seeking an energetic self-starter to join our team as a full-time Outside Sales Rep.
Our offices are currently open and measures are in place to protect the health and safety of our employees, customers and community against COVID-19."
238,,Sales Representative,,,Clement Aluminum & Vinyl,,Utterson,Glassdoor,Sales Representative,"$66,000 /yr (est.)",2022-03-05,,,,"Clement Aluminum & Vinyl, we are an established exterior specialist company who has been in business for over 40 years, we are looking for a full-time Sales Representative to join our team. Must be comfortable meeting potential clients and contractors. Must have excellent time management skills. Responsibilities would include; meeting customers on site to establish their exterior needs. Do onsite measurements as well as blueprint take offs, prepare and follow up on quotations, achieve sales targets, provide excellent customer service before, during and after the sale and communicate with our installation crews. You will be provided with a company vehicle and company cellphone.
Job Types: Full-time, Permanent
Salary: $52,000.00-$80,000.00 per year
Additional pay:"
239,,Sales Representative,,,REALQualified Inc.,,Toronto,Glassdoor,Sales Representative,"$93,750 /yr (est.)",2022-03-05,,,,"REALQualified Inc., an up-and-coming company in the Real Estate Service Provider space, just opened up a seat at the table for a remarkable Sales Executive.
A bit about us....
Two years ago, our co-founders Andrew Hendry & Silas Poole created REALQualified (named for the quality of people with whom we work, both internally and externally). Born in Burlington, ON & London, England respectively, Andrew & Silas are the epitome of the transformed life. Having worked together in less-than-ideal environments in the past, Silas & Andrew learned early the importance of taking care of their staff and treating people with integrity, putting the growth, income, and overall quality of life of their employees first. This approach has proven to be a great differentiator for the company's internal culture, growth, and overall success.
What We Do"
240,,Outside Sales Representative,,,Moore & Russell Heating Ltd,,Vancouver,Glassdoor,Sales Representative,"$200,000 /yr (est.)",2022-03-05,,,,"If you are a results-driven sales professional, are interested in a career with a dynamic organization and ready to make a dramatic change in your earnings, join the Moore & Russell team! We are looking for Home Comfort Advisors who are true selling experts that understand the key to succeeding in sales is based on building relationships and finding creative solutions that are beneficial for all. The successful candidate must be a strong communicator who is able to quickly foster new relationships as well as rekindle past relationships. You have a thirst for continuous learning and development, always driving to deliver more value and achieve more sales.
Requirements: As a Home Comfort Advisor, you must be self-motivated and driven to exceed goals and expectations.You must also have:
Strong organizational, time-management and prioritization skills as well as solid analytical and problem solving abilities."
241,,Outside Sales Representative,,,Centra Windows,Building & Construction,Victoria,Glassdoor,Sales Representative,"$150,000 /yr (est.)",2022-03-05,,,,"Outside Sales Representative
If you are an amazing, dynamic, and driven B2C Sales Professional who wants to make great money selling a product you actually believe in with a company you have where you have ownership then keep reading!
The opportunity you don’t want to miss:
At Centra Windows we prioritize sales – that means you get support from our industry leading marketing department. They bring in the leads, put them on your calendar, and support you in follow up – we’re here for you so you can do what you do best – Sell. Sell. Sell. Yes, we’re a window company (the best windows by the way) but first and foremost we’re a marketing and sales company. This means we have some of the best sales opportunities for you to sell. You need to be a strong relationship builder because we only want the best sales professionals representing us in our customer’s home. This is an opportunity that does not come around often so if you want to work for one of the top companies in the industry now is your time to tell us why it should be you."
242,,Sales Account Representative,,,Uline,Logistics & Supply Chain,Vancouver,Glassdoor,Sales Representative,"$75,000 /yr (est.)",2022-03-05,,,,"Sales Account Representative
From $70,000 to $80,000 per year


8255 N. Fraser Way, Unit 109, Burnaby, BC V3N 0B9

Curiosity meets passion! As an outside sales account representative with Uline, help our customers realize their business goals with product solutions you're proud to deliver.

Relocation opportunities across the country.

Position Responsibilities"
243,,Automotive Sales Representative - Squamish,,,GREG GARDNER GM,,Vancouver,Glassdoor,Sales Representative,"$85,000 /yr (est.)",2022-03-05,,,,"Sales Career Opportunity
Opportunity: The opportunity is to build a career in the rapidly evolving automotive business which will allow you to earn above average performance-based income in a stimulating and supportive work environment.
Training: You will be trained under a Sales Manager with over 20 years of experience who is a consummate professional. In addition to one-on-one training, you will be required to complete technical knowledge and customer relationship management courses and obtain a valid VSA license. You will then be assisted with putting into place processes and building relationships to allow you to grow your customer base and business.
Company: Greg Gardner GM is a Chevrolet, Buick, GMC, Corvette and Bolt EV Dealer located in the young, vibrant and growing community of Squamish. We have been operating under the same local family ownership for 26 years. We are proud to represent G.M. and its innovative and high quality products such as the Bolt EV, Chevrolet Colorado and Silverado, GMC Canyon and Sierra trucks and a full lineup of sport utility vehicles."
244,,Outside Sales Representative,,,Bond Reproductions Inc,,Vancouver,Glassdoor,Sales Representative,"$105,000 /yr (est.)",2022-03-05,,,,"We are seeking an Outside Sales Representative to join our printing team.
Our family-owned company has been servicing British Columbia and beyond for over 25 years with exceptional custom printing and service.
The chosen candidate will possess a successful sales background and will be responsible for meeting and or exceeding sales targets. This sales professional will be both a hunter and farmer but will thrive on landing the new account.
The candidate will have solid work ethics which involve excellent time management, attention to detail, sense of urgency and understands the importance of the sales process.
Job responsibilities include: (but not limited to )
- Establishing, developing and maintaining business with current and prospective customers.
- Contacting customers by phone, visits to present to existing and prospective customers.
- Updating company database.
- Completing paperwork accurately and on a timely basis.
- Communicate effectively ( both written and verbal ) with both internal and external customers.
- Maintaining an active and full sales pipeline."
245,,Sales Representative,,,Spring Financial Inc.,Lending,Vancouver,Glassdoor,Sales Representative,"$65,000 /yr (est.)",2022-03-05,,,,"Founded in 2014, Spring Financial has spent the last 6 years simplifying the lending process for millions of Canadians facing all types of financial circumstances. Spring offers a growing range of financial products and services which currently include personal loans, mortgages, credit cards and secured loans - all of which are made available to Canadians without having to visit a branch! Spring is part of the Canada Drives Group of Companies. Together, the Group provides services to over 1 million Canadians each year.

We are high-energy entrepreneurs who operate with a real sense of urgency. We have created some of the best in market products and sales processes allowing millions of Canadians to get access to financing online, via text or over the phone – all from the comfort of their own home! To learn more about our products please visit our website here: www.springfinancial.ca.

This is an office-based job, please do not apply if you are unable to commute to downtown Vancouver."
246,,Outside Sales Representative,,,The Greenspan Co./Adjusters International,,Vancouver,Glassdoor,Sales Representative,"$250,000 /yr (est.)",2022-03-05,,,,"Disaster Recovery Sales Professionals Needed
Every day, Public Adjusters help residential and commercial business owners navigate the often complex and tedious insurance claims process. Clients have suffered financial loss due to fire, earthquake, or anything else that might trigger a claim against an insurance policy. Our goal rests exclusively around making our clients financially whole again after a disaster. We employ decades of knowledge and claims-handling experience to maximize the financial outcome and minimize the headache for our valued clients.
If you'd like to be part of our team, we are seeking an Outside Sales Rep to call on potential clients, educate them about available options, and engage them to allow our experts to represent/advocate for them during the claims process.
Hiring Firm: Financial/Commercial Construction/Insurance/Legal Services. Nationally recognized, industry leader with A rating with BBB, Bay Area Business."
247,,Clinical Sales Representative,,,Fempro Consumer Products ULC,,Vancouver,Glassdoor,Sales Representative,,2022-03-05,,,,"First Quality was founded in 1989 and, in nearly three decades, has grown to be a global privately held company with over 4,000 employees. Its corporate offices are located in Great Neck, New York, with manufacturing facilities and offices in Pennsylvania, South Carolina, Georgia, and Canada. First Quality is a diversified family of companies manufacturing consumer products ranging from Absorbent Hygiene (adult incontinence, feminine care, and baby care), Tissue (bath and towel), and Industrial (print and packaging materials), serving institutional and retail markets throughout the world. First Quality focuses on private label and branded product lines.
Our core business philosophy is built on a proud culture driven by safety and quality, respect, humility, integrity, customer focus, and teamwork. With leading edge manufacturing technologies and processes and visionary leadership, First Quality is positioned to continue significant growth in the coming years.
FQ is seeking a Clinical Sales Representative for our Canadian-based Fempro division."
248,,Regional Sales Representative,,,FlexiForce North America,,Abbotsford,Glassdoor,Sales Representative,"$72,500 /yr (est.)",2022-03-05,,,,"When you join FlexiForce, we open doors for you! FlexiForce, established in 1980, is specialized in offering hardware parts, automation, panels and hardware systems for residential and industrial overhead doors. We value your skills, knowledge, experience and innovative spirit and believe that every one of us has value to add.
Through challenging tasks, good development opportunities, a safe and sound work environment and delegated responsibilities, we support you to achieve your ambitions and potential, and continue to grow through training activities. As we welcome new people on board, it’s important to us to have diverse, inclusive teams, and we value different perspectives and experiences. We believe that safety is everyone’s responsibility and can only be achieved through the active participation of everyone within the organization. We have values. We make quality products, we deliver them on time and we partner with our customers and our suppliers to support mutual success. To do that, we rely on having the best and most capable people on our team.
Position Overview"
249,,Outside Sales Representative,,,Braber Equipment Ltd,,Abbotsford,Glassdoor,Sales Representative,"$75,000 /yr (est.)",2022-03-05,,,,"Braber Equipment is a leading manufacturer, distributor and wholesaler of agricultural equipment serving industrial markets in over 30 countries. Headquartered in Abbotsford, BC. Our family-owned business is focused on designing quality products and delivering exceptional service.
We are looking for an Outside Sales Representative to join our team! The successful candidate will be responsible for establishing and maintaining business relationships with customers throughout BC, as well as uncovering and growing new opportunities. The position will require a percentage of travel throughout the Fraser Valley as well as regular reporting to the Owner. Our ideal candidate will possess exceptional communication, negotiation and self-management skills and be able to build an impeccable rapport with our dealer community.
Responsibilities include, but are not limited to:
· Preference given to candidates with experience in the Auto Industry/Agricultural Industry or the Tool Industry"
