,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
158,,WET ASSAY LABORATORY TECHNICIAN,,,Bureau Veritas,Farm Support,Vancouver,Glassdoor,Laboratory Technician,$20.51 /hr (est.),2022-03-05,,,,"URGENT HIRING!
Bureau Veritas is actively hiring for multiple openings and we'd love for you to join us!

Wet Assay Laboratory Technician - you will conduct sample analyses using instruments, perform clerical tasks and prepare chemical reagents and calibration standards for laboratory use.

Job Requirements/Qualifications:
Minimum BSc., Technical Diploma or equivalent (Chemistry preferred)
Previous experience working in a lab considered an asset
Excellent verbal and written communication skills
Ability to handle weights of 20-40 lbs for prolonged periods"
159,,Formulation Technician in Pharmaceuticals 1,,,Charles River Laboratories,Biotech & Pharmaceuticals,Laval,Glassdoor,Laboratory Technician,"$36,467 /yr (est.)",2022-03-05,,,,"For 70 years, Charles River employees have worked together to assist in the discovery, development and safe manufacture of new drug therapies. When you join our family, you will have a significant impact on the health and well-being of people across the globe. Whether your background is in life sciences, finance, IT, sales or another area, your skills will play an important role in the work we perform. In return, we’ll help you build a career that you can feel passionate about.

IMPORTANT: In order to be considered for this position, a resume/CV must be uploaded and submitted during the application process. Please make sure work history and education are added correctly."
160,,Looking For Laboratory Technician,,,Go Test Rapide,,Saint-Laurent,Glassdoor,Laboratory Technician,$27.50 /hr (est.),2022-03-05,,,,"The Laboratory Technician is responsible for performing tests on samples for purposes
such as quantitative and qualitative analyses, quality control, and process control. S/he is also responsible for general maintenance of laboratory equipment and maintaining a clean work environment using good laboratory practice.
Specific Responsibilities
- Reading and understanding all applicable test methods and safety standards that
include but are not limited to ASTM, UOP, and IP.
- Performing analysis according to client and industry requirements and industry
standards.
- Receiving, reviewing, and understanding work orders for all received samples.
- Recording each test result neatly and accurately on applicable laboratory documents.
- Preparation of corresponding analytical reports.
- Performing quality assurance / quality control testing and assisting with control
charts.
- Maintaining laboratory instruments, equipment, and supplies.
- Completing required safety training and necessary certifications.
- Preparing chemical solutions according to applicable standards or work instructions.
- Performing other laboratory related duties as required."
161,,"LABORATORY TECHNICIAN, ORGANICS",,,Bureau Veritas,Farm Support,Mississauga,Glassdoor,Laboratory Technician,"$39,764 /yr (est.)",2022-03-05,,,,"Do you believe in the power of teamwork and sharing ideas? Do you take pride in delivering exceptional quality and service with everything you do? Do you seek out ideas for improving the status quo? If you want to make a difference and love being surrounded by the best and the brightest, Bureau Veritas Laboratories might be the place for you!
Imagine being surrounded by the brightest minds in the industry.

Bureau Veritas is looking for
Laboratory Technician (Contract until Dec 2022) – Organic Processing Lab
Join our talented team of experts in the scientific field to advance your technical knowledge and advance your career. Every day we go above and beyond to deliver innovative solutions to help our clients make important decisions that directly impact the community and the environment.
As a Laboratory Technician, your main responsibilities are to:
To provide general support in the analyses of samples and to perform simple sample preparation to extract and analyses samples for the semi-volatile (ABN) compounds, Trace Hydrocarbons (CCME), Perfluorinated compounds (PFCs), Polychlorinated Biphenyls (PCBs) and Organochlorine Pesticides (OCs) in the Organic Processing Lab."
162,,lab/chairside assistant,,,Abbotsford Dental Office,,Abbotsford,Glassdoor,Laboratory Technician,$20.50 /hr (est.),2022-03-05,,,,"Progressive dental practice in Abbotsford looking for a motivated and proactive sterilization /chairside assistant to work: Tuesday to Friday; some Saturdays and Mondays. Dental experience not necessary. Willing to train the right candidate.
Job Types: Full-time, Permanent
Salary: $18.00-$23.00 per hour
Additional pay:
Overtime pay
Benefits:
Dental care"
163,,Laboratory Technician (Evening shift 4pm -12am),,,Confidential,,Scarborough,Glassdoor,Laboratory Technician,$16.00 /hr (est.),2022-03-05,,,,"About Us:
We are one of the leading electronic cigarette organizations in Canada.
We are currently seeking a full-time Laboratory Technician to join our growing team in our laboratory. Laboratory Technician needs to operate assembly machines under the supervision of our Operations Manager. The successful candidate will be responsible for assembling products throughout their shift. If you have prior experience with assembly, we want to talk to you!
Job Requirements;
Perform job function with efficiency and accuracy
Must be able to meet daily production targets set out by supervisors"
164,,Combined Laboratory and X-ray Technician (CLXT),,,Evergreen Medical Clinic,,Saskatoon,Glassdoor,Laboratory Technician,$26.50 /hr (est.),2022-03-05,,,,"You must be a resident of Canada. You should hold a CLXT certificate. You will be working in our in-house x-ray and laboratory units as a full time worker.
Job Types: Full-time, Permanent
Salary: $25.00-$28.00 per hour
Benefits:
Extended health care
Schedule:
Monday to Friday"
165,,Quality Control Technician,,,Darling International Canada Inc.,Food & Drink Manufacturing,Dundas,Glassdoor,Laboratory Technician,,2022-03-05,,,,"Darling International Canada Inc., a global leader in creating sustainable food, feed and fuel solutions from organic by-products.
Our world is growing. Global population is increasing by tens of thousands every day, and the pressure on our planet’s resources for food, feed and fuel is greater than ever. Our future – and that of our children – depends on our ability to find economically and ecologically viable ways to provide for a growing population’s basic needs.
At Darling Ingredients, we contribute to that goal by creating sustainable food, feed and fuel ingredient solutions. We take the meat by-products from our animal-based diets and process them to reclaim valuable and essential bio-nutrients, fats, oils, proteins, meals and more that are used daily in personal, commercial, and industrial products. Our natural and sustainable ingredients are marketed internationally to the pharmaceutical, food, animal feed, pet food, biofuel, fertilizer, sports nutrition and cosmetic industries."
166,,"LABORATORY TECHNICIAN(MEDIA PREP)-POST INC. LAB, FOOD MICROBIOLOGY 3",,,Bureau Veritas,Farm Support,Mississauga,Glassdoor,Laboratory Technician,"$39,764 /yr (est.)",2022-03-05,,,,"Do you believe in the power of teamwork and sharing ideas? Do you take pride in delivering exceptional quality and service with everything you do? Do you seek out ideas for improving the status quo? If you want to make a difference and love being surrounded by the best and the brightest, Bureau Veritas Laboratories might be the place for you!

Imagine being surrounded by the brightest minds in the industry.

Bureau Veritas is looking for a

Laboratory Technician (Media Prep.) – Post Inc. Lab, Food Microbiology.

As a Laboratory Technician, your responsibilities are:"
167,,Laboratory Support Technician (EG-02) (Inventory),,,Canadian Food Inspection Agency,Government Agencies,Charlottetown,Glassdoor,Laboratory Technician,"$59,257 /yr (est.)",2022-03-05,,,,"Canadian Food Inspection Agency
Charlottetown (Prince Edward Island)
EG-02
Term, Acting, Deployment, Specified Period
$52,316 to $66,197
For further information on the organization, please visit Canadian Food Inspection Agency
Closing date: 26 October 2023 - 23:59, Pacific Time
Who can apply: Persons residing in Canada.
Apply online"
168,,Laboratory Technician (Inventory),,,Canadian Food Inspection Agency,Government Agencies,Ottawa,Glassdoor,Laboratory Technician,"$68,821 /yr (est.)",2022-03-05,,,,"Canadian Food Inspection Agency
Ottawa (Ontario)
EG-03, EG-04
Indeterminate, Specified Period, Deployment, Acting, Assignment
$57,547 to $80,094
For further information on the organization, please visit Canadian Food Inspection Agency
Closing date: 5 May 2023 - 23:59, Pacific Time
Who can apply: Persons residing in Canada.
Apply online"
169,,Lab technician,,,Pharma Planter,,Burnaby,Glassdoor,Laboratory Technician,,2022-03-05,,,,"At PharmaPlanter Technologies, we transform scientific ideas into fully realized products. We are here to help you translate your brilliant ideas and research discoveries into materialized products. If you are interested in any of our openings, please forward your resume to: careers@pharmaplanter.com
We are looking for hard-working lab technicians who can independently and flexibly work on multiple projects. Along with conducting experiments, lab technicians are responsible for the development of standard operating procedures (SOPs), routine lab maintenance, and data management/analysis.
Qualifications:
Minimum Bachelor of Science (BSc) degree in a relevant discipline such as Biology, Immunology, Biochemistry or Microbiology
Basic wet lab skills such as cell culture, cell-based assay, qPCR, western blot, cell flow cytometry assay experience is required"
170,,Environmental Monitoring Assistant (Laboratory Assistant II),,,Metro Vancouver,Government Agencies,Burnaby,Glassdoor,Laboratory Technician,"$54,044 /mo (est.)",2022-03-05,,,,"Position Status: Auxiliary - (This position to last not later than December 31, 2022)
Department: Liquid Waste Services
Employee Group: Teamsters Local 31
Location: 4515 Central Boulevard, Burnaby
Salary Range/ Wage Rate: PG 17 $2,070.60 - $2,433.10 bi-weekly
Our Liquid Waste Services Department is seeking an Environmental Monitoring Assistant (Laboratory Assistant II) who will participate in the regional recreational water quality monitoring program and be responsible for collecting samples and recording field observations with the goal of protecting public health and the environment. You will also support a small team of environmental science professionals with various environmental monitoring programs related to Metro Vancouver wastewater discharges.
You are: a quick learner with a keen eye for the details and an interest in protecting the environment. In addition to experience collecting environmental samples, supported by environmental science related courses, you are interested in spending most of your days in the field, and willing and able to collect beach and wastewater samples outside regular business hours.
:"
171,,Senior Laboratory Technician,,,Health Canada,Government Agencies,Ottawa,Glassdoor,Laboratory Technician,"$77,680 /yr (est.)",2022-03-05,,,,"Health Canada - Health Products and Food Branch - Food Directorate
Ottawa (Ontario)
EG-05
$70,088 to $85,272
For further information on the organization, please visit Health Canada
Closing date: 5 April 2022 - 23:59, Pacific Time
Who can apply: Persons residing in Canada, and Canadian citizens and Permanent residents abroad.
Apply online"
172,,Research Technician,,,Queen's University,Colleges & Universities,Kingston,Glassdoor,Laboratory Technician,,2022-03-05,,,,"Research Technician

About Queen's University
Queen’s University is the Canadian research intensive university with a transformative student learning experience. Here the employment experience is as diverse as it is interesting. We have opportunities in multiple areas of globally recognized research, faculty administration, engineering & construction, athletics & recreation, power generation, corporate shared services, and many more.
We are committed to employment equity and diversity in the workplace and welcome applications from individuals from equity seeking groups such as women, racialized/visible minorities, Indigenous/Aboriginal peoples, persons with a disability, persons who identify in the LGBTQ+ community and others who reflect the diversity of Canadian society.



Job Summary
Reporting to the Principal Investigator, the Research Technician will work with minimum supervision on projects relating to cognitive dysfunction in people with epilepsy. The incumbent will identify and recruit research participants, assist with data acquisition, maintain lab space, and administrative tasks in relation to the ongoing research project.

Job Description































and decide on steps to take when assigned a new project.






where appropriate. Participate and act as resource person in the production of more complex publications.


Employment Equity and Accessibility Statement"
173,,Senior Lab Technician - Sciences,,,North Island College,Colleges & Universities,Courtenay,Glassdoor,Laboratory Technician,$32.88 /hr (est.),2022-03-05,,,,"Posting Number
Posting Number
SS0188

Position Information

Division
Arts, Sciences & Technology

Department
Arts, Sciences & Technology"
174,,Jr QC Laboratory Technician - Evening Shift,,,SCP SCIENCE,,Baie-d'Urfé,Glassdoor,Laboratory Technician,,2022-03-05,,,,"Job description
Founded in 1980, SCP SCIENCE manufactures automated instruments, analytical equipment, reagents, and certified reference materials for the inorganic analytical chemistry laboratory market. The company has grown substantially in recent years through the development of extensive internal manufacturing capability, acquisition of several companies which have been incorporated into the main company, and expansion of its sales and distribution network around the world.
Take a look at our corporate video! https://www.youtube.com/watch?v=HEGifA8g6S0&t=0s
If you have recently completed DEC in analytical chemistry or chemical technology and would like to start a career, this position is for you. You will get all the opportunity to learn & grow with us."
175,,"Laboratory Research Assistant, Daugaard Lab",,,Vancouver Prostate Centre,,Vancouver,Glassdoor,Laboratory Technician,"$62,344 /yr (est.)",2022-03-05,,,,"Laboratory Research Assistant, Daugaard Lab
Vancouver Prostate Centre
The Vancouver Prostate Centre (VPC) has an exceptional opportunity available for a regular, fulltime Laboratory Research Assistant to join our research team.
As per the current Public Health Orders (Long Term Care/Seniors Assisted Living Provincial Health Officer Order and the Health Sector Order), as of October 26, 2021, all employees must be fully vaccinated for COVID-19. Proof of vaccination status will be required.
The Vancouver Prostate Centre
The VPC has a large number of multi-disciplinary research programs in basic, clinic, and translational cancer research. It is a National Centre of Excellence and a designated Centre of Excellence for Commercialization and Research. It is affiliated with the University of British Columbia and the Vancouver Coastal Health Authority. Further details on VPC and its research programs are available at www.prostatecentre.com."
176,,"Laboratory Technician, Chemistry",,,Xenon Pharmaceuticals Inc.,Transportation Management,Vancouver,Glassdoor,Laboratory Technician,"$45,422 /yr (est.)",2022-03-05,,,,"Xenon Pharmaceuticals (NASDAQ: XENE) – a biopharmaceutical company with operations in Vancouver, BC, Canada and Boston, MA, USA – is committed to delivering innovative medicines to provide a brighter future for patients suffering from neurological disorders.
At Xenon, we are advancing an exciting pipeline of neurology-focused therapies, with a particular emphasis on novel treatments for both adult and pediatric patients with epilepsy. XEN496 is currently being evaluated in the Phase 3 “EPIK” clinical trial in young patients with KCNQ2-DEE, a rare and severe form of childhood epilepsy. Late-stage development plans are also underway for our XEN1101 program, building upon the compelling data from the Phase 2b “X-TOLE” study in adult patients with focal epilepsy. We are also proud of the leading-edge science coming out of our discovery labs, with many early-stage research programs underway. In addition to Xenon’s proprietary programs, we have ongoing collaborations with our valued pharmaceutical partners. With a healthy balance sheet to support our growth plans, we continue to build a fully-integrated, premier neuroscience company with strong discovery, development, and commercial operations."
177,,Laboratory Technician - Mining/Flotation,,,Barite Mud Services Inc.,,Buchans,Glassdoor,Laboratory Technician,,2022-03-05,,,,"We are searching for Laboratory Technicians to join our growing team in the historic mining Town of Buchans, Newfoundland and Labrador. Barite Mud Services Inc. (BMSI) values the safety and security of you and your family - Safety is our first priority.
The laboratory technician will support mill operations by performing assays to aid in the production of daily reports or to troubleshoot plant issues.
Responsibilities Summary:
Reporting to the General Manager and working with the Process Flotation Operator your responsibilities will typically include:
· Operating and maintaining laboratory equipment (such as AA spectrometer, particle size analyzer, fusion machine, riffle splitter, scale, constant density bath, etc.)."
178,,Chemical Laboratory Technician,,,ITR Laboratoires Canada Inc,Biotech & Pharmaceuticals,Baie-d'Urfé,Glassdoor,Laboratory Technician,"$38,037 /yr (est.)",2022-03-05,,,,"At ITR Laboratories Canada INC
Our Mission is to bring new medicines to the world which relieve patients suffering from serious diseases.
ITR Laboratories Canada has been servicing the pharmaceutical and biotechnology industries for over 30 years and has established itself as a trusted partner worldwide in Drug Safety Testing. We are actively seeking a Chemical Laboratory Technician to joint our team as we continue to expand our reach and services.

Main Responsibilities:

Prepare materials and solutions,"
179,,Laboratory Technician - Molecular Genetics,,,Trillium Health Partners,Healthcare Services & Hospitals,Mississauga,Glassdoor,Laboratory Technician,,2022-03-05,,,,"Job Description:
Position: Laboratory Technician
File #: 2022-26183
Status: Temporary Full-time (apprx. 15 months)
Hours/Shifts: All shifts
Site: Credit Valley Hospital
Dept: Molecular Genetics
Posted: March 29, 2022
Internal Deadline: April 4, 2022

Trillium Health Partners (THP) is one of the largest community-based acute care facilities in Canada. Comprised of the Credit Valley Hospital, the Mississauga Hospital and the Queensway Health Centre, Trillium Health Partners serves the growing and diverse populations of Mississauga, West Toronto and surrounding communities and is a teaching hospital affiliated with the University of Toronto."
180,,Laboratory Analyst,,,NAVANA Labs,,Chetwynd,Glassdoor,Laboratory Technician,,2022-03-05,,,,"NAVANA Labs, Inc. operates ISO/IEC 17025 accredited, full-service laboratories in Hinton, Alberta, Sparwood, British Columbia and Chetwynd, British Columbia offering sampling, sample preparation, and quality analysis to local, interprovincial, and international clients alike. All services at the laboratories are performed with the highest quality and comply with standardized reference methods of analysis to meet the requirements of our ISO/IEC 17025 accreditation.
NAVANA Labs' commitment to quality goes beyond the reference method compliance. Quality is the cornerstone promise to uphold the highest level of quality and integrity in all facets of the laboratory. In upholding this promise, NAVANA Labs Chetwynd has an immediate need for a full-time Laboratory Analyst to duties related to water analysis and will work under the supervision of the Vice President.
The successful candidate will have experience with data collection and interpretation, have formerly worked in the field or a laboratory setting, and be responsible for testing water samples."
181,,JR Laboratory Analyst,,,New Roots Herbal Inc.,,Vaudreuil-Dorion,Glassdoor,Laboratory Technician,$20.75 /hr (est.),2022-03-05,,,,"Junior Laboratory Analyst - N.H.P. Laboratories
N.H.P. Laboratories is currently looking for a junior analysts to fill permanent and full-time positions. Under supervision and in collaboration with the team, the junior analyst conducts analysis on samples of raw materials, and finished products using methods, techniques (HPLC, GC, Spectrophotometry, etc.), analytical equipment according to standard operation procedures (SOP). The expected candidate should be capable of working in a team environment, and demonstrate flexibility and multi-tasking abilities
******** To apply for this position you must live in the coverage area *******
__
*Main Tasks and Responsibilities*
- Perform analyses according to in-house testing methods
- Record all testing activities in designated notebooks or forms
- Appropriately fill out pertinent laboratory documentation
- Reports deficiencies or malfunctions to the laboratory director
- Follow laboratory quality system and standard operating procedures
- To share observations with the supervisor to suggest ideas of improvement
- To report any difference between the result obtained and the one expected
- Improve laboratory and/or quality activities on a continuous basis
- To participate in continuous improvement program using available tools

- Must understand the general SOPs
- Good organizational skills
- Attentive to details with respect to sample pre-treatment procedures and raw data handling
- Good manual dexterity
- Good communication skills ()
Education & Experience
- (BSc) in Chemistry, Biochemistry, or equivalent field
- Minimum six (6) months of experience will be considered an asset"
182,,Microbiology Technician,,,New Roots Herbal Inc.,,Vaudreuil-Dorion,Glassdoor,Laboratory Technician,$20.25 /hr (est.),2022-03-05,,,,"Description
N.H.P Laboratories is currently looking for 2 microbiology technicians to fill a permanent and full-time position for its microbiology unit. Under supervision and in collaboration with the team, the technicians will conducts microbiological analyses on samples of raw material, and finished products using methods, techniques (Spread Plate method, streak plate method, pour plate method, MPN, Gram Staining, etc.), according standard operation procedures (SOP)
******** To apply for this position you must live in the coverage area *******
Main Task and Responsibilities
· Prepare culture media according to procedures"
183,,Pharmaceutical Laboratory Technician (Lab Tech),,,Isologic Innovative Radiopharmaceuticals,,Toronto,Glassdoor,Laboratory Technician,"$60,000 /yr (est.)",2022-03-05,,,,"ISOLOGIC Innovative Radiopharmaceuticals is a nationwide radiopharmaceutical company, dedicated to nuclear medicine and the science of Radiopharmaceutical production. We utilize our significant experience, expertise and networks in Nuclear Pharmacy to provide our customers and patients with reliable; safe and a high-quality radiopharmaceutical products and services.
ISOLGIC is currently recruiting for a permanent, full-time Pharmaceutical Production Specialist to fulfill a position in our PET pharmacy in Toronto.
The candidate would be responsible for dose dispensing, compounding and quality control on a nightly basis. The work schedule is 8.5 hours per day with different start times (9pm, 1am, 3am, 4:30am).
Key Responsibilities:"
184,,Production Laboratory Technician,,,Confidential,,Scarborough,Glassdoor,Laboratory Technician,,2022-03-05,,,,"ABOUT US:
We are one of the leading manufacturing companies of premium quality products in Canada.
We are currently seeking a dedicated hard-working Production Laboratory Technician to join
our fast-growing team.
Production Laboratory Technicians will be fully trained to operate and troubleshoot sensitive
automatic machines and to perform quality checks on finished products. The successful
candidate will be responsible for operating production line machines, finishing products and
reporting any issues with machines directly to Laboratory Managers.
You will also assist in the warehouse as needed.
REQUIREMENTS:
Operate small machines, volumetric & mixing of products."
185,,LABORATORY ANALYST 1,,,Bureau Veritas,Farm Support,Burnaby,Glassdoor,Laboratory Technician,,2022-03-05,,,,"Do you believe in the power of teamwork and sharing ideas? Do you take pride in delivering exceptional quality and service with everything you do? Do you seek out ideas for improving the status quo?

If you want to make a difference and love being surrounded by the best and the brightest minds, Bureau Veritas Canada might be the place for you!
If our core values of Trusted, Responsible, Ambitious & Humble and Open & Inclusive resonate with you, Bureau Veritas is looking for a:

Analyst – Industrial Hygiene

As an Analyst, your responsibilities are:"
186,,Laboratory Technician,,,Inter Pipeline,,Strathcona,Glassdoor,Laboratory Technician,,2022-03-05,,,,"We are a major energy infrastructure business that has experienced tremendous growth over the past decade. This growth has provided our employees with stability, positive challenges, new career paths and opportunities to work in a dynamic team environment. As one of Alberta’s Top 75 Employers we are proud to say no matter where your role at Inter Pipeline may lie, you are provided ample opportunities for valued contribution and innovation, with a strong emphasis on employee growth.
Located out of our Heartland Petrochemical Complex (HPC) site in Fort Saskatchewan, the individual in the Lab Technician role will report to the HPC Laboratory Supervisor. The successful candidate will be working in the HPC Product Quality Lab completing analytical, physical and mechanical testing to support the Central Utility Block (CUB), Propane Dehydrogenation (PDH) and Polypropylene (PP) facilities of HPC."
187,,LABORATORY ANALYST 1 (COLORIMETRIC,,,Bureau Veritas,Farm Support,Calgary,Glassdoor,Laboratory Technician,,2022-03-05,,,,"Do you believe in the power of teamwork and sharing ideas? Do you take pride in delivering exceptional quality and service with everything you do? Do you seek out ideas for improving the status quo? If you want to make a difference and love being surrounded by the best and the brightest minds, Bureau Veritas Canada might be the place for you! If our core values of Trusted, Responsible, Ambitious & Humble and Open & Inclusive resonate with you, Bureau Veritas is looking for a:
Laboratory Analyst (Colorimetric - Gallery) - INORGANICS
Location: Calgary, Alberta
Job Overview and Responsibilities:

Successful candidate will be result oriented to produce high quality defensible analytical data, safely and on time by following applicable Standard Operating Procedures. Perform analyses and complex sample preparation proficiently. Gain full knowledge with respect to performing analytical procedures and related quality control techniques."
188,,Looking For Laboratory Technician,,,Go Test Rapide,,Saint-Laurent,Glassdoor,Laboratory Technician,$27.50 /hr (est.),2022-03-05,,,,"The Laboratory Technician is responsible for performing tests on samples for purposes
such as quantitative and qualitative analyses, quality control, and process control. S/he is also responsible for general maintenance of laboratory equipment and maintaining a clean work environment using good laboratory practice.
Specific Responsibilities
- Reading and understanding all applicable test methods and safety standards that
include but are not limited to ASTM, UOP, and IP.
- Performing analysis according to client and industry requirements and industry
standards.
- Receiving, reviewing, and understanding work orders for all received samples.
- Recording each test result neatly and accurately on applicable laboratory documents.
- Preparation of corresponding analytical reports.
- Performing quality assurance / quality control testing and assisting with control
charts.
- Maintaining laboratory instruments, equipment, and supplies.
- Completing required safety training and necessary certifications.
- Preparing chemical solutions according to applicable standards or work instructions.
- Performing other laboratory related duties as required."
189,,"LABORATORY TECHNICIAN, FT, INORGANIC PROCESSING",,,Bureau Veritas,Farm Support,Mississauga,Glassdoor,Laboratory Technician,"$39,764 /yr (est.)",2022-03-05,,,,"Do you believe in the power of teamwork and sharing ideas? Do you take pride in delivering exceptional quality and service with everything you do? Do you seek out ideas for improving the status quo? If you want to make a difference and love being surrounded by the best and the brightest, Bureau Veritas Laboratories might be the place for you!
Imagine being surrounded by the brightest minds in the industry.

Bureau Veritas is looking for a

Laboratory Technician, Inorganic Processing (Full-time)

Join our talented team of experts in the scientific field to advance your technical knowledge and advance your career. Every day we go above and beyond to deliver innovative solutions to help our clients make important decisions that directly impact the community and the environment."
190,,lab/chairside assistant,,,Abbotsford Dental Office,,Abbotsford,Glassdoor,Laboratory Technician,$20.50 /hr (est.),2022-03-05,,,,"Progressive dental practice in Abbotsford looking for a motivated and proactive sterilization /chairside assistant to work: Tuesday to Friday; some Saturdays and Mondays. Dental experience not necessary. Willing to train the right candidate.
Job Types: Full-time, Permanent
Salary: $18.00-$23.00 per hour
Additional pay:
Overtime pay
Benefits:
Dental care"
191,,Laboratory Support Technician (EG-02) (Inventory),,,Canadian Food Inspection Agency,Government Agencies,Charlottetown,Glassdoor,Laboratory Technician,"$59,257 /yr (est.)",2022-03-05,,,,"Canadian Food Inspection Agency
Charlottetown (Prince Edward Island)
EG-02
Term, Acting, Deployment, Specified Period
$52,316 to $66,197
For further information on the organization, please visit Canadian Food Inspection Agency
Closing date: 26 October 2023 - 23:59, Pacific Time
Who can apply: Persons residing in Canada.
Apply online"
192,,Laboratory Technician (Inventory),,,Canadian Food Inspection Agency,Government Agencies,Ottawa,Glassdoor,Laboratory Technician,"$68,821 /yr (est.)",2022-03-05,,,,"Canadian Food Inspection Agency
Ottawa (Ontario)
EG-03, EG-04
Indeterminate, Specified Period, Deployment, Acting, Assignment
$57,547 to $80,094
For further information on the organization, please visit Canadian Food Inspection Agency
Closing date: 5 May 2023 - 23:59, Pacific Time
Who can apply: Persons residing in Canada.
Apply online"
193,,Lab technician,,,Pharma Planter,,Burnaby,Glassdoor,Laboratory Technician,,2022-03-05,,,,"At PharmaPlanter Technologies, we transform scientific ideas into fully realized products. We are here to help you translate your brilliant ideas and research discoveries into materialized products. If you are interested in any of our openings, please forward your resume to: careers@pharmaplanter.com
We are looking for hard-working lab technicians who can independently and flexibly work on multiple projects. Along with conducting experiments, lab technicians are responsible for the development of standard operating procedures (SOPs), routine lab maintenance, and data management/analysis.
Qualifications:
Minimum Bachelor of Science (BSc) degree in a relevant discipline such as Biology, Immunology, Biochemistry or Microbiology
Basic wet lab skills such as cell culture, cell-based assay, qPCR, western blot, cell flow cytometry assay experience is required"
194,,Senior Lab Technician - Sciences,,,North Island College,Colleges & Universities,Courtenay,Glassdoor,Laboratory Technician,$32.88 /hr (est.),2022-03-05,,,,"Posting Number
Posting Number
SS0188

Position Information

Division
Arts, Sciences & Technology

Department
Arts, Sciences & Technology"
195,,Research Technician,,,Queen's University,Colleges & Universities,Kingston,Glassdoor,Laboratory Technician,,2022-03-05,,,,"Research Technician

About Queen's University
Queen’s University is the Canadian research intensive university with a transformative student learning experience. Here the employment experience is as diverse as it is interesting. We have opportunities in multiple areas of globally recognized research, faculty administration, engineering & construction, athletics & recreation, power generation, corporate shared services, and many more.
We are committed to employment equity and diversity in the workplace and welcome applications from individuals from equity seeking groups such as women, racialized/visible minorities, Indigenous/Aboriginal peoples, persons with a disability, persons who identify in the LGBTQ+ community and others who reflect the diversity of Canadian society.



Job Summary
Reporting to the Principal Investigator, the Research Technician will work with minimum supervision on projects relating to cognitive dysfunction in people with epilepsy. The incumbent will identify and recruit research participants, assist with data acquisition, maintain lab space, and administrative tasks in relation to the ongoing research project.

Job Description































and decide on steps to take when assigned a new project.






where appropriate. Participate and act as resource person in the production of more complex publications.


Employment Equity and Accessibility Statement"
196,,Environmental Monitoring Assistant (Laboratory Assistant II),,,Metro Vancouver,Government Agencies,Burnaby,Glassdoor,Laboratory Technician,"$54,044 /mo (est.)",2022-03-05,,,,"Position Status: Auxiliary - (This position to last not later than December 31, 2022)
Department: Liquid Waste Services
Employee Group: Teamsters Local 31
Location: 4515 Central Boulevard, Burnaby
Salary Range/ Wage Rate: PG 17 $2,070.60 - $2,433.10 bi-weekly
Our Liquid Waste Services Department is seeking an Environmental Monitoring Assistant (Laboratory Assistant II) who will participate in the regional recreational water quality monitoring program and be responsible for collecting samples and recording field observations with the goal of protecting public health and the environment. You will also support a small team of environmental science professionals with various environmental monitoring programs related to Metro Vancouver wastewater discharges.
You are: a quick learner with a keen eye for the details and an interest in protecting the environment. In addition to experience collecting environmental samples, supported by environmental science related courses, you are interested in spending most of your days in the field, and willing and able to collect beach and wastewater samples outside regular business hours.
:"
197,,Senior Laboratory Technician,,,Health Canada,Government Agencies,Ottawa,Glassdoor,Laboratory Technician,"$77,680 /yr (est.)",2022-03-05,,,,"Health Canada - Health Products and Food Branch - Food Directorate
Ottawa (Ontario)
EG-05
$70,088 to $85,272
For further information on the organization, please visit Health Canada
Closing date: 5 April 2022 - 23:59, Pacific Time
Who can apply: Persons residing in Canada, and Canadian citizens and Permanent residents abroad.
Apply online"
198,,Jr QC Laboratory Technician - Evening Shift,,,SCP SCIENCE,,Baie-d'Urfé,Glassdoor,Laboratory Technician,,2022-03-05,,,,"Job description
Founded in 1980, SCP SCIENCE manufactures automated instruments, analytical equipment, reagents, and certified reference materials for the inorganic analytical chemistry laboratory market. The company has grown substantially in recent years through the development of extensive internal manufacturing capability, acquisition of several companies which have been incorporated into the main company, and expansion of its sales and distribution network around the world.
Take a look at our corporate video! https://www.youtube.com/watch?v=HEGifA8g6S0&t=0s
If you have recently completed DEC in analytical chemistry or chemical technology and would like to start a career, this position is for you. You will get all the opportunity to learn & grow with us."
199,,Chemical Laboratory Technician,,,ITR Laboratoires Canada Inc,Biotech & Pharmaceuticals,Baie-d'Urfé,Glassdoor,Laboratory Technician,"$38,037 /yr (est.)",2022-03-05,,,,"At ITR Laboratories Canada INC
Our Mission is to bring new medicines to the world which relieve patients suffering from serious diseases.
ITR Laboratories Canada has been servicing the pharmaceutical and biotechnology industries for over 30 years and has established itself as a trusted partner worldwide in Drug Safety Testing. We are actively seeking a Chemical Laboratory Technician to joint our team as we continue to expand our reach and services.

Main Responsibilities:

Prepare materials and solutions,"
