,id,job_title,job_type,job_exp,company,industries,location,source,search_kw,expected_salary,post_date,job_function,remote,job_summary,description
237,,"Experienced sales executives, Canada",,,ScottPec,,Canada,Glassdoor,Sales Executive,,2022-03-21,,,,"Veuillez postuler sur Isarta.com :
https://isarta.com/emplois/?utm_source=IND&job=78279

General Summary:
Achieves maximum growth and account penetration within an assigned
territory and/or market segment by effectively selling the company's products and/or related services.
Personally contacts and secures new business accounts/customers.
CORE FUNCTIONS:
? Promotes/sells/secures orders from existing and prospective customers through a relationship-based"
238,,Account Executive,,,GrantMe,Education & Training Services,Vancouver,Glassdoor,Sales Executive,"$90,000 /yr (est.)",2022-03-21,,,,"Hi Potential Co-Worker,
My name is Madison. I'm the Founder and COO at GrantMe.
We are building the leading education planning platform for a future full of options. GrantMe is securing students' futures and when students and families feel they have options, the future looks brighter.
Education and careers are changing and the marketplace has been crying out for an innovative partner to help navigate the change. Our education platform is a student’s expert guide that removes uncertainty and creates options.
We are one of Canada’s fastest-growing startups and we have assembled a team of high-performers who are striving to be world-class in everything we do. We are intentional about creating a brand and culture that is consistent all the way through from company leadership to our students. So GrantMe is a place where people come to do great work, be surrounded by others who are developing themselves and want to push themselves. If you want to accelerate your career by 5 years, then GrantMe is the place to do it."
239,,"Account Executive, New Business Sales",,,Google,Internet & Web Services,Toronto,Glassdoor,Sales Executive,"$121,563 /yr (est.)",2022-03-21,,,,"Minimum qualifications:
Bachelor's degree or equivalent practical experience.
2 years of experience in full life-cycle sales.
Experience in developing relationships with new customers and serving as a consultant.
Sales experience.

Preferred qualifications:
Experience building a book of business, ensuring the management and fulfillment of strategic goals, and developing associated agreements.

Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form."
240,,Licensed Sales Executive,,,BakerWest Real Estate Inc.,Real Estate,Vancouver,Glassdoor,Sales Executive,"$87,500 /yr (est.)",2022-03-21,,,,"LICENSED SALES EXECUTIVE
ABOUT BAKERWEST
BakerWest Real Estate Inc. is the fastest growing Real Estate Project Marketing firm that specializes in the
Sales and Marketing of new residential communities for select developers with a focus on Metro
Vancouver and Downtown. Our expertise in residential housing includes master planned: luxury high and low-rise condominiums, townhomes, single family, resort, and mixed-use communities.
THE ROLE
The Sales Executive position is an essential member of our BakerWest Sales Team at all our developer partner properties. Being a member of the Sales Team means ensuring effective and efficient performance and execution of the Sales and Marketing Program. Successful applicants will be part of a cohesive and synergistic team and need to be available to work weekends. Current active properties are predominately located in areas such as Vancouver and Richmond."
241,,Sales Executive,,,MetaOptima,Enterprise Software & Network Solutions,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"What do you envision your next career to look like? Join MetaOptima to make a difference in the lives of millions as we revolutionize the dermatology industry with artificial intelligence-powered software solutions for faster, more effective, and affordable care. MetaOptima is full of passionate, innovative people who thrive on working together as a team to build smart, life-saving technologies for medical professionals and their patients. Our casual, open-office culture welcomes fresh ideas from the minds of doers. Join our fast-growing startup to add your voice to our vision while working with a great group of people set on making their mark on the world. We take pride in what we’ve accomplished together, and can’t wait to see how you’ll help us grow.

A team who works together, wins together. We’re excited to share some of our accomplishments with you:
A BCIC New Ventures Competition Winner
Plug and Play Startup Showdown Winner"
242,,Sales Executive,,,Avron Distribution Ltd,Wholesale,Delta,Glassdoor,Sales Executive,"$100,000 /yr (est.)",2022-03-21,,,,"Avron Distribution is a proudly Canadian company launched in 1994 which has grown to have thriving locations in the GTA, Vancouver, and Montreal. We are a leader in our industry and greatly improve the lives of Canadians by supplying a wide variety of products to facilities for children and seniors. Our products include food, educational and multi-sensory resources for all ages and abilities. We also specialize in permanent and mobile solutions to promote learning, cognitive, and physical development. Learn more at avron.ca.
Why Join Us:
· We are growing!!
· Group Benefits and RRSP program"
243,,Junior Sales Executive,,,PSC Commercial,,Ottawa,Glassdoor,Sales Executive,"$92,500 /yr (est.)",2022-03-21,,,,"Commercial Sales Representative
Compensation: $65,000 - $120,000 a year – Full-time, permanent
Seeking Corporate/Commercial Inside and Outside Sales Professionals
B2B sales experience preferred
We are looking for ambitious individuals with a strong work ethic to join our team. The ideal candidate is a self-motivated individual with strong interpersonal and communication skills.
As a Commercial Sales Representative, you need to have a passion for customer service and thrive in a fast-paced environment. This vital quality allows you to be a team oriented individual who enjoys working with others."
244,,Market Sales Executive,,,"Marriott International, Inc",,Ottawa,Glassdoor,Sales Executive,,2022-03-21,,,,"Posting Date Mar 29, 2022
Job Number 22049021
Job Category Sales & Marketing
Location The Westin Ottawa, 11 Colonel By Drive, Ottawa, ONT, Canada
Brand Westin Hotels & Resorts
Schedule Full-Time
Relocation? N
Position Type Management
Located Remotely? N

At Westin, we are committed to empowering the well-being of our guests by providing a refreshing environment, thoughtful amenities, and revitalizing programming to help ensure that they leave feeling better than when they arrived. We recognize that travel can be disruptive to our guests’ well-being, and we’re energized to assist as partners in helping them maintain control and soaring above it all while on the road. Everything we do is designed to help guests be at their best, and they appreciate our supportive attitude, anticipatory service and extensive knowledge on how to best assist them throughout their stay. We are looking for dynamic people who are excited to join the team and ready to jump into any situation to give a helping hand. If you’re someone who has is positive, adaptable and intuitive, and has a genuine interest in the well-being of others around you, we invite you to discover how at Westin, together we can rise."
245,,Sales Executive,,,Highlight Motor Freight Inc.,,Concord,Glassdoor,Sales Executive,,2022-03-21,,,,"Highlight Motor Group
Concord, ON
Highlight Motor Group is one of the fastest growing transportation companies in GTA. As a result of our driven marketing approach and second-to-none work ethic, we are experiencing tremendous growth. In order to keep up with our growth we will be seeking experienced, professional, energetic, goal-oriented individuals to complement our organization.
Highlight Motor Group offers an exciting, fast-paced environment that has ideal positions for someone who is looking for a REAL career move. To work for Highlight Motor Group you must have great people skills, communicate well, have a team oriented personality, and have the desire to set and achieve goals. As our company is constantly expanding, we are looking for those candidates who are highly motivated and driven by the opportunity for financial reward and career advancement in the family like working environment."
246,,Logistics District Sales Executive,,,Expeditors,Logistics & Supply Chain,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"Job Description

Scope of Position
The focus of the District Sales Executive (DSE) is on achieving results that are aligned with the overall
organization and its strategic goals. Initiative, coupled with a sense of competitive drive, and the ability to stay focused on results despite changing conditions, are the keys to achieving the performance objectives of the District Sales Executive role at Expeditors.
The DSE orchestrates involvement of multiple people in our Sales process, so that new customer revenue is
consistently secured for our district office and Expeditors network. The job environment is flexible, constantly changing, and provides growth opportunity, recognition and reward for the achievement of business results. This position reports to the District Sales Manager

Qualifications

Additional Information"
247,,Internal Sales Executive,,,Guest Auto Group,,Saskatoon,Glassdoor,Sales Executive,"$65,250 /yr (est.)",2022-03-21,,,,"Accelerate your Career with us! Huge Earning Potential as a Sales Assistant in the Pre-Owned Vehicle Sales & Financing Sector.
As a supplier of Quality Pre-Owned Vehicles, we have extended our Sales & Financing services across western Canada and are looking for “A-players” to join our team. Sales/Financing Experience in the following fields will be considered as an Asset.
Sales/Financing - Automotive, Powersports, Marine, Recreational and Commercial Vehicles.
Experience in Digital Marketing and Advertising Platforms such as Google, Facebook(Marketplace), Kijiji etc. Retail & customer service
Industry - Banking & Financial Services, Telecommunication, Real Estate, Retail Store Etc.
Experience in Automotive Finance software/programs such as Dealertrak, Dealersocket etc."
248,,Sales Executive,,,Affinity IFS,,Toronto,Glassdoor,Sales Executive,"$115,000 /yr (est.)",2022-03-21,,,,"Sales Executive - Commission Only
Job Description The primary role of the Sales Executive is to secure new client accounts utilizing proven industry techniques such as networking, cold calling and advertising. The successful candidate will possess a combination of knowledge, skills, experience and aptitude to successfully meet the needs of our existing client base while fostering and developing new relationships with potential clients. The role of the Sales Executive requires a keen sense of market trends with regard to proposing solutions/services to the client that will meet their expectations. The position of Sales Executive is the pipeline through which the company maintains and grows the business. The qualified candidate shall have the ability/desire to perform the following duties.
Duties
Grow the client base and maximize all sales opportunities"
249,,Sales Executive,,,Expeditors,Logistics & Supply Chain,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"Job Description

Scope of Position
The focus of the District Sales Executive (DSE) is on achieving results that are aligned with the overall
organization and its strategic goals. Initiative, coupled with a sense of competitive drive, and the ability to stay focused on results despite changing conditions, are the keys to achieving the performance objectives of the District Sales Executive role at Expeditors.
The DSE orchestrates involvement of multiple people in our Sales process, so that new customer revenue is
consistently secured for our district office and Expeditors network. The job environment is flexible, constantly changing, and provides growth opportunity, recognition and reward for the achievement of business results. This position reports to the District Sales Manager

Qualifications

Additional Information"
250,,Sales Executive - Burlington/Oakville,,,Biochem Environmental Solutions Inc,Business Consulting,Burlington,Glassdoor,Sales Executive,"$67,500 /yr (est.)",2022-03-21,,,,"About us
Founded in 1996, Biochem has become the largest Canadian provider of all hygiene products and services.
As an ISO 14001 certified company, we have always been committed to quality, service, and environmental sustainability. These core ideals have set the stage to build a company of integrity and accountability, which helps set us apart from our competitors.
We have been recognized as an industry leader in bringing innovative and Green patented products to the market for over two decades now. Our highly trained staff and 24-hour response team guarantee exceptional customer service, while our in-house manufacturing allows our specialists to create custom packages to meet all of our customer’s needs.
Are you looking to take your sales career to the next level? Do you want to work in an industry that is thriving despite current market challenges? Are you interested in providing products and services that help the environment and protect individuals?"
251,,Territory Sales Executive,,,Nevian,,Vancouver,Glassdoor,Sales Executive,"$77,500 /yr (est.)",2022-03-21,,,,"Great new role with one of the largest food delivery networks. Looking for an enthusiastic and passionate individual with a proven B2B territory sales record. Territory: Vancouver Area
Full time, permanent role. Salary 55K - 60K base and commission. Total compensation on target 90K - 100K. Full benefits and all related expenses paid for (phone, laptop, mileage). Great supportive team work environment!
Responsibilities
Expand consumer choice through new restaurant acquisition with the best local restaurants in your territory. You’ll be on the lookout for the hottest restaurants in town and take responsibility for bringing them onto the network and setting them up for success.
Building local strategic growth plans to create a commercially successful territory. It’s your territory and with that your responsibility to ensure it’s as healthy as can be. In addition to outstanding sales results, you’ll be on the lookout for local events and activation opportunities that will help drive consumer awareness and demand, as well as forming relationships with local hospitality influencers to better represent the organization in the marketplace."
252,,Account Executive (Sales),,,Meditech International Inc.,,Toronto,Glassdoor,Sales Executive,"$115,000 /yr (est.)",2022-03-21,,,,"BIOFLEX Laser Therapy
An exciting opportunity for Sales Executives to sell the innovative, non-invasive, proven therapy for alleviation of pain to esteemed Healthcare professionals who care for the wellbeing of their patients. BIOFLEX Laser Therapy Systems are being designed, manufactured and sold by Meditech International Inc - a World leading Laser Technology Company since 1989.
We are looking for passionate sales people from any health science field preferably with kinesiology background who have the capability to maximize sales potential within an assigned territory to secure new business accounts/customers.
Some responsibilities:
Experience building territory."
253,,Sales Executive,,,Trubuild Custom Homes,,Mississauga,Glassdoor,Sales Executive,"$100,000 /yr (est.)",2022-03-21,,,,"At TRUbuild Renovations, we are seeking a qualified sales representative to help us sell the services that our customers have grown to rely on. The sales representative will have a strong understanding of the sales process, excelling at generating leads and following up with many company generated leads. Must be very familiar with residential construction from renovations to additions. The ideal should strong negotiating skills, work independently. Create your own hours as long as you are always selling.
Responsibilities:
Present, promote and sell products/services using solid arguments to existing and prospective customers
Perform cost-benefit and needs analysis of existing/potential customers to meet their needs
Establish, develop and maintain positive business and customer relationships"
254,,Print Sales Executive,,,Goldbeck Recruiting,,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"Our client is an international commercial print organization. We are looking for an experienced outside sales representative to sell commercial print services in the Vancouver area. This includes digital print, large and small format graphics, installation, reprographics services, and document scanning services.
Responsibilities:
· Identify new business opportunities, generating new customers/accounts
· Analyze business metrics to facilitate sales success
· Follow the company’s sales process, understand business drivers, and qualify opportunities
· Build and manage an active portfolio of print clients
· Prepare and present solutions to customers"
255,,Senior Sales Executive,,,The Leadership Agency,HR Consulting,Remote,Glassdoor,Sales Executive,,2022-03-21,,,,"The Leadership Agency is working with a purpose-driven client who are industry leaders in Equity, Diversity & Inclusion! Their top-tier team works with clients like BMO, Toyota & Axonify to name a few! They are looking for their FIRST Senior Sales Executive to join their fast-growing team!

About the opportunity - Senior Sales Executive:
You will develop, lead and implement the sales strategy including strengthening the sales playbook
You will drive sales by building out channel relationship and developing the outbound sales strategy
You will lead prospecting, client discovery calls, proposals and presentations
Work collaboratively with a team of EDI Consultants (Account Managers)
You will be instrumental in ensuring the health of the sales pipeline
Work with the Founder + CEO to provide sales funnel updates, projections and establish quarterly goals"
256,,Business Development Executive,,,Executive Platforms Inc,,Toronto,Glassdoor,Sales Executive,"$80,000 /yr (est.)",2022-03-21,,,,"About Us
Executive Platforms is an industry events company built upon years of experience creating world-class forums for businesses to meet and share their ideas and innovations. We elevate the conversation between our speakers, delegates, and corporate partners to help them bring about positive change on the issues relevant to their professions. We believe Executive Platforms is the best organization of its kind working in Toronto today, and as we emerge from our startup mode we are experiencing rapid growth. Executive Platforms is looking for new team members to be a major part of our continued success.
Based in the historic St. Lawrence Market area, Executive Platforms boasts a comfortable and friendly working environment with an experienced and energetic sales team. We work hard to achieve our targets, and we make a point of having a good time while we are doing it.
Executive Platforms is committed to developing our team members to help them reach their full potential, maximizing their career opportunities and earning potential. If you are self-motivating, intelligent, confident, and ambitious, we want you to join us!"
257,,"Account Executive, Inside Sales",,,Indeed,Internet & Web Services,Toronto,Glassdoor,Sales Executive,"$49,000 /yr (est.)",2022-03-21,,,,"Your Job
Account Executives at Indeed help organizations more effectively lead their online recruitment strategy. You will advocate job search technology to leading companies across multiple regions and promote the power of our products to make them more productive, collaborative and mobile. Your passion to learn from and connect with others will ultimately help more organizations find and hire great people.

Responsibilities:
Build and develop account relationships and close sales quickly
Analyze trends and present monthly analytics reports to your clients
You will target potential revenue opportunities (cold call) and build a pipeline to reach quota"
258,,Business Development Executive - Inside Sales (Entry Level),,,Generis,,Toronto,Glassdoor,Sales Executive,"$53,356 /yr (est.)",2022-03-21,,,,"Generis is proudly ranked on;
2020 - The Americas’ Fastest-Growing Companies - Financial Times
2020 - Growth List of Canada’s Fastest-Growing Companies - Canadian Business and Maclean’s
2020 - Canada’s Top Growing Companies - The Globe and Mail
2019 - Canada’s Top Growing Companies - The Globe and Mail
2017 - Startup50 - Canada’s Top New Growth Companies - Canadian Business
Check us out on social!"
259,,Sr Sales Executive - SaaS,,,Manpower,HR Consulting,Mississauga,Glassdoor,Sales Executive,"$155,000 /yr (est.)",2022-03-21,,,,"Our Fortune 1000 company client with a location in Toronto, ON is looking to add a ""hunter"" to their team as their new Sr Sales Executive. If you have experience in the SaaS space selling into the financial industry (SaaS), then look no further as this role was created just for you!

**must have SaaS selling into the financial industry to be considered

The Perks:
Competitive base
Commission levels based on products/solutions sold
full company paid benefits from day one
RRSP matching
Discretionary Stock Options

The Role:

You Bring:

www.manpower.com
karli.timpano@manpower.com"
260,,Accounts Executive ( Recent Grads Welcome),,,International Automotive Co.,,North York,Glassdoor,Sales Executive,"$67,500 /yr (est.)",2022-03-21,,,,"We are looking for talented, motivated new grads for the Account Manager that want to be part of a winning team for one of our automotive franchises in North York.
The ideal candidate will have a zest for the sales process, dealing with a niche market excelling at customer satisfaction. We offer a competitive Base of $40K+ Benefit + commission + Bonus.
Responsibilities/Accountabilities:
Effectively utilize all online platforms to self generate leads.
Identify new prospects and qualify customer in terms of needs, and proposing solutions that best suit their needs through all online platforms.
Determine the wants/needs of the customer by listening and asking questions.
Excellent communication and customer service."
261,,Regional Enterprise Account Executive - Manufacturing,,,Lock Search Group,HR Consulting,Vancouver,Glassdoor,Sales Executive,"$100,000 /yr (est.)",2022-03-21,,,,"Regional Enterprise Account Executive - Manufacturing
Vancouver, BC
Our client is a global manufacturer, providing innovative security, access control, AV products and system solutions to institution, industrial and commercial markets. Given their extensive growth in Canada, this high-profile company is looking for an exceptional Regional Enterprise Account Executive to join their team in Canada to drive confidence and results across British Columbia and the Prairies.
In this strategic role your primarily responsibility is to manage, support, and grow revenue and market share, by working closely with distribution channel partners; and more so, by creating and driving demand in the territory. This role requires a background in technical sales capacity preferably in an enterprise selling environment."
262,,Sales Executive Ductless & Variable Refrigerant Flow (VRF) system,,,Express Employment Professionals,HR Consulting,Vancouver,Glassdoor,Sales Executive,"$72,500 /yr (est.)",2022-03-21,,,,"Hiring Ductless and Variable refrigerant flow (VRF) Sales Consultant for a leading HVAC and Refrigeration company in Vancouver.
Job Summary
Focus is to develop and grow Ductless and VRF sales
Demonstrate consultative/solution selling skills
Build and develop new and existing Ductless dealers in all brands.
Work with developers to apply Ductless products.
Build and quote ductless and VRF projects using design programs.
Develop long-term relationships and increase business opportunities with assigned accounts."
263,,Technical Sales Executive - Vancouver,,,Randstad,HR Consulting,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"We are seeking two Technical Sales Executives for a well established and very busy client of ours in the industrial automation sector. Our client provides engineered products and services to various industries across North America, including Forestry, Food and Beverage, Distribution Warehouses and Airports.

Advantages
Excellent compensation (base plus commission) and benefits
Opportunities for career advancement

Responsibilities
Account Development:
Build relationships with new clients. Identify new target accounts
o Perform market research to provide a solid understanding of the competitive landscape, future trends and new
business opportunities.
o Assist with developing strategic marketing and business plan to enable diversification and growth of value-added
opportunities in existing and new market segments, applications and industries.
o Assist with the development of business plans to identify new opportunities within
our core market segments.

Sales:

Sales Execution
o Prepare professionally developed quotes and proposals, present to clients and aggressively close orders.
o Some travel required.

Project Lifecycle Support
o Kickoff meeting with the engineering and production teams.
o Liaison with customers, manage change orders, to ensure orderly project flow.
o Attend Lessons Learned meetings to support the creation of future proposals and quotes.





If you would like to be considered for this opportunity please forward your resume via email to Nick Paraskeva | nick.paraskeva@randstad.ca

Randstad Canada is committed to fostering a workforce reflective of all peoples of Canada. As a result, we are committed to developing and implementing strategies to increase the equity, diversity and inclusion within the workplace by examining our internal policies, practices, and systems throughout the entire lifecycle of our workforce, including its recruitment, retention and advancement for all employees. In addition to our deep commitment to respecting human rights, we are dedicated to positive actions to affect change to ensure everyone has full participation in the workforce free from any barriers, systemic or otherwise, especially equity-seeking groups who are usually underrepresented in Canada's workforce, including those who identify as women or non-binary/gender non-conforming; Indigenous or Aboriginal Peoples; persons with disabilities (visible or invisible) and; members of visible minorities, racialized groups and the LGBTQ2+ community.

Randstad Canada is committed to creating and maintaining an inclusive and accessible workplace for all its candidates and employees by supporting their accessibility and accommodation needs throughout the employment lifecycle. We ask that all job applications please identify any accommodation requirements by sending an email to accessibility@randstad.ca to ensure their ability to fully participate in the interview process."
264,,Sales Account Executive,,,Robert Half,HR Consulting,North York,Glassdoor,Sales Executive,,2022-03-21,,,,"Our client, a leading Publishing organization in the educational space is looking for a Sales Account Executive. The successful candidate will play a key role in leading and executing the key initiatives in the Sales & Marketing department
The Sales Account Executive is a fulltime / hybrid position

Responsibilities:
Responsible for identifying and developing new sales opportunities, maintaining positive ongoing relationships to maximize subscriptions and product sales, providing product solutions, and ensuring customer satisfaction
Develops and manages relationships with acquired and/or existing customers in order to attain additional business and retain existing revenue. Develops action plans to cross-sell and up-sell accounts to increase overall total customer spend with the company
Provides comprehensive account plans and strategies to win new business from new and/or existing accounts

University graduate
Minimum of 2 years’ related experience
Self-motivated, pro-active, results-oriented professional
Strong analytical and problem-solving skills and attention to detail
Excels in building strong relationships
Strong communication, written, and formal presentation skills as well as proficiency in selling to the close
Ability to work on multiple projects, prioritizing and meeting tight deadlines
Knowledge of scholarly publishing market an asset
Some business travel required

Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.

Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.

Questions? Call your local office at 1.888.490.4154. All applicants applying for Canadian job openings must be authorized to work in Canada.

© 2021 Robert Half. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use ."
265,,Sales Executive (3 Years Sales Exp Required) (On-site),,,MHC Men’s Health Clinic Ltd,,Victoria,Glassdoor,Sales Executive,"$100,000 /yr (est.)",2022-03-21,,,,"Sales Executive (3 Years Sales Exp Required)
Company description
Proudly established a decade ago, MHC Men's Health Clinic are now one of the fastest growing telehealth companies in the world. Under the strict guidance of our doctors and medical professionals over a period of 6 – 12 months, we empower men of all ages to restore their manhood, health and well-being, and confidence.
Job description
Are you an extraordinary B2C sales person?
THE WORLD IS CHANGING FAST…"
266,,Counter Sales Executive,,,Express Employment Professionals,HR Consulting,Burnaby,Glassdoor,Sales Executive,$22.00 /hr (est.),2022-03-21,,,,"Our Clients in Burnaby are looking for a dynamic counter sales executive to join their growing team.
Requirements:
Assist customers who purchase HVAC supplies across the counter
Help to drive the sales
Provide recommendations for customers.
Prepare invoices, pick and pack sales orders at the counter
Maintain and clean the counter area including any merchandising displays, aisle maintenance, etc. - Inform the Buyer when stocks levels are low.
Process returns and warranty claims to customers Navigate and find suitable solutions for customer concerns and complaints."
267,,Sales Executive - Halifax,,,Fonemed,,Halifax,Glassdoor,Sales Executive,,2022-03-21,,,,"Please apply on Isarta.com
https://isarta.com/jobs/?utm_source=IND&job=78276

Sales Executive
We are looking for a Sales Executive to join our innovative and growing team! The Virtual Healthcare industry is experiencing tremendous demand and growth. The Sales Executive will be vital to growing our business in Canada and the US. The ideal candidate for this role will be a motivated go-getter that has superior relationship building and negotiation skills, and a proven track record of sales success. They will be goal oriented and thrive in a fast paced and ever evolving environment.
Who We Are
Founded in 1996, Fonemed seeks to make a positive difference in the healthcare of others through their daily interactions. With a mission ?to provide excellence in Nurse Advice, Health Information and Remote Healthcare services for the patients we serve?, Fonemed takes pride in its employees, customers, and industry partners, providing the highest level of quality and outstanding client experience. We pride ourselves on practicing a Culture of Care in everything we do."
268,,"Experienced sales executives, Canada",,,ScottPec,,Canada,Glassdoor,Sales Executive,,2022-03-21,,,,"Veuillez postuler sur Isarta.com :
https://isarta.com/emplois/?utm_source=IND&job=78279

General Summary:
Achieves maximum growth and account penetration within an assigned
territory and/or market segment by effectively selling the company's products and/or related services.
Personally contacts and secures new business accounts/customers.
CORE FUNCTIONS:
? Promotes/sells/secures orders from existing and prospective customers through a relationship-based"
269,,Account Executive,,,GrantMe,Education & Training Services,Vancouver,Glassdoor,Sales Executive,"$90,000 /yr (est.)",2022-03-21,,,,"Hi Potential Co-Worker,
My name is Madison. I'm the Founder and COO at GrantMe.
We are building the leading education planning platform for a future full of options. GrantMe is securing students' futures and when students and families feel they have options, the future looks brighter.
Education and careers are changing and the marketplace has been crying out for an innovative partner to help navigate the change. Our education platform is a student’s expert guide that removes uncertainty and creates options.
We are one of Canada’s fastest-growing startups and we have assembled a team of high-performers who are striving to be world-class in everything we do. We are intentional about creating a brand and culture that is consistent all the way through from company leadership to our students. So GrantMe is a place where people come to do great work, be surrounded by others who are developing themselves and want to push themselves. If you want to accelerate your career by 5 years, then GrantMe is the place to do it."
270,,Licensed Sales Executive,,,BakerWest Real Estate Inc.,Real Estate,Vancouver,Glassdoor,Sales Executive,"$87,500 /yr (est.)",2022-03-21,,,,"LICENSED SALES EXECUTIVE
ABOUT BAKERWEST
BakerWest Real Estate Inc. is the fastest growing Real Estate Project Marketing firm that specializes in the
Sales and Marketing of new residential communities for select developers with a focus on Metro
Vancouver and Downtown. Our expertise in residential housing includes master planned: luxury high and low-rise condominiums, townhomes, single family, resort, and mixed-use communities.
THE ROLE
The Sales Executive position is an essential member of our BakerWest Sales Team at all our developer partner properties. Being a member of the Sales Team means ensuring effective and efficient performance and execution of the Sales and Marketing Program. Successful applicants will be part of a cohesive and synergistic team and need to be available to work weekends. Current active properties are predominately located in areas such as Vancouver and Richmond."
271,,Inside Sales Executive,,,Freightcom Inc.,Transportation Management,Bolton,Glassdoor,Sales Executive,"$70,000 /yr (est.)",2022-03-21,,,,"About Freightcom:
Founded in 2010, Freightcom started with a Simple Vision: to create a solution that centralizes & simplifies the shipping process for small-and-medium sized Canadian businesses without compromising on speed, convenience, and cost-effectiveness.
In that time, we’ve grown to become the leading shipping solution in Canada, expanding our operations worldwide.
We are growing again! Freightcom is looking for highly motivated individual who are ready to start or further their career in the logistics/shipping industry. We have great compensation programs and lots of room to grow.
Responsibilities:"
272,,Sales Executive,,,Boix Machinery USA LLC,,Leamington,Glassdoor,Sales Executive,"$80,000 /yr (est.)",2022-03-21,,,,"Technical Sales
Boix USA in Canada
ROLES/RESPONSABILITIES
· Sales of Boix machines, complements and accesories in Canada area
· Sales of machines maintenance contracts (After-Sales)
· Assessment of spare parts and toolings
· Opening up contacts with new customers in the country
· Building and maintaining new and current bussiness volumen in the assigned country and region"
273,,Sales Executive,,,MetaOptima,Enterprise Software & Network Solutions,Vancouver,Glassdoor,Sales Executive,,2022-03-21,,,,"What do you envision your next career to look like? Join MetaOptima to make a difference in the lives of millions as we revolutionize the dermatology industry with artificial intelligence-powered software solutions for faster, more effective, and affordable care. MetaOptima is full of passionate, innovative people who thrive on working together as a team to build smart, life-saving technologies for medical professionals and their patients. Our casual, open-office culture welcomes fresh ideas from the minds of doers. Join our fast-growing startup to add your voice to our vision while working with a great group of people set on making their mark on the world. We take pride in what we’ve accomplished together, and can’t wait to see how you’ll help us grow.

A team who works together, wins together. We’re excited to share some of our accomplishments with you:
A BCIC New Ventures Competition Winner
Plug and Play Startup Showdown Winner"
274,,B2B Sales Executive,,,Stadia Industries Ltd,,Toronto,Glassdoor,Sales Executive,"$77,500 /yr (est.)",2022-03-21,,,,"DO NOT SEND RESUME - PHONE CALLS ONLY
All sales has always been oriented around great unscripted phone conversation with strangers. Going off script, not being afraid ""not to be smarmy""
Must be able to Talk to a stranger like a old best friend still curious with a sense of familiarity... without assumption.
Covid... no, covid sales hasn't changed.... hunting hasn't changed...
Sales people that leave voicemail to strangers and send an introduction email are killing time.
Want to price and pray... in the name of fake busy, don’t call..."
275,,Sales Executive,,,Avron Distribution Ltd,Wholesale,Delta,Glassdoor,Sales Executive,"$100,000 /yr (est.)",2022-03-21,,,,"Avron Distribution is a proudly Canadian company launched in 1994 which has grown to have thriving locations in the GTA, Vancouver, and Montreal. We are a leader in our industry and greatly improve the lives of Canadians by supplying a wide variety of products to facilities for children and seniors. Our products include food, educational and multi-sensory resources for all ages and abilities. We also specialize in permanent and mobile solutions to promote learning, cognitive, and physical development. Learn more at avron.ca.
Why Join Us:
· We are growing!!
· Competitive compensation
· Group Benefits and RRSP program"
276,,Market Sales Executive,,,"Marriott International, Inc",,Ottawa,Glassdoor,Sales Executive,,2022-03-21,,,,"Posting Date Mar 29, 2022
Job Number 22049021
Job Category Sales & Marketing
Location The Westin Ottawa, 11 Colonel By Drive, Ottawa, ONT, Canada
Brand Westin Hotels & Resorts
Schedule Full-Time
Relocation? N
Position Type Management
Located Remotely? N

At Westin, we are committed to empowering the well-being of our guests by providing a refreshing environment, thoughtful amenities, and revitalizing programming to help ensure that they leave feeling better than when they arrived. We recognize that travel can be disruptive to our guests’ well-being, and we’re energized to assist as partners in helping them maintain control and soaring above it all while on the road. Everything we do is designed to help guests be at their best, and they appreciate our supportive attitude, anticipatory service and extensive knowledge on how to best assist them throughout their stay. We are looking for dynamic people who are excited to join the team and ready to jump into any situation to give a helping hand. If you’re someone who has is positive, adaptable and intuitive, and has a genuine interest in the well-being of others around you, we invite you to discover how at Westin, together we can rise."
